,logPrior,time_stats,num_coal,theta_root,P_Z_M,P_Z_M0
314,-714.748053,130.96002099999998,150,0.061965197,-1680.7666530000001,-1592.295325958813
315,-725.121771,130.856331,150,0.063190484,-1643.575801,-1552.61105864212
316,-725.26918,130.07628200000002,150,0.063363972,-1625.312851,-1535.0418773045203
317,-749.433897,131.612775,150,0.065164981,-1591.396864,-1506.0885837634369
318,-753.130893,130.415848,150,0.065164981,-1569.5161449999998,-1487.720942407108
319,-764.2778099999999,131.62368899999998,150,0.065892496,-1565.717142,-1485.6203436731937
320,-784.414945,133.065512,150,0.067361746,-1542.779783,-1466.763145214415
321,-787.3866469999999,132.315668,150,0.067361746,-1530.545957,-1455.6315453891964
322,-784.06339,133.351957,150,0.067361746,-1548.812637,-1471.0154845169027
323,-784.953313,132.960486,150,0.067361746,-1541.304771,-1465.2040110435162
324,-812.310825,133.54881,150,0.070361756,-1475.7452640000001,-1395.9433385471077
325,-869.512325,134.80070700000002,150,0.07571638400000001,-1368.723522,-1289.2511739835736
326,-916.768967,135.97003600000002,150,0.08039298,-1289.035672,-1209.2209366171883
327,-942.354694,136.06686399999998,150,0.083245407,-1240.92597,-1157.6605580665964
328,-946.0837230000001,137.010446,150,0.08339174299999999,-1248.1831439999999,-1166.3707914190245
329,-943.825345,136.69951799999998,150,0.08339174299999999,-1247.120716,-1162.6422688001842
330,-975.2306269999999,135.922603,150,0.086690455,-1182.954166,-1097.1235653897784
331,-1028.4798210000001,136.502924,150,0.09203139800000001,-1108.976932,-1021.4053384533132
332,-1030.514844,135.749192,150,0.09203139800000001,-1096.327367,-1013.2153944083469
333,-1070.738481,136.64181499999998,150,0.09604730400000001,-1051.3647740000001,-967.2419822752928
334,-1120.310454,138.219165,150,0.10117800800000001,-1005.74325,-918.4957399368891
335,-1156.607539,138.310412,150,0.10471644800000002,-965.3211279999999,-878.3619184459101
336,-1206.993494,139.035252,150,0.10958653099999999,-919.7610460000001,-833.0975364497974
337,-1210.255882,140.134802,150,0.11002731199999999,-923.170458,-838.6104380379106
338,-1207.770002,140.912116,150,0.11002731199999999,-932.5808509999999,-845.6751748370791
339,-1200.8468779999998,139.917918,150,0.109610679,-929.3310119999999,-840.9038142489471
340,-1239.608694,141.19753799999998,150,0.113167372,-903.0023779999999,-816.8825139621401
341,-1199.654088,141.558177,150,0.10913467699999999,-946.21745,-860.8482542512843
342,-1198.353607,140.881378,150,0.10946752199999998,-941.389475,-851.1784621104059
343,-1243.15455,142.211177,150,0.113881069,-909.3505039999999,-818.9070773929336
344,-1287.715186,142.008329,150,0.11825924400000001,-867.0313160000001,-776.6187398900863
345,-1249.1108980000001,140.186124,150,0.11443701900000001,-887.1836720000001,-795.8751025768473
346,-1201.652624,140.697775,150,0.11003396699999998,-936.799474,-843.658835767626
347,-1195.095045,141.76827600000001,150,0.108793896,-954.802359,-866.3732654030174
348,-1200.577037,140.657544,150,0.109047856,-938.6331279999999,-853.5025272752591
349,-1204.092014,140.88268,150,0.10919694199999999,-940.291841,-854.0081516931016
350,-1202.43489,140.528615,150,0.108979646,-937.9784210000001,-853.0329416475615
351,-1248.178496,141.523122,150,0.113700744,-904.6235810000001,-814.5984159763975
352,-1222.4410710000002,141.3472,150,0.1115945,-926.789132,-833.7097899840439
353,-1219.9565220000002,140.524577,150,0.111833215,-921.153878,-823.9708467353582
354,-1219.009437,139.356962,150,0.112175493,-911.5821300000001,-810.1863214657116
355,-1217.816625,139.729884,150,0.11191405500000001,-916.960149,-816.0706547673644
356,-1219.526827,140.644104,150,0.11191405500000001,-923.6143910000001,-824.2396019116709
357,-1220.069264,141.678553,150,0.112284347,-932.070156,-829.8034492955815
358,-1214.341872,140.282262,150,0.112016112,-925.101192,-820.0010771511795
359,-1213.025895,140.967543,150,0.11227694800000002,-932.086389,-823.5440711352592
360,-1219.952629,139.450299,150,0.11255463300000002,-912.55216,-807.3369836308013
361,-1200.4416820000001,140.167707,150,0.110319468,-936.685997,-835.9335395387805
362,-1198.23343,142.275275,150,0.11062797399999999,-959.629174,-851.8601856458112
363,-1205.978833,142.975293,150,0.11101715300000001,-957.943882,-854.1840258956521
364,-1207.765738,142.694705,150,0.11122458900000001,-954.830526,-849.5394282655031
365,-1202.634557,141.831984,150,0.11092871500000001,-952.473211,-844.7845384795512
366,-1205.390811,142.005278,150,0.11136620699999998,-953.489446,-841.9082222143469
367,-1177.955831,141.534656,150,0.10854030199999999,-976.507975,-866.9153788977651
368,-1223.375016,142.241885,150,0.113049505,-936.923297,-827.2650217526821
369,-1211.482066,142.626494,150,0.111492426,-951.026866,-846.2064083841726
370,-1214.289334,142.390638,150,0.111492426,-945.849767,-844.0909642373208
371,-1233.1156039999998,141.870491,150,0.113300248,-923.2592960000001,-821.5348281033394
372,-1169.307839,140.462942,150,0.107128737,-974.17294,-872.1295740414254
373,-1166.753259,139.549307,150,0.106857573,-967.9345390000001,-866.5266148603216
374,-1166.848796,140.205076,150,0.106974738,-975.472623,-871.3907840017366
375,-1207.1085480000002,140.20023600000002,150,0.11084483199999999,-933.934915,-830.9176402916258
376,-1171.473879,139.757305,150,0.10724044099999999,-965.517353,-864.3402130070804
377,-1172.504868,140.245428,150,0.10761153400000001,-970.027583,-864.900276993145
378,-1173.518394,140.228553,150,0.107553027,-971.079615,-865.3707515477307
379,-1207.3488320000001,140.073919,150,0.11079863699999999,-934.351716,-830.2423988529936
380,-1212.498824,140.688091,150,0.11100389000000001,-934.471746,-833.7152805634673
381,-1210.055385,140.973587,150,0.111132675,-938.7171099999999,-834.9894404797774
382,-1224.534968,142.52945400000002,150,0.112526909,-939.3620970000001,-834.9690031276211
383,-1257.5088039999998,143.571707,150,0.11524878499999999,-917.6512130000001,-817.6832275229506
384,-1252.6402640000001,141.536731,150,0.115047031,-903.541085,-801.9168352847362
