iteration	A_coal_stats_total	A_num_coals_total	B_coal_stats_total	B_num_coals_total	C_coal_stats_total	C_num_coals_total	ANC_coal_stats_total	ANC_num_coals_total	ROOT_coal_stats_total	ROOT_num_coals_total	
7670	2.10783866455693758013012484298087656	2336	3.05581866265583457220600394066423178	3195	3.97217155887245354506376315839588642	4211	14.78001117761602323241731937741860747	9015	46.79856972909852430575483595021069050	22000	
7680	2.10417800203037597128741253982298076	2242	2.94881778101947666925752855604514480	3225	4.00662338236702364469010717584751546	4209	14.59569231927016019767506804782897234	8800	46.47348041351707337298648781143128872	22000	
7690	2.18487606057076710897035809466615319	2206	2.94064560984575340540914112352766097	3254	4.06245528474154316000976905343122780	4231	14.89936799215770690807403298094868660	8872	47.37579405837342960694513749331235886	22000	
7700	2.13087142233505089095046969305258244	2227	3.00206695511964305467245139880105853	3165	4.02083179774127330574629013426601887	4255	14.81091528278664881668191810604184866	8935	46.85262464600019427507504587993025780	22000	
7710	2.16198453973129156580057497194502503	2139	2.98027992307437417096593890164513141	3108	3.93483187116874022493107077025342733	4219	14.97924552784958862616804253775626421	8826	46.87825684096026179759064689278602600	22000	
7720	2.18984028006253339526665513403713703	2147	2.95590292567506507381835945125203580	3103	3.92829018454141731808704207651317120	4252	15.02136669977215177596008288674056530	8779	47.39915829923786105837280047126114368	22000	
7730	2.13897968106044400471432709309738129	2159	2.88646801274340303322674117225687951	3140	3.99892028097843699185887089697644114	4126	14.78030744708314792035253049107268453	8639	46.97045964765267456186847994104027748	22000	
7740	2.14580868182585460246514230675529689	2278	2.97019421327925314813001023139804602	3224	4.02005727427193537693028702051378787	4097	14.95247762831655613524617365328595042	8723	47.45026163438519972714857431128621101	22000	
7750	2.05446585502264955636064769350923598	2341	2.89841615104946859204915199370589107	3110	3.84986195579607759498230734607204795	4214	14.55830624271205309128163207788020372	8720	46.04464722635928097815849469043314457	22000	
7760	2.06578376422716081250996467133518308	2373	2.95356447116571407818241823406424373	3106	3.78069572627811067988545801199506968	4295	14.73987549378257888577081757830455899	8721	46.25890125580937706217810045927762985	22000	
7770	2.11636752020581697664169951167423278	2421	2.96934510031426679432797754998318851	3033	3.87046953341475408194582996657118201	4082	14.96314340818784138775754399830475450	8695	47.10769383436858248614953481592237949	22000	
7780	2.16069797208691438683558772027026862	2229	3.01005427173376105542956793215125799	3137	3.91044446028287273620094310899730772	4203	15.22656160748442211172459792578592896	8665	47.37403017807448435405603959225118160	22000	
7790	2.15552365043508986630627077829558402	2203	2.96195937395978159401010998408310115	3066	3.85362108981737039314907633524853736	4183	15.10530941767935075858986238017678261	8669	47.01749697519365156495041446760296822	22000	
7800	2.14889726252730550726255387417040765	2223	2.92581295167859467554194452532101423	3157	3.97330340410076043866638428880833089	4255	15.05397228484371652257323148660361767	8626	47.34075489092672484048307524062693119	22000	
7810	2.21486336517859383477002666040789336	2270	3.00868611378163741676416975678876042	3055	3.91084763364790743978005593817215413	4091	15.41764742423240974744658160489052534	8605	47.86447404551011430839935201220214367	22000	
7820	2.25226269434983006334505262202583253	2261	3.10414398127908786051420975127257407	2980	3.88743954794652868400817169458605349	4176	15.57403505122379350211758719524368644	8576	47.66918776878070218572247540578246117	22000	
7830	2.26440195684113509955182053090538830	2209	3.00431132195965533426829097152221948	3068	3.83359934600477636479354259790852666	4222	15.32208632037983697671279514906927943	8700	47.07458291434640074157869094051420689	22000	
7840	2.19738217805086266665171024214942008	2228	2.90616281737034043430867313873022795	3016	3.71651147138558402005514835764188319	4184	14.83111232623223862958639074349775910	8899	46.06340667118754339526276453398168087	22000	
7850	2.26511972969432262559053015138488263	2100	3.02121938018031332973123426199890673	2880	3.80130816585160324905245943227782845	4231	15.41060797945800331376631220337003469	8640	47.45286797500700970431353198364377022	22000	
7860	2.23633264609348403340050026599783450	2163	2.97977382669123791458787309238687158	2974	3.87102963893852214383173304668162018	4255	15.18237941737949547871266986476257443	8666	47.42944789595486554389935918152332306	22000	
7870	2.13754991178000741669507078768219799	2114	2.91722227545604484433283687394578010	3142	3.85751390918746484004486774210818112	4195	14.64974823070931186919096944620832801	8704	46.56040305566143189253125456161797047	22000	
7880	2.15619530153304861386232005315832794	2121	2.87241726978788847191026434302330017	3030	3.97102829033999826791045961726922542	4234	14.77425932846304057477482274407520890	8748	47.04309068548171524071221938356757164	22000	
7890	2.02995856740214408731048933987040073	2258	2.91006915210909333779909502482041717	2926	3.95551493125576802967202638683374971	4217	14.43990535088252613604709040373563766	8832	46.28696520087411414579037227667868137	22000	
7900	2.08843108374734054422106055426411331	2209	2.95156316142288810411287158785853535	2974	4.04097847225461048736860902863554657	4262	14.70101050232821471297484094975516200	8729	47.00361649604769809229765087366104126	22000	
7910	2.11201913645077432590824173530563712	2158	3.00053638191654803435426401847507805	2910	4.08543579595037442686589201912283897	4259	14.93221768014734607277205213904380798	8739	47.67612511739705638547093258239328861	22000	
7920	2.04273584791452122999544371850788593	2148	2.88118593951020063315127117675729096	2932	4.08704222909490777482233170303516090	4293	14.46125192993187802414922771276906133	8729	46.60684062754101120162886218167841434	22000	
7930	2.11787615342344137658869840379338712	2023	2.94963192483279490474501471908297390	2983	4.05911939945066890800262626726180315	4285	14.80891481104718288008825766155496240	8754	47.12946540918338200754078570753335953	22000	
7940	2.10674388655405175896362379717174917	2040	2.92477420551536493320554654928855598	2941	4.05006544939199297772347563295625150	4265	14.76775864918542069403883942868560553	8645	47.30210101322312254978896817192435265	22000	
7950	2.10981314570683498033076830324716866	2135	3.04605848791090805249837103474419564	2910	4.06953334209417327826940891100093722	4199	14.81251372834858237581556750228628516	8762	47.24790052915712834646910778246819973	22000	
7960	2.18355620893818835881461382086854428	2093	3.05770711728275257357267946645151824	3079	4.04500440026566554507780892890878022	4205	15.04567703773782660903179930755868554	8812	47.71264000125738391488994238898158073	22000	
7970	2.20373912326006626827279433200601488	2077	3.05628594134842002105756364471744746	2963	4.03006620950530614067019996582530439	4161	15.03656047661233863266261323587968946	8794	47.23030027547213904881573398597538471	22000	
7980	2.16189898066039143387229159998241812	2005	3.06933759090758950804911364684812725	3004	4.07545613829455355414665973512455821	4133	14.99563512429462619479636487085372210	8789	47.71013725295301810547243803739547729	22000	
7990	2.18785316050882183702697147964499891	2092	3.12091437764381796071688768279273063	3001	4.00813528210433567267045873450115323	4234	15.18351683428303822154248337028548121	8847	47.83545340442591253804494044743478298	22000	
8000	2.22248880727285147429483913583680987	2138	3.12392205236834330506212609179783612	2928	3.97579747203202904515251248085405678	4086	15.12873540165386643252531939651817083	8792	47.76634374387793968708137981593608856	22000	
8010	2.20596191378622519252417077950667590	2209	3.24304036673201689922052537440322340	2888	4.13903372683133330411919814650900662	4101	15.46082141880861549054770875955000520	8785	48.80507742465957221611461136490106583	22000	
8020	2.17621292859198423030875346739776433	2272	3.05563570074586721148079959675669670	2944	4.07128630357735943334773764945566654	4052	15.02361629964707034901039151009172201	8971	47.66123458759262376815968309529125690	22000	
8030	2.23315661818053978748821464250795543	2237	3.11852603087338442477971511834766716	2994	4.06625916392723585346402614959515631	4094	15.17408305728678996615599317010492086	9015	47.95463466760404003252915572375059128	22000	
8040	2.17981761068794144264870737970340997	2213	3.07889237458307851724725878739263862	2962	4.06686134836685031501701814704574645	4105	15.21492646340920629199899849481880665	8765	48.42534560983080638152387109585106373	22000	
8050	2.17148869724897286559439635311719030	2183	2.97756147394693826413458737079054117	3078	4.05905513406660567454764532158151269	4148	14.82768484656843455127273045945912600	8884	47.34995341039952876371899037621915340	22000	
8060	2.22125106440082920045142600429244339	2146	2.97883721724388994545051900786347687	3071	4.00191511574004987750186046469025314	4077	14.94298832651241148994358809432014823	8781	47.43652132245991737136137089692056179	22000	
8070	2.27180632659232406567184625600930303	2132	2.99047672846829781789779190148692578	2957	3.96694140935105554746087364037521183	4139	15.02715853820038383048540708841755986	8791	47.21052092796493582227412844076752663	22000	
8080	2.23840917103164604995413355936761945	2084	3.03593554955268629669262736570090055	2980	4.04719620658503398402672246447764337	4177	15.10016113694529948929812235292047262	8700	47.83761893215294946912763407453894615	22000	
8090	2.19603965407325185665854405669961125	2101	2.96266880665195264654698803497012705	2986	4.03610857676036882679682094021700323	4108	14.89803261079872065408835624111816287	8572	47.30639258370724320457156863994896412	22000	
8100	2.19991510096073428215390777040738612	2172	2.94047199984731300048679258907213807	3110	3.97810844693084675327554577961564064	4190	14.78788698225893227800042950548231602	8740	46.97977095223058796591431018896400928	22000	
8110	2.12379248682442067774900351651012897	2272	2.84511408992955994179396839172113687	3110	3.98832228996363991058160536340437829	4128	14.27435240279047867772987956413999200	8821	46.39031546621502855032304069027304649	22000	
8120	2.06185662691904969534562042099423707	2179	2.81241806611847744434840024041477591	3090	3.86875168928370216647749657568056136	4137	14.04424232450155507478939398424699903	8676	45.82806108957708346451909164898097515	22000	
8130	2.11386657570060076949403082835488021	2138	2.89326458584049950317762522900011390	3002	3.99257914808573044496142756543122232	4007	14.38110817846709110767733363900333643	8581	47.10722360053651414091291371732950211	22000	
8140	2.13638312799321550272679814952425659	2223	2.97184682182327630783902350231073797	3049	3.98943536608688154032620332145597786	3961	14.54882432678048509444579394767060876	8692	47.35679228484177372138219652697443962	22000	
8150	2.15441470559267456152952036063652486	2213	2.85865078997733013110860156302805990	3150	3.86768385639850365009806409943848848	4135	14.30700771692298722825853474205359817	8502	46.53285303284737750573185621760785580	22000	
8160	2.02726870158879624028713806183077395	2223	2.84630062004874773151641420554369688	2879	3.75646313662999054017177513742353767	4066	13.97590390322232245523537130793556571	8470	45.64989342285170437207852955907583237	22000	
8170	2.11199429074710565146233420819044113	2200	2.85184071262736926755110289377626032	2940	3.84456897253080098764144167944323272	4077	14.28180204201949088371748075587674975	8548	46.31802230357255467652066727168858051	22000	
8180	2.14774170693487409522504094638861716	2074	2.81382297555522509213687953888438642	2839	3.68842252208711585126366117037832737	4175	14.28809044358239077610051026567816734	8567	45.66438138516389244614401832222938538	22000	
8190	2.12513649186881581343300240405369550	2099	2.87048583291940939687947320635430515	2830	3.79543535479031435286856321908999234	4106	14.39098449189806672166014323011040688	8575	46.41157077063960656460039899684488773	22000	
8200	2.08503597289329833941451397549826652	2139	2.84590065315273177404264970391523093	2931	3.87115132240982573463838889438193291	4203	14.29595714341358458909780893009155989	8511	46.51342737733505572350622969679534435	22000	
8210	2.11294530592642715305373712908476591	2118	3.01178891050360286740783521963749081	2965	4.00808149167268457091495292843319476	4178	14.66532468446687964558350358856841922	8704	47.24805746852914012379187624901533127	22000	
8220	2.08565168802041123186086224450264126	2139	2.96588550188727362311169599706772715	2941	3.99642918377764955195630136586260051	4059	14.42687814455990391593331878539174795	8831	46.50608419328148102067643776535987854	22000	
8230	2.06768877221016289524868625449016690	2127	2.97647966208674885635332429956179112	3011	3.92124840508276184536384789680596441	4080	14.47791619563959564231936383293941617	8630	46.61254999400866694259093492291867733	22000	
8240	2.05344925658754728914345832890830934	2215	3.02071757431504028801327876863069832	3101	3.99800212333623505855939583852887154	4102	14.33989470999280868568348523695021868	8761	46.54160215308433379277630592696368694	22000	
8250	2.17304524107824770240426914824638516	2109	3.06375192595327972000518457207363099	3240	3.83135445576359323638371279230341315	4131	14.74991868955968143950485682580620050	8650	46.71817901342542000975299743004143238	22000	
8260	2.01905286351197599259421622264198959	2234	3.02393857742666227750305552035570145	3146	3.95703067673985220409349494730122387	4087	14.23944279013356073448903771350160241	8516	46.66049360384813837754336418583989143	22000	
8270	2.01681225922678075690441801270935684	2187	3.03978115371128954080859330133534968	3132	3.91181762010589784139824587327893823	4144	14.28248021278802681877095892559736967	8569	46.25691199731868152866809396073222160	22000	
8280	2.02402091140114936962390856933780015	2189	3.05939451025972042330636213591787964	3085	3.83663404168161781271351173927541822	4229	14.30169836036773034493307932280004025	8582	46.10683244650691392507724231109023094	22000	
8290	2.03926262645076983304193163348827511	2148	3.01333108365432256192661952809430659	3032	3.86449265391517648993158218218013644	4218	14.35645454711164603622819413430988789	8630	46.56207752583772219168167794123291969	22000	
8300	2.06017023743874672092601940676104277	2105	3.02343257054433589559039319283328950	3077	3.86878402040961466568091964290942997	4211	14.43541807419645373045113956322893500	8511	46.62471070548308205161447403952479362	22000	
8310	2.10277039695460654655789767275564373	2040	3.07597714900568952600679040187969804	3085	3.96315023833269997055595013080164790	4163	14.62833727531856098380558250937610865	8563	47.03132440496371202698355773463845253	22000	
8320	2.05977785884257702520017119240947068	2072	3.07760230323375871819280291674658656	3030	3.91475908747548739796684458269737661	4132	14.55896751361070329267022316344082355	8657	46.67196701796557789521102677099406719	22000	
8330	2.01491610339867222023713111411780119	2214	3.00233028669732071591624844586476684	3114	3.78590034991126289654062020417768508	4284	14.27305655078879809138925338629633188	8729	45.56840126382665090432055876590311527	22000	
8340	2.06388621458088739046843329560942948	2129	3.19442490899063979981065131141804159	3167	4.07129654645454230887935409555211663	4209	14.77823005290549396306687413016334176	8861	47.26467775480870869841965031810104847	22000	
8350	1.98908329580692888605142343294573948	2157	3.03920396076467902446438529295846820	3127	3.99709502803789851199667282344307750	4184	14.17146838968298894201325310859829187	8809	45.87517749033793279522797092795372009	22000	
8360	2.08169371901828004212120504234917462	2158	3.13487806007566360833038743294309825	2982	4.14973189079095394760088311159051955	4125	14.81784328039345233207768615102395415	8701	47.73170669105008556698521715588867664	22000	
8370	2.08464391650935843003367153869476169	2222	3.20679126495488553416635113535448909	3020	4.13851345880985554970266093732789159	4186	14.92706036040920558605193946277722716	8750	47.52137455961793932601722190156579018	22000	
8380	2.18728793406715027458631084300577641	2163	3.22558211045761522584029989957343787	3177	4.20185612184090206966402547550387681	4232	15.26990982464805668428198259789496660	8849	48.16899358712699807938406593166291714	22000	
8390	2.07220173190123002626705783768557012	2133	3.25773724833679789725238151731900871	3074	4.13225337568883155370258464245125651	4249	14.99390125946124641131973476149141788	8578	47.73754180884122177985773305408656597	22000	
8400	2.11578241062878058542651160678360611	2064	3.04984311035381239207708858884871006	3164	4.07241536844624185675911576254293323	4228	14.67808290047014985191253799712285399	8498	46.91218954733101753618029761128127575	22000	
8410	2.08361798525336938681107312731910497	2177	3.25188174313663402870133722899481654	3085	4.17555669279357477563507927698083222	4156	15.08192820571758829828468151390552521	8454	48.32710830050523043155408231541514397	22000	
8420	2.09193839034000150789438521314878017	2256	3.19228921265593923450865077029448003	3156	4.06351052512258448246029729489237070	4292	14.92001667310335299987400503596290946	8532	47.35883109688456471531026181764900684	22000	
8430	2.08004031784680254446584513061679900	2250	3.24134815658009900474212372500915080	3274	4.09076872050228779187364125391468406	4253	14.84655278536615696793887764215469360	8691	47.22019282981480614580505061894655228	22000	
8440	2.03426361872138761199835244042333215	2258	3.20675070617743962486656528199091554	3256	4.15818327865496240036691233399324119	4206	14.57594644946245665551032288931310177	8762	46.83793024388084091924611129797995090	22000	
8450	2.07033733625308880021975710405968130	2235	3.32637699176755186059040170221123844	3119	4.03460406214443878525344189256429672	4323	14.99218671837574490268707450013607740	8723	47.54804661665038878481936990283429623	22000	
8460	2.00562938438012894337703073688317090	2137	3.18637244565480326485840123496018350	3193	4.02850162486218721369368722662329674	4310	14.67646162178150071042637136997655034	8726	46.73531707312725558267629821784794331	22000	
8470	2.00368782370834797035286101163364947	2084	3.11348185913878516828390274895355105	3327	4.07833241839338001000214717350900173	4249	14.49363932395716325629564380506053567	8778	46.82840819347986638376823975704610348	22000	
8480	2.01406811789396256173745314299594611	2153	3.20996222278722331822109481436200440	3120	4.06214705473121373557887636707164347	4234	14.84733773002312418043402431067079306	8668	47.53715608811675963352172402665019035	22000	
8490	1.93242824741496810325713795464253053	2179	3.17903860003812521739519070251844823	3136	4.04092641071957636711431405274197459	4180	14.41234731767463017604313790798187256	8713	46.60248315739124080891997436992824078	22000	
8500	1.93928981464964378389481680642347783	2209	3.07819831737292703977004748594481498	3188	4.01343632101070557638422542368061841	4245	14.17609036400400057686965737957507372	8678	46.02831266487718409052831702865660191	22000	
8510	2.00697231671425857513213486527092755	2233	3.25751486623652608543011410802137107	3101	4.16875934919321267102532146964222193	4341	14.87062039426764492588972643716260791	8718	47.64209765200808988083736039698123932	22000	
8520	1.93489393317234381619584837608272210	2248	3.18868657785056885956009864457882941	3197	3.93142965211754757959283779200632125	4352	14.46718403404795694200402067508548498	8648	46.26149978602419565731906914152204990	22000	
8530	2.00859256414481990304921055212616920	2144	3.20059912213057806695815088460221887	3096	4.04889266158827609842774108983576298	4226	14.62909114047746506059866078430786729	8732	46.92215048096498009044807986356317997	22000	
8540	2.06688324487595664891159685794264078	2084	3.28052832074399836059797053167130798	3215	4.15171496800985018182927888119593263	4135	14.87916010912027431345450168009847403	8876	47.54620201714731564379690098576247692	22000	
8550	2.07566053262623606556758204533252865	2060	3.23755428819562984799063087848480791	3116	4.17325703578662565718104815459810197	4105	14.81133564452280282353058282751590014	8918	47.65894283226233341110855690203607082	22000	
8560	2.06765720497239247066545431152917445	2101	3.13687951453767954745899260160513222	3231	4.14102167733153692097403109073638916	4133	14.66515526825911663877377577591687441	8927	47.17256472814779755253766779787838459	22000	
8570	2.05880560049742777906089941097889096	2133	3.24972753062320318662159479572437704	3111	4.13684832560292115033462323481217027	4184	14.89195505767837879318449267884716392	8943	47.70422275422716040793602587655186653	22000	
8580	1.99675804136015111467372662445995957	2169	3.07247165480928563496831884549465030	3190	4.03791215422824301128912338754162192	4219	14.28097116681337297450227197259664536	8929	46.43875334595598758369305869564414024	22000	
8590	1.97408028168074989316949086060049012	2093	3.16059626087897882484867295715957880	3057	3.91878033608568276946471087285317481	4300	14.45273983739780732094004633836448193	8814	45.93473137762817515294955228455364704	22000	
8600	2.09699751130501121920701734779868275	2016	3.26043102336790191486670664744451642	3010	4.04509112726120534375695569906383753	4256	15.25980119802944301454772357828915119	8777	48.14841073382340397301959455944597721	22000	
8610	2.04138199893423699649019908974878490	2123	3.20157810169071632699910878727678210	3049	4.11250620179787595986908854683861136	4208	14.85109757268527097551213955739513040	8655	47.44708001091452587161256815306842327	22000	
8620	2.06893837243553191385103673383127898	2102	3.09193642022513870415423298254609108	3159	4.17201471134138568430671512032859027	4214	14.74009169975230015836586972000077367	8721	47.53852089370523259503897861577570438	22000	
8630	1.96622582636674603229209878918481991	2160	3.06567890858886027416474462370388210	3140	4.06438665331765847099632082972675562	4200	14.42627546779643665786352357827126980	8517	46.88546481117140984906654921360313892	22000	
8640	1.94276187364561403470020195527467877	2059	2.97731720727276982785269865416921675	3307	3.92286148372593368449656736629549414	4240	14.19598732678909591697902214946225286	8472	46.11165623026855797661482938565313816	22000	
8650	1.97634939438646561882251262431964278	2098	3.10244643897547378585954902519006282	3137	4.10539958059459042516436966252513230	4159	14.60239233881401155201729125110432506	8404	47.65050516061901220155050395987927914	22000	
8660	1.93760886946246424500372995680663735	2132	3.13275604260036821813173446571454406	3190	4.08737867628727524760279266047291458	4129	14.43149061843726776999119465472176671	8632	46.92034230097544877935433760285377502	22000	
8670	1.96440642065473802801989222643896937	2165	3.03021398024384502889461145969107747	3072	4.14145357304604466719410993391647935	4173	14.46877415458639681844488222850486636	8533	47.18933359718968034712816006503999233	22000	
8680	1.98780226848926488969482306856662035	2159	3.00795567664611018798836994392331690	3183	4.05183820332758770632608502637594938	4091	14.40810798147207449915185861755162477	8602	46.95643902046757744983551674522459507	22000	
8690	1.95943267404917276230946754367323592	2112	2.95659669558222137908387594507075846	3162	3.95348409064108841093343471584375948	4245	14.20098393858007490564432373503223062	8576	46.32446967297696716059363097883760929	22000	
8700	1.92994961026375877466421115968842059	2186	2.95369743129796491487581988621968776	3069	4.04030441350249169829567108536139131	4088	14.21298301224181592772310978034511209	8623	46.67216452878509613810820155777037144	22000	
8710	1.91834023124912933511154733423609287	2099	2.92598724757709449662002043623942882	3073	4.06455240427344488551852919044904411	4062	14.12317526473075268711454555159434676	8510	46.80848869639885379001498222351074219	22000	
8720	1.88788063345413426041830007306998596	2195	2.87911378078597302021535142557695508	3110	3.89833119804515337847306000185199082	4208	13.98170226190346632222372136311605573	8470	45.76571420522855504486869904212653637	22000	
8730	1.87109110667940514716178768139798194	2163	2.99923251090772780003135267179459333	2953	3.97446785826280679643218718410935253	4109	14.12552612607189495008697122102603316	8619	46.47395971797725877650009351782500744	22000	
8740	1.89399452367116682971470709162531421	2140	3.06803173664224981820325410808436573	2890	3.99916296061932774463798523356672376	4084	14.39198392904591194962904410203918815	8573	46.95444955452590818367752945050597191	22000	
8750	1.89762180234401323097870317724300548	2106	2.97792136022158615560329053550958633	2974	3.97422265992394496691986205405555665	4143	14.07064530495558507539044512668624520	8599	46.11026108792583499962347559630870819	22000	
8760	1.99465951974763799903200833796290681	2081	3.06112499483034428138239491090644151	3068	4.09295359194363506105673877755180001	4203	14.74863109120791904160796548239886761	8706	47.40417005266196071033846237696707249	22000	
8770	1.94831896877648791388537574675865471	2135	3.04891151383183700573908936348743737	2978	4.10464715672101476684474619105458260	4258	14.64994852759586585477791231824085116	8671	46.91573083156659862424930906854569912	22000	
8780	1.95338585195256420057319246552651748	2127	3.00360075302979723232965625356882811	3034	4.04974285601123984434934754972346127	4168	14.65775901459733709941701818024739623	8727	46.99096866415450080012305988930165768	22000	
8790	1.99085066889664408229521086468594149	2126	2.97008421649149401133627179660834372	3089	4.20464928492051104313986797933466733	4214	14.80721400025267620037539018085226417	8672	47.84002584369978450240523670800030231	22000	
8800	2.01372377957410764182100137986708432	2116	3.03713248270819402563347466639243066	3058	4.14238122049424450921151219517923892	4224	15.03051191164632349739349592709913850	8590	47.81562207519888829665433149784803391	22000	
8810	2.02284835214281688564597061485983431	2010	3.05839756875672952318723218922968954	3032	4.22008191560636358730107531300745904	4144	15.25132094179715380732886842451989651	8409	48.54552928030048519758565817028284073	22000	
8820	1.95233150157745249941854126518592238	2143	2.92137491023217599206418526591733098	3151	4.21716735211641857716813319711945951	4165	14.54466058669114936208188737509772182	8542	47.39227835375272235296506551094353199	22000	
8830	1.93634418109831885068672363559016958	2144	2.90241987506921805817228232626803219	3210	4.07718933668278893378555949311703444	4166	14.39488141127453069145758490776643157	8632	46.77170593430091116715630050748586655	22000	
8840	1.87704136895038509180722030578181148	2189	2.95602039377218428484184187254868448	3231	4.14381524850099669521341638755984604	4325	14.27182485843615111775761761236935854	8547	46.68882548168515711495274445042014122	22000	
8850	1.89610188997905182439751570200314745	2213	2.87010287171684286278150466387160122	3257	4.04598325569271555224304393050260842	4302	14.10719254657898424909490131540223956	8481	45.95167516946739993954906822182238102	22000	
8860	1.89427167759066827912306507641915232	2188	2.95651998709945207366445174557156861	3178	4.20745131353884449509905607555992901	4281	14.26734618165560242175615712767466903	8585	46.80673344184129547329575871117413044	22000	
8870	1.93296632052716010896631360083119944	2117	2.95406521433804325482697095139883459	3093	4.00667369614314328174486945499666035	4250	14.37774429757959993025906442198902369	8560	46.42179800435837933036964386701583862	22000	
8880	2.00774831556339616867035147151909769	2033	2.94315328197750059047166359960101545	3175	4.15090942855560740554210497066378593	4268	14.59134885966166805815191764850169420	8524	47.41382399768531286099459975957870483	22000	
8890	1.96105874355854759016892785439267755	2220	3.02596589006383087649965091259218752	3140	4.12540373104840973894624767126515508	4275	14.61520431292660937572236434789374471	8649	47.09045769230045408448859234340488911	22000	
8900	2.04234126041689245667498653347138315	2151	3.05606471489789743856135828536935151	3235	4.26019860554753826420437690103426576	4097	14.93370793736293045128604717319831252	8664	47.82763444825963716766636935062706470	22000	
8910	2.05580012889229335470986370637547225	2052	2.93239025052001656135303164774086326	3230	4.16973246092786542504882163484580815	4018	14.79359875651755551473343075485900044	8714	47.62223938717907856243982678279280663	22000	
8920	2.01840885404607961461920240253675729	2090	2.89449271444059208491239587601739913	3214	4.02765057262422754291719684260897338	4162	14.65568396330578515573961340123787522	8602	46.75914402010447901147927041165530682	22000	
8930	2.06655118827388539770595343725290149	2168	3.01786459658168704223157874366734177	3191	4.09985833179735159603751526447013021	4247	14.93715381374117612267582444474101067	8701	47.39561859393677423213375732302665710	22000	
8940	1.93491310199387855917052547738421708	2263	2.97736229969781529547390164225362241	3145	3.92825768494687244114516033732797951	4231	14.43696433677293455843937408644706011	8774	46.02914726889829211131655029021203518	22000	
8950	1.99453194975878922434731066459789872	2248	3.04519423998727001290376392717007548	3053	4.14564849757428000032177806133404374	4207	14.83780067843559891116456128656864166	8782	47.62115002613040104506580973975360394	22000	
8960	2.02195826041267245898325199959799647	2221	3.07693416092536908834631503850687295	3019	4.07124093621018445787740347441285849	4244	14.92982012303788863505360495764762163	8800	47.54074525220445224249488092027604580	22000	
8970	2.04219719461666349147321852797176689	2126	3.01598196880653857121501459914725274	3143	3.97136264780182468570046694367192686	4252	14.79814016094835515957583993440493941	8826	46.69487027213632757138839224353432655	22000	
8980	2.06200377356692854391440050676465034	2250	3.07183261437958954331861605169251561	3241	4.06398515616900635194497226621024311	4214	15.02819584405113673142295738216489553	8858	47.59663495229078478132578311488032341	22000	
8990	2.07561396918766627450736450555268675	2199	3.07355716655618005361816358345095068	3178	4.07052490247742593254542953218333423	4204	14.93259243057362617435046558966860175	8659	47.26869909873502706432191189378499985	22000	
9000	2.04728972065728953566576819866895676	2222	3.03770929996375871340319463342893869	3178	4.07422221400333839369523047935217619	4210	14.84522528381658723617420037044212222	8659	47.24401177699636633633417659439146519	22000	
9010	2.11757638754580046480668897856958210	2173	3.13557765535013821533993905177339911	3078	4.07618800090974620076167411752976477	4237	15.32907071581571045726377633400261402	8661	47.95859654739518873611814342439174652	22000	
9020	2.04182233262672152562799965380690992	2149	3.07192507652428625775087311922106892	3105	4.01056519754853635362223940319381654	4194	14.91932578056293934309906035196036100	8529	47.03301395082556268789630848914384842	22000	
9030	2.11325701632776663529966754140332341	2242	3.12873763611593957989498449023813009	3063	4.09651151215752218348598034936003387	4233	15.33442516440036840208449575584381819	8583	48.35969832421054093174461741000413895	22000	
9040	2.12677210084913292931219075398985296	2305	3.22239510880418045246642577694728971	3113	4.09798740440726128042570053366944194	4185	15.57086690684550411845066264504566789	8654	49.03227330291540653206538991071283817	22000	
9050	2.07232446940264924961638826061971486	2297	3.09577159345616603758344353991560638	3143	4.03922616541979007109830490662716329	4131	15.01079019524133606466875789919868112	8666	47.94614178351328348526294576004147530	22000	
9060	2.09778661531405719031795342743862420	2226	3.10294040351206223959934504819102585	3113	3.92624971521125853968214869382791221	4096	14.96143694639283516778505145339295268	8521	47.47235122248156358182313852012157440	22000	
9070	2.16179639504053655585380511183757335	2233	3.19558652694566980301260628039017320	3184	4.04888336725754260925214111921377480	4106	15.28713155833460390908840054180473089	8592	48.28920650150917026621755212545394897	22000	
9080	2.10014510449367275413123934413306415	2169	3.10018510573657213313936154008843005	3074	3.94495302021636273792637439328245819	4125	14.93297640815731774921459873439744115	8526	47.27217488894466868032395723275840282	22000	
9090	2.14839447613534106906740817066747695	2188	3.19017013955617700915468049061018974	2940	3.97198695280459013190466066589578986	4102	15.35821664021387178422628494445234537	8477	48.06583987352146181137868552468717098	22000	
9100	2.13790921821045021289364740368910134	2174	3.06013157916643585565452667651697993	3115	4.04537133532438097915928665315732360	4093	15.11093923924384796464437386021018028	8469	48.20423645180382266062224516645073891	22000	
9110	2.00157440221938554003600074793212116	2235	2.97843506013367820273174402245786041	3164	4.05708908105109689046230414533056319	4043	14.43446299012124889316055487142875791	8596	47.20270795422152332321275025606155396	22000	
9120	2.11293549836467153824060005717910826	2217	3.05423887111709868591447047947440296	3231	4.07211711145049193305567314382642508	4129	14.86553022891298958541028696345165372	8628	47.88402244687492270713846664875745773	22000	
9130	2.08523362767151043684066280547995120	2187	2.95484630717293716983817830623593181	3157	3.94493457553797277626017603324726224	4156	14.56024582928693256178576120873913169	8557	46.65041031025839401991106569766998291	22000	
