iteration	C_ANC cs	C_ANC nc	C_ANC_A cs	C_ANC_A nc	C_ANC_B cs	C_ANC_B nc	C_ANC_A->B ms	C_ANC_A->B nm	C_ANC_B->A ms	C_ANC_B->A nm	C_ROOT cs	C_ROOT nc	C_ROOT_A cs	C_ROOT_A nc	C_ROOT_B cs	C_ROOT_B nc	C_ROOT_C cs	C_ROOT_C nc	C_ROOT_A->B ms	C_ROOT_A->B nm	C_ROOT_B->A ms	C_ROOT_B->A nm	C_ROOT_A->C ms	C_ROOT_A->C nm	C_ROOT_C->A ms	C_ROOT_C->A nm	C_ROOT_B->C ms	C_ROOT_B->C nm	C_ROOT_C->B ms	C_ROOT_C->B nm	
5960	2.60613417958363546844680058711674064	3241	1.97452456603153603253986148047260940	2352	4.20151167463012420455470419256016612	4219	2.52375044236250900553386600222438574	3766	0.00000000000000000000000000000000000	0	14.72731589672557994674662040779367089	11893	1.97452456603153603253986148047260940	2352	4.20151167463012420455470419256016612	4219	3.09934158406006066144300348241813481	3536	7.66131591805854039733958416036330163	8992	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
5970	2.64108943005254515057345088280271739	3156	1.98952084993975852889036559645319358	2364	4.08815464938926975690947074326686561	4210	2.49638056535735541885401289619039744	3743	0.00000000000000000000000000000000000	0	14.70113844770687450136392726562917233	11888	1.98952084993975852889036559645319358	2364	4.08815464938926975690947074326686561	4210	3.09116493610807996361700134002603590	3538	7.58954670042370427296418711193837225	8914	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
5980	2.61087010119299334220954733609687537	3092	2.06370298179058497822779827401973307	2517	4.16873748009889055765597731806337833	4112	2.57951711377766423893831415625754744	3516	0.00000000000000000000000000000000000	0	14.63863767902179446878108137752860785	11801	2.06370298179058497822779827401973307	2517	4.16873748009889055765597731806337833	4112	3.13741070186998349811346997739747167	3570	7.82482535121578060000047116773203015	8490	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
5990	2.70613415172933402530475177627522498	3108	2.06528316401793743395387537020724267	2457	4.23171389637273875905520981177687645	4158	2.57778010376369826062159518187399954	3640	0.00000000000000000000000000000000000	0	14.92683349309584883712886949069797993	11854	2.06528316401793743395387537020724267	2457	4.23171389637273875905520981177687645	4158	3.10341342885729520872928333119489253	3531	7.79995839742283703088787660817615688	8970	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
6000	2.62595057776013485195676366856787354	3223	1.97454570631253889523293310048757121	2502	4.23328673084187112607423841836862266	4093	2.51155304603034723598398159083444625	3636	0.00000000000000000000000000000000000	0	14.60388052606686670742419664748013020	11846	1.97454570631253889523293310048757121	2502	4.23328673084187112607423841836862266	4093	2.95608997373944104580800740222912282	3559	7.56776615110174422085265177884139121	8872	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
6010	2.72045261103033553240493347402662039	3113	2.04606112774862847203394267125986516	2411	4.08749060376645356740255010663531721	4089	2.50881275441780227097865463292691857	3570	0.00000000000000000000000000000000000	0	15.04028995500066656632043304853141308	11959	2.04606112774862847203394267125986516	2411	4.08749060376645356740255010663531721	4089	3.04265440088007732555297479848377407	3541	7.59244893147246369125014098244719207	8720	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
6020	2.70458188634847163100971556559670717	3016	1.99997555999744758281622125650756061	2452	3.95368561530528195291367410391103476	4078	2.44828780239642584959369742136914283	3473	0.00000000000000000000000000000000000	0	15.16226151028719293378799193305894732	12048	1.99997555999744758281622125650756061	2452	3.95368561530528195291367410391103476	4078	3.02426751446099917330911921453662217	3422	7.44132747016367268599879025714471936	8446	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
6030	2.57627430390917488978175242664292455	3031	1.90139006792843479054511135473148897	2485	3.90261259088524825600075018883217126	4094	2.39683553181410147203678207006305456	3408	0.00000000000000000000000000000000000	0	15.18323524512186573076633067103102803	11978	1.90139006792843479054511135473148897	2485	3.90261259088524825600075018883217126	4094	3.05549223913350376236053307366091758	3443	7.32821888314902736283329431898891926	8140	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
6040	2.63950412097962416879681768477894366	3178	2.01481454141214300079809618182480335	2383	3.93026281568298729851562711701262742	4075	2.45312873609615955672325071645900607	3398	0.00000000000000000000000000000000000	0	15.57912009943648001808469416573643684	12111	2.01481454141214300079809618182480335	2383	3.93026281568298729851562711701262742	4075	3.04738631508907786837880848906934261	3431	7.46304527478272650142798738670535386	8074	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
6050	2.63666799935406670485349422961007804	3128	1.98143586714870312270875274407444522	2346	3.94281370361225969034535410173702985	4010	2.42283610997366283257292707276064903	3520	0.00000000000000000000000000000000000	0	15.30527501623139485786850855220109224	12111	1.98143586714870312270875274407444522	2346	3.94281370361225969034535410173702985	4010	2.98175967138924136179412016645073891	3533	7.34561801570936268035438843071460724	8378	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
6060	2.50234049001559766267632767267059535	2894	1.95221892128626373086319745198125020	2555	3.79233212513507655927469386369921267	4014	2.39747282897554603309231424645986408	3260	0.00000000000000000000000000000000000	0	14.87217752119464009297189477365463972	11890	1.95221892128626373086319745198125020	2555	3.79233212513507655927469386369921267	4014	2.94238458222153154153488685551565140	3541	7.28444504235650569512472429778426886	7876	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
6070	2.59909376300913796953295786806847900	2934	1.99010765117426124959365552058443427	2429	3.78467653814897797559524406096898019	3958	2.38748390211410788097623481007758528	3223	0.00000000000000000000000000000000000	0	15.30378902794580220358966471394523978	12189	1.99010765117426124959365552058443427	2429	3.78467653814897797559524406096898019	3958	3.04774044618121164873514317150693387	3424	7.28588045574591003372688646777532995	7718	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
6080	2.53944073240307588434916397091001272	3030	2.01669515590921477610208967234939337	2476	3.82893308359269424201443143829237670	4000	2.42778260504345277936977254285011441	3268	0.00000000000000000000000000000000000	0	15.16442488614791095358214079169556499	12113	2.01669515590921477610208967234939337	2476	3.82893308359269424201443143829237670	4000	3.06412518749421458608139801071956754	3411	7.40154581738556416325991449411958456	7908	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
6090	2.61096496318784820900305021496023983	3162	2.10971345819608835370218002935871482	2467	3.90041027406152407408512772235553712	3936	2.49002584376962277090683528513181955	3163	0.00000000000000000000000000000000000	0	15.03861261783913683132141159148886800	12131	2.10971345819608835370218002935871482	2467	3.90041027406152407408512772235553712	3936	3.08009949465703281035189320391509682	3466	7.55839817656347889851531363092362881	7780	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
6100	2.54414763509933683494068645813968033	3066	2.09242709798407000576503378397319466	2406	3.78093807175815266319318652676884085	3981	2.46543491885479904013322993705514818	3207	0.00000000000000000000000000000000000	0	15.07350654057967354049196728738024831	12194	2.09242709798407000576503378397319466	2406	3.78093807175815266319318652676884085	3981	3.18529545114397327765232148522045463	3419	7.55131491193028825392730141174979508	7802	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
6110	2.43520676173463712643751932773739100	3125	2.12075544502275281644187998608686030	2324	3.73060776315674180736436937877442688	4005	2.43786920130342776857901299081277102	3172	0.00000000000000000000000000000000000	0	14.94056742492405298605717689497396350	12226	2.12075544502275281644187998608686030	2324	3.73060776315674180736436937877442688	4005	3.13855640726418982922041323035955429	3445	7.45317200629973797276761615648865700	7526	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
6120	2.45698967528188916276121744886040688	2971	2.08093160022328227398702438222244382	2425	3.57057596853783021373374140239320695	3917	2.38628620615102304824972634378354996	3073	0.00000000000000000000000000000000000	0	15.00272982800365362265893054427579045	12152	2.08093160022328227398702438222244382	2425	3.57057596853783021373374140239320695	3917	3.04807078630424754805972042959183455	3506	7.29435979688331226356012848555110395	7312	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
6130	2.39128678551177609179489991220179945	3106	2.03956561748625819774360934388823807	2355	3.72672338581400630630469095194712281	3988	2.40750658875280976189969806000590324	3156	0.00000000000000000000000000000000000	0	15.03213303012184454132693645078688860	12210	2.03956561748625819774360934388823807	2355	3.72672338581400630630469095194712281	3988	3.11660558102681850556336939916945994	3447	7.37635292031239941934472881257534027	7286	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
6140	2.53720618580964440980096696875989437	3092	2.10299051590033281300406997615937144	2305	3.73251125338664824226952987373806536	3901	2.41760550414666042229328013490885496	3066	0.00000000000000000000000000000000000	0	15.36646765133325942542796838097274303	12378	2.10299051590033281300406997615937144	2305	3.73251125338664824226952987373806536	3901	3.04843310380904553014147495559882373	3416	7.36016489535983531311558181187137961	7098	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
6150	2.46929674126008391610298531304579228	3060	2.07677365355128262791595261660404503	2335	3.79953284443646355228452193841803819	3952	2.44760655237830970776258254772983491	3119	0.00000000000000000000000000000000000	0	15.34120022009287609421335218939930201	12301	2.07677365355128262791595261660404503	2335	3.79953284443646355228452193841803819	3952	3.15631004139394333307677698030602187	3412	7.48906116024388168739278626162558794	7156	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
6160	2.44333605635784056886450343881733716	2997	2.05752212098422848640666416031308472	2344	3.68617620219635355738319049123674631	4019	2.39515002203496640831303921004291624	3090	0.00000000000000000000000000000000000	0	15.41460991236897015710383129771798849	12234	2.05752212098422848640666416031308472	2344	3.68617620219635355738319049123674631	4019	3.09910315660693447270546130312141031	3403	7.33322849159854772693734048516489565	7144	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
