,ref_gene_likelihood,hyp_gene_likelihood,hm_data_likelihood,rbf_ratio
97816,5407.943420305381,5508.688491092325,140083.85481915236,-100.74507078694478
97818,5398.702215972071,5513.949772824648,140068.29707821834,-115.24755685257696
97820,5283.904798102483,5395.754863927112,140052.64062907395,-111.85006582462847
97822,5366.736720897614,5480.722945016866,140076.54611025183,-113.98622411925226
97824,5344.796265630344,5453.323234943206,140060.47525517512,-108.5269693128621
97826,5408.196413005663,5509.20150412855,140070.59390149638,-101.00509112288728
97828,5356.651773733474,5465.2957799650885,140070.3808506248,-108.64400623161418
97830,5355.056661994424,5473.992360565959,140072.10864059214,-118.93569857153489
97832,5302.625416563553,5402.43216248855,140069.6691336152,-99.8067459249969
97834,5351.620023434343,5476.007346242288,140080.62756912565,-124.38732280794466
97836,5260.131853905821,5376.735957800844,140074.87379222724,-116.60410389502249
97838,5356.516783514753,5486.102040813042,140058.57376937213,-129.58525729828852
97840,5450.593613623963,5558.964793440391,140077.85722783496,-108.37117981642768
97842,5390.322640045044,5498.776290232666,140059.05486253847,-108.45365018762186
97844,5406.953058803563,5516.918852735283,140074.61681609615,-109.96579393171942
97846,5442.132610676606,5554.315733510767,140071.74292733142,-112.18312283416071
97848,5487.083481259129,5587.726303924981,140045.5164589707,-100.64282266585178
97850,5478.465930652398,5560.753312876186,140064.66625934935,-82.28738222378797
97852,5487.054127792349,5550.775038160413,140063.5728283993,-63.720910368063414
97854,5508.700801528447,5569.496821066771,140074.22274914305,-60.79601953832389
97856,5477.687523426601,5536.917491463826,140066.5246164883,-59.22996803722526
97858,5539.875786429306,5592.039056696579,140058.3613852807,-52.16327026727322
97860,5516.646623664368,5572.164087598417,140089.2490247701,-55.517463934048465
97862,5446.294303518915,5510.584056805876,140068.99668400717,-64.28975328696106
97864,5454.487583760648,5508.26291278802,140061.7939238673,-53.77532902737221
97866,5420.452706029001,5465.3815424471695,140067.9471902991,-44.92883641816843
97868,5483.851296355605,5521.910303358162,140068.07241528126,-38.05900700255734
97870,5499.478336805101,5533.321631694913,140094.5188152746,-33.84329488981166
97872,5518.920719169893,5559.203644239082,140071.35780440574,-40.28292506918842
97874,5495.979072099584,5543.452692141551,140077.72522410436,-47.47362004196657
97876,5484.639695196654,5534.865528094754,140057.18868625475,-50.225832898099725
97878,5392.3085378987,5451.600601871875,140076.18101875953,-59.29206397317557
97880,5427.053469407156,5482.08736398912,140106.9915226364,-55.03389458196398
97882,5393.059449724489,5461.599113632605,140050.58174098644,-68.53966390811547
97884,5490.852674468204,5546.249622264381,140070.56995333408,-55.3969477961773
97886,5429.254080224078,5478.909023261746,140065.18313107835,-49.65494303766809
97888,5474.454582638296,5518.974517689958,140071.18811883836,-44.51993505166138
97890,5442.518642296171,5497.6134639884685,140083.2562215428,-55.094821692297955
97892,5501.204629178308,5566.27720752431,140066.24779457974,-65.07257834600205
97894,5438.978115728492,5502.477713387197,140048.01459106433,-63.49959765870426
97896,5409.6437743479455,5485.9970411806125,140070.58400935412,-76.35326683266703
97898,5390.024308840417,5463.306293354631,140082.80525224833,-73.28198451421395
97900,5380.088591287946,5444.736888205778,140076.48419596007,-64.64829691783234
97902,5417.627723530724,5481.603744081395,140054.6810793973,-63.97602055067091
97904,5457.088431822392,5514.341596360489,140070.45457487408,-57.253164538097735
97906,5391.476009698985,5456.944619034882,140058.84219001362,-65.46860933589687
97908,5494.824136997071,5574.415422113058,140062.02620363355,-79.59128511598738
97910,5396.298639420711,5480.2939957756025,140072.84386140556,-83.99535635489156
97912,5484.020992101716,5561.677735557371,140066.8911839204,-77.65674345565549
97914,5457.429558885957,5535.641990894887,140072.2193219942,-78.21243200893059
97916,5408.149969964588,5468.5121027168925,140086.4892600666,-60.362132752304205
97918,5482.106768618138,5541.787891049259,140057.51369944814,-59.681122431121366
97920,5416.572226486558,5480.48276155605,140082.14628216348,-63.91053506949174
97922,5451.170218556492,5526.654587363767,140069.47608688098,-75.48436880727513
97924,5515.2505501642945,5579.468689634143,140084.57489744862,-64.21813946984821
97926,5498.641100879536,5557.376289992127,140080.89560370974,-58.73518911259089
97928,5521.206744316309,5584.548237590933,140064.35977302358,-63.341493274624554
97930,5506.631594648181,5567.06135115432,140095.0202608658,-60.4297565061388
97932,5497.401802497896,5551.137610537492,140068.15691486327,-53.73580803959612
97934,5518.942265182466,5554.266597165956,140062.51665296743,-35.32433198349008
97936,5516.404791998097,5574.052232529938,140075.26536930556,-57.64744053184131
97938,5480.34416859191,5542.113010607426,140081.89470876346,-61.768842015516384
97940,5550.773153498063,5606.79505198702,140059.4776877755,-56.02189848895705
97942,5529.672213423241,5580.191407155682,140071.75109383665,-50.519193732440726
97944,5585.036511650491,5645.0281110118085,140091.92084128966,-59.99159936131764
97946,5570.16722505428,5637.6384335608755,140063.63903173446,-67.47120850659576
97948,5565.340220470147,5638.792017949018,140069.24741173035,-73.45179747887141
97950,5544.287273619004,5612.6381197758,140067.76843901337,-68.35084615679625
97952,5490.411976180763,5556.317100083193,140092.589438847,-65.9051239024293
97954,5533.2504573860115,5595.024616957352,140061.08395602962,-61.77415957134053
97956,5522.81702882131,5582.288755940593,140074.93030800883,-59.47172711928306
97958,5587.293356745571,5677.455975547026,140070.94525619352,-90.16261880145521
97960,5517.004359635428,5611.360616670134,140071.03254249715,-94.35625703470578
97962,5530.460377340321,5623.487710344807,140076.98777804716,-93.02733300448563
97964,5491.438953996939,5580.5620404615765,140067.90544173677,-89.12308646463771
97966,5543.195351422091,5630.184376549645,140068.3759153573,-86.98902512755376
97968,5585.1389067078235,5679.042100314372,140069.3155823993,-93.90319360654848
97970,5524.9000894248975,5637.579924103513,140064.54023150768,-112.6798346786154
97972,5473.504002900372,5600.816717794048,140052.51955433286,-127.31271489367555
97974,5490.011989876541,5631.887095479673,140056.94595883612,-141.8751056031324
97976,5467.9669611884865,5589.286465149691,140067.69291284523,-121.31950396120465
97978,5511.164232791025,5650.423726602284,140063.74033225598,-139.25949381125884
97980,5487.065876228939,5618.197973967733,140080.2240370125,-131.13209773879407
97982,5512.0934953290325,5648.064223184861,140061.78694778754,-135.97072785582804
97984,5434.068955561246,5591.661895498488,140085.1585029433,-157.59293993724168
97986,5513.512905132963,5664.561708321387,140081.58981547266,-151.04880318842424
97988,5498.2719271193655,5631.769924306312,140070.6572874487,-133.49799718694612
97990,5535.622365189158,5649.72888102845,140072.9563899032,-114.10651583929211
97992,5471.3051058466735,5574.862944585766,140082.10439217286,-103.5578387390924
97994,5470.572096649435,5586.140422433935,140069.88000183445,-115.5683257845003
97996,5451.315282673475,5588.1110076112955,140070.58303992418,-136.79572493782052
97998,5506.029767499388,5646.453046123643,140089.05902009958,-140.42327862425464
98000,5507.991162855016,5649.377472547872,140100.1523155551,-141.38630969285532
98002,5506.776106296968,5662.081304117047,140071.9618110652,-155.30519782007923
98004,5491.431277078238,5643.626030117272,140079.26311948366,-152.19475303903437
98006,5457.448124145213,5605.280247565621,140060.6751104761,-147.8321234204077
98008,5468.843831022582,5607.544594001551,140053.01850037894,-138.70076297896867
98010,5548.432040184078,5666.495504361954,140044.83222356145,-118.06346417787609
98012,5554.138777438491,5684.017243588722,140071.54989386402,-129.87846615023045
98014,5519.753135526366,5645.7320866574,140093.02035923314,-125.97895113103368
98016,5568.422529615087,5688.974717190168,140080.09495439686,-120.552187575081
98018,5548.773209263207,5681.648082957864,140085.38444829328,-132.87487369465725
98020,5574.2529513360105,5712.189095886103,140093.92768045736,-137.93614455009265
98022,5587.968601587876,5730.932743341486,140069.77542784726,-142.9641417536095
98024,5611.538818744852,5752.987874227544,140093.1870188757,-141.44905548269253
98026,5572.027203750213,5720.947297741748,140082.79268678805,-148.9200939915354
98028,5440.753247293093,5584.497552440328,140086.99196722513,-143.74430514723463
98030,5505.654005968814,5648.556518121217,140078.9024752117,-142.90251215240278
98032,5555.234400424376,5696.683083815732,140069.33013747525,-141.4486833913561
98034,5464.21597872471,5617.686057196289,140060.0614157435,-153.47007847157874
98036,5528.048934938042,5683.397181677077,140071.1386497947,-155.34824673903495
98038,5544.140558047572,5688.717648110381,140073.7621563746,-144.57709006280857
98040,5470.892751461891,5609.8992083883495,140082.4249993953,-139.00645692645867
98042,5486.39684284554,5647.481141702157,140093.80269267663,-161.08429885661735
98044,5486.092598443567,5638.312429694893,140107.99581038483,-152.21983125132556
98046,5552.856192330762,5689.798699960782,140089.84240322132,-136.94250763002037
98048,5517.77531376103,5661.22222812209,140099.43656813583,-143.4469143610604
98050,5525.469088323633,5668.130153874809,140077.11899999215,-142.66106555117676
98052,5536.203306447254,5671.3378501958205,140074.95616591623,-135.1345437485661
98054,5520.951344770227,5660.479522706882,140090.68494816017,-139.52817793665508
98056,5343.3324048700315,5481.688141046034,140096.4176669179,-138.3557361760022
98058,5446.893992984252,5589.393914294108,140094.25546686127,-142.4999213098563
98060,5427.798632370732,5567.9692865444495,140079.61859372404,-140.1706541737176
98062,5422.515448919186,5548.908532419765,140079.6435165474,-126.39308350057854
98064,5445.541876516503,5564.00640423136,140080.77278995182,-118.46452771485656
98066,5491.596136979407,5631.111011023458,140080.9067964668,-139.51487404405088
98068,5465.67966766766,5588.230874132512,140081.86774152165,-122.55120646485193
98070,5435.405606295915,5549.017846638338,140096.2113822254,-113.61224034242241
98072,5404.159731960075,5514.102840432866,140082.32033046306,-109.94310847279121
98074,5403.2533886635065,5518.453499332623,140091.4145131615,-115.20011066911684
98076,5414.9208672965815,5520.13409595817,140087.68751038137,-105.2132286615888
98078,5435.591847982786,5548.091878811073,140079.02935951966,-112.50003082828698
98080,5409.752787259968,5526.730926468912,140100.4844050055,-116.97813920894441
98082,5487.402904725602,5583.498177452189,140087.04736869066,-96.09527272658761
98084,5435.747016720839,5539.112913577233,140097.6831441055,-103.36589685639319
98086,5462.178330881568,5567.4707635045625,140059.87476036279,-105.29243262299406
98088,5502.594556166183,5610.989943251507,140092.96683190326,-108.39538708532382
98090,5506.242548161873,5596.433785346685,140079.25822907218,-90.19123718481205
98092,5490.336660688712,5590.239300617307,140084.72593261037,-99.90263992859491
98094,5409.479981628871,5502.2953822346435,140061.8950078889,-92.81540060577208
98096,5397.100869061505,5510.3130697342,140068.526597359,-113.21220067269496
98098,5390.249062161703,5496.0071375148245,140083.322549002,-105.75807535312197
98100,5462.974263868235,5563.898255525943,140070.87353112508,-100.92399165770803
98102,5370.726562915248,5466.659905796403,140067.29442067104,-95.93334288115511
98104,5343.249361219738,5441.857320839917,140076.13166672757,-98.60795962017892
98106,5356.481779441847,5458.1425506544465,140084.3279293313,-101.66077121259968
98108,5404.361338502239,5490.788065679837,140070.48544580894,-86.42672717759797
98110,5319.020717423869,5417.245633300393,140071.52671368842,-98.22491587652348
98112,5347.5583081760215,5460.7851829236915,140066.18468691918,-113.22687474767008
98114,5400.785769963515,5499.444773605034,140070.63496933493,-98.65900364151912
98116,5480.2982286059605,5580.166301326389,140053.30276153662,-99.86807272042824
98118,5414.567411597878,5537.895708250552,140073.290897512,-123.328296652674
98120,5397.610373917359,5519.350733536787,140079.73807523487,-121.74035961942809
98122,5295.866130677339,5419.998027741851,140072.94744875378,-124.13189706451158
98124,5316.484539830357,5449.917459181363,140064.99547776178,-133.4329193510057
98126,5345.222285106913,5485.502175418866,140055.3497027065,-140.27989031195284
98128,5284.051769096011,5418.390120563534,140045.3996974681,-134.33835146752244
98130,5369.897293907721,5502.330934259661,140048.50094380212,-132.43364035194008
98132,5301.5609478179085,5438.007486166575,140063.51989949553,-136.44653834866676
98134,5312.605355113313,5448.107683744688,140075.46236512868,-135.50232863137535
98136,5290.801474135635,5419.488311063672,140081.51469458512,-128.68683692803734
98138,5334.331650423154,5466.061064426059,140082.07365752934,-131.72941400290438
98140,5354.158537228672,5480.059979373386,140085.95032303123,-125.90144214471457
98142,5339.725066449586,5460.536545995476,140078.96674238937,-120.8114795458905
98144,5325.087940934907,5443.454321698694,140072.00781817923,-118.36638076378676
98146,5343.922321473359,5458.586558666459,140073.48467617546,-114.66423719309932
98148,5396.427778633561,5509.576006728573,140058.90987177397,-113.1482280950122
98150,5341.7916323049185,5445.388902836917,140061.31510729625,-103.59727053199822
98152,5291.467279923296,5393.004041880544,140067.72786511565,-101.53676195724802
98154,5343.785650718095,5448.738017425086,140080.07902288882,-104.95236670699069
98156,5319.973728073673,5423.316211930971,140091.15287920588,-103.34248385729825
98158,5319.395958760493,5425.10980526713,140063.2908016046,-105.7138465066364
98160,5282.704825985105,5387.404858747149,140063.30612147733,-104.70003276204352
98162,5318.30043640738,5418.620365295122,140074.3084456551,-100.3199288877413
98164,5363.191056757017,5475.416666662116,140069.3901668268,-112.22560990509919
98166,5310.706130807372,5424.25917701493,140078.39939297133,-113.55304620755851
98168,5399.559492927176,5512.623943303974,140058.5358257962,-113.06445037679805
98170,5375.928147795155,5490.667719001301,140068.02601993163,-114.73957120614523
98172,5377.773644109584,5485.161596542281,140048.78397699594,-107.3879524326967
98174,5382.997289760184,5483.73355331723,140057.22508238675,-100.73626355704619
98176,5336.391074345755,5452.646741075788,140078.98554299984,-116.25566673003232
98178,5354.720577221583,5463.751802410405,140071.24724254335,-109.03122518882174
98180,5295.338067599523,5407.5435754759255,140055.82558274898,-112.20550787640241
98182,5375.726118665918,5487.47818129789,140055.00021095842,-111.75206263197197
98184,5360.224512928478,5469.993956942549,140052.02948361228,-109.76944401407036
98186,5342.938734690528,5454.10164970209,140072.83400784738,-111.16291501156229
98188,5439.232237606375,5548.158417954547,140067.33413019564,-108.92618034817224
98190,5430.419162745274,5528.450987110174,140074.16186575068,-98.03182436489988
98192,5386.63442720692,5483.959838971348,140062.94419342338,-97.32541176442828
98194,5419.3233621937925,5516.766966499097,140071.9519026027,-97.44360430530469
98196,5345.072185932837,5431.934250325606,140072.54184811361,-86.86206439276884
98198,5377.340438659981,5471.643715589044,140062.1941013279,-94.30327692906303
98200,5374.873053345113,5479.630350397142,140077.03501193397,-104.75729705202957
98202,5377.784427579643,5481.434896819529,140068.9498971485,-103.65046923988575
98204,5401.7710829780035,5492.127702385305,140063.73986173022,-90.35661940730188
98206,5402.15545646602,5505.607851749896,140071.4767162268,-103.45239528387629
98208,5438.784969454668,5536.473986271039,140077.4363879606,-97.6890168163718
98210,5455.25129732759,5552.286494142316,140073.36692606407,-97.03519681472608
98212,5429.978207685879,5537.042353082275,140065.63211233477,-107.06414539639627
98214,5437.795142446605,5529.325721541827,140077.96891277036,-91.53057909522249
98216,5431.8556746986105,5522.69710222361,140081.03683295698,-90.84142752499974
98218,5429.050629554291,5519.282259337197,140087.33946602637,-90.23162978290566
98220,5413.828067869372,5508.268593930667,140078.76110366534,-94.4405260612948
98222,5365.374804309331,5461.162198692853,140079.7944273801,-95.78739438352204
98224,5434.71622830193,5530.738754278718,140085.6857201018,-96.02252597678853
98226,5419.275632151101,5522.360405865153,140077.42512937734,-103.08477371405206
98228,5483.158390014092,5585.600435197178,140089.39545852406,-102.44204518308561
98230,5439.776467301534,5520.944584583603,140090.61720144632,-81.16811728206903
98232,5472.237452302785,5553.800921871996,140064.22532694135,-81.56346956921152
98234,5519.240638970362,5618.790132782538,140079.97666136656,-99.54949381217648
98236,5535.353400538543,5652.616338747553,140082.00058236718,-117.26293820900992
98238,5534.505959133753,5661.039208397182,140081.4176951666,-126.53324926342884
98240,5584.941500470643,5704.807929825126,140090.9335430837,-119.86642935448253
98242,5526.740171395969,5639.454619961384,140092.0575727523,-112.7144485654153
98244,5548.324730426132,5664.348820942921,140085.44969349436,-116.02409051678842
98246,5547.774166035057,5650.60866571046,140086.6452900717,-102.8344996754031
98248,5546.132851385397,5655.628424297581,140075.4288241295,-109.49557291218389
98250,5566.634015953206,5672.524360521057,140049.59164590386,-105.89034456785157
98252,5509.38030946008,5626.217537071731,140080.28142312772,-116.83722761165154
98254,5533.372429739063,5646.726126128167,140079.21021243633,-113.3536963891047
98256,5493.648037961723,5605.282708226964,140059.61663509093,-111.63467026524086
98258,5439.771845538553,5547.596534011423,140079.9351373453,-107.82468847286964
98260,5423.725420282299,5526.6127256276095,140094.42997250418,-102.88730534531078
98262,5468.501575357308,5566.417152942478,140090.2584459788,-97.91557758517047
98264,5474.539485885574,5552.299393267282,140082.05237508178,-77.75990738170731
98266,5497.633824376076,5590.035868087987,140079.6360542121,-92.40204371191157
98268,5532.972800321974,5606.717673523177,140074.12803817866,-73.74487320120261
98270,5516.835999235127,5586.091954474047,140079.6093707843,-69.25595523892025
98272,5562.005725620871,5642.767701249308,140089.78137210492,-80.76197562843663
98274,5541.684796009304,5613.544396540149,140078.65324913675,-71.85960053084546
98276,5551.535831463042,5624.496554455864,140071.09578772853,-72.9607229928215
98278,5514.616926151334,5584.834962874071,140053.0090131933,-70.21803672273654
98280,5469.932760888409,5543.176723791143,140071.50591322366,-73.24396290273398
98282,5474.31382405704,5539.463476075528,140071.17273749824,-65.14965201848827
98284,5452.847380171115,5533.80712918911,140048.9544194782,-80.95974901799491
98286,5418.148117153385,5514.1041485365695,140062.50296774122,-95.95603138318438
98288,5376.223788952879,5466.586921124372,140072.34008963843,-90.36313217149291
98290,5421.53078984383,5510.342777014271,140068.20618399524,-88.81198717044117
98292,5357.73721112679,5437.083830026939,140072.54130645367,-79.34661890014922
98294,5393.5852439382925,5455.407373726601,140065.48381639775,-61.8221297883083
98296,5412.866932291063,5470.246196378108,140077.9399685747,-57.37926408704516
98298,5397.851917348078,5448.203830031561,140069.4908160706,-50.351912683482624
98300,5419.2117731860635,5460.530345704756,140050.00398454437,-41.318572518692235
98302,5305.758693197349,5348.116287494808,140063.70599138128,-42.35759429745849
98304,5370.073381998363,5412.479370813409,140076.6472161989,-42.40598881504593
98306,5323.374897516418,5357.355842860035,140071.96706216474,-33.98094534361735
98308,5346.762760885551,5383.480537352037,140064.04487583728,-36.7177764664857
98310,5373.1837264889455,5423.165403895661,140069.66304012924,-49.98167740671579
98312,5310.049490834791,5351.7519679063125,140063.78333349308,-41.70247707152157
98314,5360.615980435896,5405.242167096205,140066.16812841664,-44.62618666030903
98316,5333.700047590795,5363.489992019486,140076.28581941142,-29.789944428690433
98318,5413.597492787879,5447.054889253573,140047.69525678107,-33.45739646569382
98320,5380.388165159055,5403.592958794646,140055.08864418932,-23.20479363559116
98322,5408.94399380942,5423.532721142897,140089.1822123361,-14.588727333476527
98324,5423.202892173059,5436.881077776894,140052.1091756714,-13.678185603835118
98326,5371.84153560179,5382.640542242909,140074.3254985893,-10.799006641118467
98328,5372.217877504325,5394.875646099067,140073.69931335928,-22.657768594742265
98330,5378.605152822049,5406.187605263346,140064.41097689804,-27.58245244129739
98332,5337.986500086917,5374.286930856641,140049.96909883068,-36.3004307697247
98334,5365.203751658841,5401.741993716656,140067.0213756934,-36.538242057815296
98336,5319.064947233852,5366.231310381495,140079.41457099424,-47.1663631476431
98338,5341.308857916255,5386.21643148415,140070.8658987903,-44.90757356789527
98340,5361.999416182511,5398.355159805101,140056.4658902384,-36.355743622590126
98342,5341.032070803398,5372.981175524183,140075.52030606603,-31.949104720784817
98344,5298.677030640292,5331.478094793303,140082.57175306394,-32.801064153010884
98346,5295.7286974143735,5325.084704949435,140092.84091978823,-29.356007535061508
98348,5366.138686469085,5392.233955958828,140087.42200397,-26.09526948974326
98350,5401.054533831533,5421.757258425583,140076.4334430821,-20.70272459404987
98352,5326.906103232206,5342.146761443495,140085.1122734091,-15.240658211288974
98354,5375.218464485755,5398.107545500794,140069.441935021,-22.889081015038755
98356,5324.487429037589,5347.790543360489,140081.34361484513,-23.3031143229
98358,5336.611047875781,5356.102203411547,140071.94086031095,-19.491155535765756
98360,5326.830900326644,5356.908880904111,140091.55525678556,-30.077980577467315
98362,5233.075671127368,5264.107520119839,140076.5942856187,-31.03184899247117
98364,5255.689734955516,5287.107182289532,140086.4257662078,-31.417447334016288
98366,5257.226432652484,5292.967978522064,140067.50950001052,-35.74154586958048
98368,5298.527031157502,5343.267891697324,140069.32080303095,-44.74086053982137
98370,5300.897629758032,5339.763464272429,140066.48761605445,-38.86583451439674
98372,5358.462223925602,5398.279605502379,140069.32666808003,-39.817381576776825
98374,5347.567471215652,5380.505018856114,140088.37620249615,-32.93754764046116
98376,5352.635610537429,5390.7449774083525,140067.85824800373,-38.10936687092362
98378,5366.709799413922,5390.102900061348,140048.97740410952,-23.393100647425854
98380,5337.811378180454,5363.855793527239,140083.63272119497,-26.044415346785172
98382,5418.601644992074,5445.9929790594315,140086.62898576263,-27.391334067357093
98384,5476.436488219406,5510.106369354209,140070.8198855567,-33.66988113480329
98386,5386.6033151156325,5411.360871122482,140055.87296570145,-24.75755600684988
98388,5440.507319260336,5463.570383262209,140075.9365811115,-23.0630640018735
98390,5432.998303211156,5448.370250072911,140066.75387421556,-15.371946861755532
98392,5373.387216243729,5387.819626941113,140071.1560290059,-14.432410697383602
98394,5457.156352382031,5470.5428920688855,140086.0859596063,-13.386539686854121
98396,5410.362483068657,5433.20840858799,140074.7841098854,-22.845925519332923
98398,5425.269878331634,5445.143325015203,140061.3730572892,-19.873446683569455
98400,5470.5583718117905,5497.90015515467,140083.05464792452,-27.341783342879353
98402,5460.171961987204,5495.8066743625095,140066.76218881767,-35.63471237530575
98404,5418.746382917865,5445.913942558634,140058.5538393727,-27.16755964076856
98406,5454.691212380302,5501.2302369655235,140088.48282463994,-46.53902458522134
98408,5368.77268657104,5425.09972466706,140047.6915139475,-56.32703809602026
98410,5367.541696948874,5415.884782369656,140078.18087480325,-48.34308542078179
98412,5349.752833989482,5396.189829875277,140075.58802936884,-46.43699588579511
98414,5458.886030615056,5497.252193344203,140065.9627380095,-38.36616272914671
98416,5413.019211684119,5452.6575981432115,140083.013237449,-39.638386459092544
98418,5427.156126064234,5465.821182223793,140072.71232731245,-38.665056159558844
98420,5368.273358985842,5400.082460373613,140081.04939912743,-31.80910138777108
98422,5515.944597848387,5540.185462795836,140078.7850763268,-24.240864947449154
98424,5417.002958760093,5440.064923537515,140071.8771275126,-23.061964777421963
98426,5493.389007377244,5522.394608182163,140074.37298011617,-29.005600804919595
98428,5428.576324788846,5452.455640365311,140070.12574732193,-23.87931557646516
98430,5486.765105624765,5510.27111200258,140081.51415412457,-23.50600637781463
98432,5482.887207149146,5498.7159375444735,140069.80062460853,-15.828730395327511
98434,5422.197347734962,5445.246457445057,140067.87939148123,-23.049109710094854
98436,5453.193264737484,5477.876497402466,140055.25329262618,-24.683232664981915
98438,5467.35675625175,5488.283122336581,140061.23821808025,-20.92636608483099
98440,5501.494828699881,5527.585232941435,140067.95548224892,-26.090404241554097
98442,5461.238363040845,5486.360670343623,140056.5053329476,-25.1223073027777
98444,5464.209982645708,5482.010656355154,140052.56471972464,-17.800673709446528
98446,5539.404426411045,5563.260276623477,140046.45620304137,-23.855850212431505
98448,5466.301087546481,5495.825816675819,140069.49897966906,-29.524729129338084
98450,5515.853625790996,5547.315073492993,140076.63858669155,-31.461447701996804
98452,5495.77653252824,5521.445202586211,140069.2427191916,-25.668670057971212
98454,5436.678447469349,5462.117449532902,140058.08409948522,-25.439002063553744
98456,5542.071928935971,5567.270993897138,140042.0265087956,-25.199064961167096
98458,5410.33428923663,5444.439793257595,140061.55570214055,-34.10550402096487
98460,5468.057743699529,5494.489660892809,140065.32317795343,-26.431917193280242
98462,5403.579888191685,5431.7668641505015,140073.98500603676,-28.18697595881622
98464,5410.527963413613,5441.570372264628,140069.51649613405,-31.042408851014443
98466,5399.860764806361,5433.715673046565,140082.5394900869,-33.85490824020417
98468,5437.315144393849,5475.294112399916,140064.70735987285,-37.97896800606759
98470,5460.3650939542695,5487.98189257065,140048.83342165788,-27.616798616380947
98472,5494.73084078761,5512.403580331856,140058.1774488824,-17.672739544245815
98474,5476.965959071979,5493.739222972218,140065.26896848634,-16.773263900238817
98476,5398.96388005114,5420.385936179547,140071.01217280433,-21.42205612840644
98478,5512.421220635558,5531.058332688292,140066.23865117584,-18.637112052733755
98480,5502.898606659874,5523.506848078921,140087.95438540785,-20.608241419047772
98482,5534.359778413888,5562.276990624697,140088.8777162678,-27.91721221080843
98484,5617.404221464194,5637.442533322351,140086.29951120462,-20.038311858156703
98486,5551.600473384318,5576.227880037156,140088.58128608155,-24.627406652837635
98488,5591.802816989037,5619.048826992077,140057.5765790872,-27.246010003040283
98490,5602.540034497983,5622.9410775796,140069.5450848841,-20.40104308161699
98492,5568.119814660935,5584.0510201645375,140067.2937765849,-15.931205503602541
98494,5584.70891443243,5613.246697377734,140061.1854981704,-28.53778294530366
98496,5516.737916185875,5536.433861745755,140049.42232645303,-19.695945559879874
98498,5463.970841492795,5486.5968090282695,140062.67813480337,-22.625967535474047
98500,5505.911798111867,5527.601535809867,140055.84883247543,-21.68973769799959
98502,5549.765519349896,5572.485850633182,140058.81211571195,-22.720331283286214
98504,5526.031380349465,5551.367136922199,140060.83414875998,-25.33575657273468
98506,5493.9710511657795,5515.490533956208,140063.1934837263,-21.51948279042881
98508,5499.114569796588,5547.096312209613,140068.9767419453,-47.98174241302513
98510,5554.816850659594,5591.2355398890795,140072.02265633238,-36.41868922948561
98512,5558.673872706289,5596.785369920662,140074.06269583871,-38.11149721437232
98514,5477.095719780416,5514.582778893354,140057.88087133915,-37.48705911293746
98516,5578.659369172698,5613.888432036358,140066.098601652,-35.22906286366015
98518,5513.882034183571,5553.1847881488175,140078.85721902124,-39.302753965246666
98520,5500.552168184615,5551.224715656485,140073.61206270277,-50.67254747187053
98522,5528.591673391418,5575.432335398363,140068.06650215006,-46.84066200694451
98524,5516.707621338497,5561.349972155438,140086.11444484777,-44.64235081694096
98526,5494.905062616528,5531.928433088731,140067.59751964966,-37.02337047220317
98528,5504.425330683332,5544.335143794568,140067.17486590834,-39.90981311123596
98530,5543.107360281794,5587.160765653943,140071.49680236608,-44.05340537214852
98532,5455.371073102611,5502.300149927848,140088.83661262025,-46.929076825236734
98534,5565.511249538515,5604.678167754841,140047.7595075531,-39.16691821632594
98536,5521.417162603214,5557.740113916543,140057.93214858294,-36.32295131332921
98538,5515.545445998268,5555.825202349632,140059.74286549215,-40.279756351363176
98540,5485.089390056188,5520.876141251704,140051.96969056895,-35.786751195516445
98542,5477.710216580316,5515.960522387321,140067.60263050493,-38.250305807005134
98544,5511.230342495803,5552.016373831691,140073.47733854107,-40.786031335888765
98546,5518.293593812953,5547.840786847897,140077.13832136217,-29.54719303494403
98548,5587.874893961864,5617.659165955295,140063.71164729484,-29.784271993431503
98550,5560.378893948608,5591.60345206404,140076.56245637036,-31.224558115432046
98552,5570.672185104366,5609.7216510015705,140065.33092930654,-39.049465897204755
98554,5613.271976068745,5643.365683831335,140069.93301489757,-30.093707762590384
98556,5545.872057755418,5594.003453321493,140080.04713580522,-48.1313955660753
98558,5526.669249643432,5577.583582359281,140068.93399581485,-50.914332715849014
98560,5488.240693356372,5541.055485838937,140065.86510726684,-52.81479248256528
98562,5500.094203099317,5530.947123038408,140072.679045571,-30.852919939090498
98564,5632.538198772429,5668.055074752801,140071.006422346,-35.51687598037279
98566,5568.364185981796,5593.289346591481,140095.0959272819,-24.92516060968501
98568,5587.5401043434285,5598.872673576231,140077.59748426737,-11.332569232802598
98570,5616.288051785444,5635.720565528837,140070.3663565827,-19.43251374339343
98572,5564.001610870222,5587.686046622546,140080.6712583065,-23.684435752324134
98574,5599.305047015963,5622.193901714841,140070.58167100928,-22.888854698877367
98576,5518.42695119657,5543.104501490363,140048.9726316881,-24.677550293792592
98578,5535.444286842429,5576.529177815363,140054.83710611044,-41.08489097293386
98580,5616.460074423587,5635.709223465674,140061.16264523283,-19.249149042087083
98582,5560.009211807263,5577.879433391473,140066.5464010967,-17.870221584210412
98584,5541.756644008769,5570.705088464456,140080.62131862857,-28.948444455686513
98586,5507.055032809807,5550.029689410555,140075.99460117708,-42.97465660074795
