Sample	theta_A	theta_B	theta_root	tau_root	Data-ld-ln	Full-ld-ln	Gene-ld-ln
4389	38.65086	45.24216	1118.40947	 2.26377	-9293.761920335	-92056.730721991	-880.888481355
4390	37.04900	47.29282	1121.53185	 2.27009	-9293.552383545	-92052.441343957	-883.082491488
4391	35.94864	49.97183	1124.19500	 2.26342	-9292.366905312	-92044.908762870	-878.760290248
4392	35.01157	48.51480	1129.09594	 2.25905	-9292.122762757	-92039.219267186	-882.008360384
4393	35.49630	47.21320	1124.74893	 2.25035	-9292.964191271	-92053.854401161	-875.787511553
4394	36.69712	47.25925	1125.84599	 2.26703	-9293.647938257	-92044.601408427	-891.877974141
4395	36.69712	49.30187	1125.84599	 2.27197	-9295.129547114	-92053.860284075	-897.435187066
4396	37.70207	49.16546	1184.34041	 2.21902	-9288.400991396	-92069.585380746	-814.424533216
4397	39.74796	51.08569	1131.01646	 2.24227	-9292.649941727	-92046.115491541	-880.383925731
4398	37.70582	50.88260	1090.67926	 2.23336	-9295.692923745	-92048.683246500	-908.245990946
4399	38.79829	50.75107	1132.59834	 2.25736	-9293.770482701	-92059.472270873	-878.232556134
4400	40.76693	51.00405	1138.24410	 2.26862	-9293.202062277	-92051.388648326	-880.631974445
4401	39.97846	52.32572	1138.24410	 2.25093	-9292.561373213	-92059.923675098	-865.690057034
4402	40.09469	50.48608	1141.55323	 2.25747	-9293.327314707	-92063.392177744	-869.880969331
4403	41.46904	52.34994	1179.86906	 2.25747	-9287.630025697	-92045.822490454	-830.477766517
4404	41.37642	53.99433	1115.69997	 2.22081	-9293.851859741	-92061.713466337	-876.805131075
4405	41.51893	54.18030	1119.54266	 2.23926	-9291.667179419	-92027.375093141	-889.296701045
4406	41.64434	54.34395	1122.92430	 2.22055	-9291.246475276	-92037.632241612	-874.832511152
4407	40.37612	52.12252	1106.16672	 2.21622	-9293.483687224	-92046.340528076	-888.496344163
4408	38.68723	53.90785	1102.54572	 2.19964	-9293.756554075	-92043.840161120	-893.725379633
4409	38.54334	50.58023	1098.44497	 2.20939	-9294.549790916	-92032.406229670	-913.091679490
4410	36.77566	48.87072	1143.73987	 2.20252	-9290.084373729	-92043.023601162	-857.820136125
4411	38.54990	49.04725	1147.87127	 2.18881	-9289.995519535	-92053.710055885	-846.245139468
4412	39.24251	50.31333	1147.87127	 2.18881	-9289.412802430	-92046.555586692	-847.572437613
4413	37.00229	47.99492	1142.40941	 2.20824	-9291.523154375	-92043.644392501	-871.587151246
4414	38.24102	50.73022	1090.46430	 2.18844	-9296.302634969	-92041.244841090	-921.781508602
4415	38.32432	50.84073	1092.83969	 2.14420	-9295.028312513	-92059.468223799	-890.814901328
4416	39.50746	47.55098	1089.42996	 2.17191	-9295.659059082	-92039.701505955	-916.889084861
4417	37.02140	48.61100	1086.69273	 2.16645	-9296.509229540	-92047.798472549	-917.293822850
4418	38.06045	48.01189	1090.01504	 2.17307	-9295.590077348	-92042.603919296	-913.296854180
4419	39.52945	49.43772	1087.75242	 2.18687	-9295.644199752	-92040.803608281	-915.638389235
4420	39.38127	48.29748	1083.67484	 2.17867	-9296.007313866	-92054.429004209	-905.644134454
4421	38.42684	47.08655	1128.70683	 2.21077	-9290.973746692	-92031.706778495	-878.030688429
4422	39.95155	48.62181	1126.85129	 2.20713	-9291.424447482	-92038.362263767	-875.882211050
4423	37.78059	49.67483	1121.56164	 2.16169	-9291.924288831	-92062.530871609	-856.712016704
4424	38.35713	49.67483	1093.45327	 2.16169	-9294.657763400	-92056.440735208	-890.136898794
4425	36.42050	46.63156	1129.90405	 2.15403	-9291.800206343	-92063.112647438	-854.889415987
4426	36.42883	45.34794	1130.16252	 2.17044	-9291.981434235	-92048.418490663	-871.395851683
4427	37.66820	44.02947	1117.95629	 2.17393	-9291.923355499	-92034.437932644	-884.795622343
4428	39.28775	42.21778	1183.87416	 2.15989	-9286.625929474	-92041.003929716	-825.255365029
4429	40.64627	43.70794	1168.64879	 2.15356	-9287.581118885	-92039.095134816	-836.716054030
4430	39.93390	45.20455	1125.42144	 2.16022	-9293.005232195	-92047.587665224	-882.464656721
4431	39.99940	45.27870	1149.33346	 2.16376	-9290.327663738	-92044.275699853	-859.000937527
4432	38.97329	45.13732	1145.74467	 2.14157	-9290.463135779	-92055.518460287	-849.112897503
4433	37.82890	45.76182	1138.48372	 2.13458	-9290.134602293	-92045.330309065	-856.015713861
4434	39.60355	44.40916	1141.39738	 2.10906	-9291.494208883	-92073.873033692	-841.069055134
4435	37.58392	45.97321	1141.39738	 2.13883	-9291.706980814	-92058.816972263	-858.252835881
4436	37.16682	43.55125	1136.92460	 2.10111	-9292.131289776	-92071.462940687	-849.849957077
4437	36.24218	41.98578	1138.86420	 2.11715	-9291.235523780	-92050.983760663	-861.371477137
4438	37.87007	43.14222	1138.86420	 2.14580	-9291.723902677	-92045.171007041	-872.068019726
4439	39.65275	41.34799	1102.92208	 2.13952	-9294.705240948	-92044.729203105	-902.323206374
4440	37.50669	43.91857	1099.74004	 2.13335	-9295.256312360	-92054.533778423	-898.029345176
4441	36.43625	44.04061	1144.29377	 2.16046	-9290.822201985	-92038.928635648	-869.293384199
4442	37.65253	45.24214	1141.93495	 2.15601	-9290.484735528	-92043.694212601	-861.153142677
4443	38.42910	43.34871	1107.29606	 2.16144	-9295.077632182	-92050.645225031	-900.131096790
4444	39.32876	42.84301	1109.90412	 2.16653	-9293.754052413	-92041.312740272	-896.227783857
4445	36.92647	41.25017	1106.31395	 2.14155	-9294.434298588	-92058.321664764	-886.021321118
4446	35.81393	44.09840	1111.82020	 2.17912	-9293.466769628	-92044.993137466	-889.674558812
4447	34.15084	45.23415	1110.30380	 2.16055	-9293.047902536	-92053.816527840	-876.662497524
4448	32.53900	43.52135	1135.03123	 2.15356	-9291.012959018	-92053.515113433	-856.614476743
4449	31.48057	41.69130	1130.30925	 2.17591	-9292.013694801	-92046.939239352	-873.197708663
4450	32.46401	44.04827	1069.07345	 2.18206	-9298.090631166	-92045.772451067	-935.133860596
4451	33.89653	43.29836	1072.09132	 2.18822	-9299.070003843	-92050.585006893	-940.115031541
4452	33.94069	41.16820	1138.49828	 2.21694	-9292.016758614	-92035.571011902	-884.596574234
4453	35.74916	43.48330	1138.49828	 2.21694	-9291.516717780	-92043.199288612	-871.967889190
4454	37.42880	43.67600	1143.54356	 2.22677	-9291.001703785	-92038.029995921	-871.987041933
4455	36.82532	43.56163	1140.54893	 2.22094	-9291.257775776	-92036.440405116	-876.137352643
4456	37.45049	42.65217	1125.37014	 2.19521	-9292.423702526	-92048.707710294	-875.529314970
4457	36.13649	40.98254	1129.66118	 2.18141	-9293.219279103	-92066.733410532	-865.459380498
4458	33.99773	42.79684	1131.32320	 2.18462	-9292.519453998	-92044.418868452	-880.775671531
4459	32.45317	44.97092	1132.91470	 2.18770	-9291.509164637	-92032.210398582	-882.881247787
4460	34.37763	46.84977	1096.88882	 2.19198	-9296.377016170	-92053.009669429	-910.760492268
4461	35.71206	47.71998	1093.89583	 2.18600	-9295.290751678	-92048.005084933	-904.902431845
4462	34.31440	45.69749	1128.68284	 2.18940	-9292.700991719	-92042.758680715	-884.251236477
4463	32.94546	45.51435	1124.15956	 2.16745	-9293.740595094	-92058.792655490	-878.613295450
4464	33.82976	44.48146	1127.02421	 2.15483	-9292.530467575	-92060.774968942	-864.529706812
4465	31.96799	42.92522	1129.51549	 2.15959	-9292.438589061	-92053.305574283	-871.080316322
4466	33.50670	41.29172	1132.19237	 2.18562	-9292.209880700	-92039.325556456	-882.773250545
4467	32.16988	39.77075	1128.95680	 2.17937	-9292.279630969	-92032.329833045	-890.466476642
4468	31.10706	38.56136	1128.95680	 2.17937	-9292.866899143	-92034.864441146	-893.804550281
4469	31.19376	38.66884	1132.10349	 2.15598	-9292.845524866	-92058.458176506	-869.997072156
4470	32.81105	36.60795	1132.10349	 2.18941	-9292.372890098	-92039.567245269	-884.161655712
4471	31.37689	37.41083	1136.32134	 2.19757	-9292.302447771	-92033.989231736	-889.035245969
4472	33.74685	36.55512	1139.93369	 2.20455	-9292.574900548	-92034.896450482	-890.852555002
4473	34.58829	37.71613	1165.83184	 2.21503	-9290.124171574	-92032.589793484	-868.651922259
4474	36.22142	37.78636	1124.65549	 2.21915	-9293.850595374	-92023.078145739	-915.427808005
4475	37.15793	36.47614	1120.47532	 2.16872	-9292.820725499	-92040.895209255	-887.312045731
4476	37.28006	38.37045	1131.30494	 2.17585	-9292.173957152	-92045.859235115	-875.880336401
4477	38.37705	39.45266	1128.09395	 2.18633	-9293.147463639	-92058.280471483	-873.194164905
4478	37.01100	38.24516	1124.27328	 2.17892	-9293.207729454	-92056.512005370	-875.565289172
4479	34.90565	39.20906	1127.24891	 2.18493	-9293.809206485	-92061.548771288	-876.543293558
4480	33.27363	39.87107	1122.57512	 2.17587	-9293.901684579	-92066.699384710	-872.317461077
4481	35.21310	41.81739	1100.17661	 2.17712	-9294.983982501	-92053.463628704	-896.376196304
4482	36.07460	41.94488	1103.53094	 2.18376	-9295.356202988	-92049.809054086	-903.752975792
4483	37.16422	39.61980	1103.53094	 2.18376	-9295.691754287	-92042.222545126	-914.694997741
4484	38.21770	38.00208	1125.31268	 2.16438	-9293.238752240	-92055.848204061	-876.539318342
4485	39.66619	37.09149	1128.32988	 2.17018	-9293.485091704	-92063.433464068	-871.417452974
4486	41.44404	37.59353	1128.32988	 2.20303	-9293.263438661	-92039.927955617	-892.706430992
4487	43.15079	38.41290	1094.12587	 2.19955	-9296.739470585	-92055.470852488	-911.923853361
4488	44.09387	37.11813	1102.48293	 2.19955	-9294.899074052	-92044.833520141	-904.157220375
4489	44.95417	38.66071	1103.95277	 2.20248	-9295.320387562	-92037.051498363	-916.152377256
4490	46.66457	36.86535	1100.34222	 2.20103	-9295.915430007	-92036.343926820	-922.810373251
4491	45.65573	38.04163	1096.20215	 2.17699	-9294.839074548	-92032.189234468	-916.201511017
4492	46.67839	38.11207	1115.87910	 2.20173	-9294.009969134	-92031.124447504	-908.975243836
4493	48.93271	36.51091	1111.28678	 2.17055	-9294.477399016	-92044.098387224	-900.675602933
4494	48.96879	38.07452	1112.10634	 2.17215	-9293.585849641	-92037.559959777	-898.298536632
4495	49.86286	37.67663	1085.20596	 2.17951	-9296.938702070	-92040.874772801	-928.512247898
4496	47.32493	38.51712	1085.20596	 2.15630	-9296.397733870	-92058.378169663	-905.599169038
4497	45.12427	37.68504	1113.73450	 2.17208	-9294.176352107	-92041.273268558	-900.490252514
4498	46.41226	36.23140	1110.60715	 2.16598	-9295.165481330	-92056.869712060	-894.785101243
4499	46.41226	35.14709	1124.07934	 2.16598	-9293.610047406	-92061.963482984	-874.136991076
4500	48.10005	33.83743	1124.07934	 2.16598	-9293.062348734	-92049.196150764	-881.427336574
4501	48.17188	35.12975	1146.80278	 2.16922	-9291.862262030	-92052.128147289	-866.494473008
4502	48.10690	33.24923	1146.80278	 2.17755	-9292.274248991	-92051.623978176	-871.118511737
4503	48.10690	34.60704	1130.80885	 2.17755	-9294.052899551	-92057.147634390	-883.381361118
4504	48.84174	33.22603	1173.26784	 2.14491	-9289.007687101	-92063.749281269	-826.327589742
4505	47.44970	31.96012	1172.26353	 2.11848	-9288.850899440	-92082.185029635	-806.323964765
4506	47.44970	31.96012	1133.02552	 2.15487	-9292.439162950	-92050.225381918	-874.166247582
4507	47.22430	33.02919	1151.07455	 2.14464	-9290.171153468	-92040.589950098	-861.121584585
4508	48.13092	34.25699	1146.29548	 2.13573	-9291.294375549	-92054.596160884	-858.347594601
4509	46.05470	32.87470	1114.12328	 2.14111	-9294.042135899	-92045.455796478	-894.965562514
4510	44.43208	31.95972	1110.14346	 2.12445	-9295.835782312	-92064.106435519	-894.251387603
4511	44.57375	32.81203	1113.68322	 2.13122	-9294.939512167	-92050.056407060	-899.338714613
4512	44.75119	31.29836	1150.58494	 2.13971	-9291.050960086	-92038.170676305	-872.338924557
4513	42.45325	31.22105	1147.74293	 2.13442	-9290.779146112	-92042.423060889	-865.368400231
4514	40.18775	32.69105	1093.58057	 2.11249	-9296.184719878	-92044.719638739	-917.127560039
4515	42.27251	31.59687	1065.20958	 2.10724	-9299.007027058	-92050.300696952	-939.769573630
4516	44.72018	30.44575	1082.98290	 2.11259	-9297.488641570	-92045.595848605	-929.290567097
4517	46.19914	29.03621	1121.71308	 2.14367	-9293.175622754	-92023.837799013	-907.918428526
4518	46.15467	30.30030	1120.63326	 2.14160	-9293.726519828	-92035.540926866	-901.724271417
4519	46.11533	30.27448	1119.67822	 2.12877	-9295.125758079	-92057.632873284	-893.624707510
4520	46.27886	31.98944	1144.02606	 2.15774	-9291.971200256	-92034.515849689	-885.196152875
4521	46.42118	33.71974	1147.54439	 2.16437	-9291.076609967	-92025.742266881	-885.023832791
4522	44.13478	34.68010	1145.68533	 2.13873	-9291.168269183	-92041.487895771	-870.194796061
4523	42.46460	36.21446	1144.10377	 2.13578	-9292.604291007	-92052.241870794	-873.801039278
4524	41.32822	36.90884	1149.99704	 2.17656	-9293.612483699	-92039.863367920	-896.261469068
4525	41.44306	38.05332	1126.40300	 2.14823	-9293.473008597	-92045.455095924	-889.274990051
4526	42.85502	39.50214	1131.21417	 2.14240	-9293.684084526	-92064.825318475	-872.015526783
4527	43.02244	37.53540	1135.63359	 2.15077	-9294.872437373	-92066.190804095	-882.533569631
4528	40.18017	38.56505	1101.15709	 2.14162	-9297.250205549	-92061.945598840	-910.556456645
4529	41.27226	38.56505	1081.28859	 2.14162	-9298.477088328	-92052.455288004	-932.315595279
4530	39.47908	39.48451	1078.15460	 2.16392	-9299.419582854	-92043.147642253	-951.048186284
4531	37.42105	41.15979	1076.39734	 2.13640	-9299.113702866	-92065.489930404	-925.647098251
4532	36.06739	39.04058	1138.37750	 2.14366	-9292.931289459	-92059.353886178	-869.959008412
4533	35.37601	37.21723	1094.36960	 2.15304	-9298.700038055	-92065.615901478	-921.384479069
4534	34.28846	38.62484	1139.44953	 2.18008	-9294.168023374	-92057.381589907	-884.298643831
4535	35.63229	36.67346	1096.67818	 2.14023	-9297.090839372	-92068.690891045	-902.217502672
4536	36.92025	37.63246	1094.61307	 2.15947	-9296.955673555	-92057.089773123	-912.466962425
4537	39.16969	38.91733	1059.47583	 2.12163	-9300.904640721	-92092.010257820	-917.036149393
4538	37.01156	39.93387	1036.35321	 2.15610	-9303.238830827	-92071.410373158	-960.977935113
4539	37.82398	41.59078	1032.57099	 2.13009	-9302.884829641	-92078.554657561	-950.293638846
4540	36.21285	40.10903	1032.57099	 2.13009	-9301.971325247	-92080.321404341	-939.391848127
4541	35.14200	39.97604	1055.62802	 2.16339	-9299.071252715	-92045.953697515	-944.758829634
4542	35.19465	41.98370	1057.20947	 2.18257	-9299.379087748	-92052.746721149	-941.044156331
4543	37.09720	40.66077	1097.41135	 2.18821	-9294.377880955	-92034.700306759	-909.078502789
4544	35.46525	38.86153	1099.37295	 2.19212	-9294.650784353	-92041.795394727	-904.712448804
4545	37.24048	37.81203	1095.03881	 2.18348	-9295.143076798	-92051.380156379	-900.050611605
4546	36.50131	39.79559	1078.84389	 2.18917	-9297.258945968	-92043.942627328	-928.646832355
4547	37.27218	39.96482	1106.42899	 2.19848	-9294.121032479	-92047.433039148	-893.777285643
4548	36.41309	39.90568	1108.32690	 2.20225	-9294.889229367	-92059.060967709	-889.831325959
4549	38.18799	41.72628	1111.25863	 2.24918	-9293.603273079	-92019.883327764	-916.149403026
4550	37.08635	40.46075	1107.53680	 2.19780	-9294.483907999	-92064.402126728	-880.436953259
4551	36.00835	41.47537	1108.74932	 2.20021	-9294.339597156	-92063.205401318	-880.190570246
4552	35.75315	43.35173	1111.92086	 2.20650	-9293.461101125	-92054.283393848	-880.327617399
4553	37.28054	44.96024	1117.44871	 2.21747	-9292.365390703	-92037.842018250	-885.811888784
4554	36.22722	41.44444	1113.65494	 2.20994	-9293.056180247	-92044.543615952	-886.018186521
4555	37.68132	40.19711	1125.64500	 2.21516	-9291.570826456	-92034.354193313	-881.354071242
4556	39.06157	41.82758	1109.70118	 2.22335	-9292.432650854	-92029.378197159	-894.948311380
4557	38.27457	42.82330	1152.61772	 2.23089	-9289.587360598	-92033.818845207	-862.054760770
4558	38.27457	43.58198	1132.66701	 2.23089	-9291.434278931	-92028.800603434	-885.542185877
4559	40.33398	43.58198	1132.66701	 2.23089	-9290.594817585	-92028.521342139	-877.426833715
4560	40.43977	43.06338	1135.63780	 2.19677	-9290.611431535	-92045.831783027	-860.282532321
4561	38.47166	42.04015	1138.22889	 2.20178	-9290.842285659	-92045.871903407	-862.550953180
4562	40.43527	40.64754	1140.63344	 2.20643	-9291.316743820	-92049.538646253	-863.628791943
4563	40.66709	42.12116	1136.68038	 2.19879	-9291.055628910	-92048.790760160	-861.765528945
4564	39.68743	42.18681	1079.84262	 2.20221	-9297.160763172	-92049.060022273	-922.547609447
4565	42.00191	44.71596	1081.38686	 2.21940	-9297.292101051	-92050.313677273	-922.607333240
4566	41.54955	47.10972	1086.06073	 2.19258	-9296.310825475	-92054.663675846	-908.444578905
4567	39.82143	47.00971	1083.75514	 2.18792	-9297.559201135	-92064.496367066	-911.095644282
4568	39.94790	45.78856	1087.19701	 2.19487	-9295.991915084	-92046.320794192	-913.598356652
4569	41.67114	44.29957	1087.19701	 2.16509	-9295.782133223	-92056.787390809	-901.033941420
4570	44.07045	42.57260	1089.59282	 2.16986	-9295.341568837	-92047.233567141	-906.182121233
4571	46.18563	44.15430	1137.99880	 2.17628	-9290.434757398	-92052.122774701	-852.224799276
4572	46.18563	41.50865	1085.20341	 2.20440	-9296.539880145	-92037.390512262	-928.008289184
4573	45.28968	41.85140	1105.49026	 2.19592	-9294.720400935	-92043.349769899	-903.854239452
4574	43.24558	43.67258	1121.70284	 2.19193	-9292.625638404	-92049.240952464	-877.015431577
4575	41.91770	44.63751	1119.24169	 2.18712	-9292.568716187	-92044.301782807	-881.385379067
4576	39.99902	42.67727	1158.93144	 2.21137	-9290.152396728	-92042.521369256	-859.002598022
4577	39.03464	42.67727	1158.93144	 2.21137	-9290.293677993	-92048.140404957	-854.796374972
4578	41.43812	43.93009	1120.04976	 2.23089	-9292.506854353	-92025.968591903	-899.099951623
4579	38.79849	43.91196	1119.58734	 2.22997	-9292.970726366	-92033.306390182	-896.400873483
4580	37.99774	41.40947	1117.34090	 2.20559	-9294.594161651	-92064.888903629	-881.052712879
4581	37.33916	39.76792	1090.62398	 2.19559	-9298.334763070	-92073.638055058	-909.709575642
4582	36.22253	39.85729	1157.11561	 2.20053	-9291.180026439	-92050.139917820	-861.660346568
4583	35.46277	37.76551	1113.39376	 2.16969	-9295.090568909	-92068.968476963	-881.937212128
4584	36.08603	40.05807	1161.84950	 2.18721	-9290.366437334	-92056.252141158	-847.412232183
4585	35.78136	39.45800	1153.54807	 2.16738	-9290.115118310	-92055.198220287	-845.952962808
4586	37.87827	41.32017	1106.73352	 2.16429	-9294.325667465	-92052.920628453	-890.336046194
4587	37.79321	41.22739	1141.60580	 2.15943	-9290.859456136	-92055.617181162	-852.977380201
4588	38.63767	39.63236	1144.52988	 2.20038	-9291.433286649	-92034.377073876	-879.955792617
4589	39.85145	38.02683	1112.87608	 2.17421	-9294.406067367	-92050.264020947	-893.796652720
4590	37.84829	38.02376	1153.38678	 2.17403	-9289.683126040	-92050.125203601	-846.706056802
4591	37.89358	38.06926	1123.76863	 2.15713	-9291.555654667	-92041.757059822	-873.799486852
4592	36.35156	36.66355	1119.83103	 2.14957	-9294.643685057	-92072.634869108	-873.801981462
4593	37.26145	37.95048	1070.33270	 2.14791	-9298.875424700	-92059.647007000	-929.107240000
4594	35.62806	36.03766	1102.88185	 2.17285	-9294.977940534	-92041.186507512	-908.592897831
4595	37.16168	37.82078	1102.88185	 2.17285	-9295.008670472	-92050.601600816	-899.485103906
4596	38.87216	36.24203	1099.92755	 2.16703	-9296.160791080	-92060.586051593	-901.021859207
4597	40.45186	37.98663	1139.65348	 2.17302	-9292.135520706	-92053.418831153	-867.936375904
4598	40.55610	40.17056	1120.01670	 2.16717	-9294.545002925	-92069.687685287	-875.762343963
4599	41.96679	38.72154	1117.31399	 2.16194	-9294.441031977	-92071.569236070	-872.841083697
4600	44.68440	37.91226	1120.59441	 2.16829	-9293.508196789	-92066.878146013	-868.203821881
4601	44.72768	35.97305	1121.67967	 2.17039	-9293.635581921	-92065.892630438	-870.463188770
4602	44.83516	34.23088	1124.37499	 2.17561	-9293.056707414	-92061.916408237	-868.650665907
4603	46.20458	33.29835	1121.56758	 2.17017	-9294.206267240	-92076.663428332	-865.399244067
4604	44.08818	34.06919	1124.68729	 2.17621	-9293.134798628	-92060.945058924	-870.402927358
4605	41.98290	32.53026	1095.60222	 2.18269	-9296.114883595	-92053.964238892	-907.184597058
4606	40.89084	33.58811	1098.29497	 2.18233	-9294.720763993	-92051.845980575	-895.361659354
4607	41.02671	35.32999	1082.26669	 2.18958	-9296.628861495	-92048.035428444	-918.253186503
4608	40.58573	33.55600	1128.29167	 2.19771	-9292.664477219	-92042.847512128	-883.797260066
4609	40.87620	32.56061	1123.76385	 2.18889	-9293.803475888	-92059.490966114	-878.543792764
4610	38.97909	31.06399	1120.95392	 2.19526	-9295.000407625	-92065.569968300	-884.434107953
4611	37.30454	32.58173	1123.96838	 2.20116	-9293.605399631	-92048.938601217	-887.115395090
4612	37.43066	33.90568	1127.76835	 2.20860	-9292.627862281	-92027.513273502	-898.765349313
4613	35.04799	32.45992	1125.01347	 2.20321	-9294.096319456	-92040.360327217	-900.602867340
4614	37.06811	31.31029	1125.79609	 2.17255	-9293.769025709	-92056.769259385	-880.920997703
4615	36.15770	30.81289	1085.15018	 2.17409	-9299.151236236	-92068.401393879	-923.110968485
4616	35.67037	30.05911	1087.70540	 2.20328	-9298.731533541	-92053.100144837	-934.215190570
4617	34.83330	29.98848	1085.14975	 2.19810	-9297.532056241	-92046.586047612	-928.734514794
4618	33.09736	29.41268	1082.28227	 2.17680	-9298.441350068	-92059.622834038	-924.790666641
4619	32.24795	29.47659	1084.63417	 2.18153	-9297.721770098	-92041.515363388	-935.702337593
4620	30.23550	30.60830	1134.14048	 2.20490	-9294.380654712	-92044.932631057	-898.873916064
4621	30.14522	32.31620	1130.75433	 2.19831	-9293.698114505	-92043.695000341	-893.286144706
4622	28.99016	30.90223	1127.31746	 2.19163	-9294.231385325	-92053.677390884	-888.636462365
4623	30.61412	30.14768	1089.30116	 2.20573	-9297.932001978	-92050.593395078	-928.726624697
4624	29.39848	31.51221	1092.32803	 2.21185	-9297.970771689	-92043.806813000	-935.900903889
4625	30.72103	32.77186	1090.91713	 2.18085	-9297.623708919	-92052.977234194	-923.259855000
4626	30.60524	33.93094	1086.80519	 2.17263	-9298.304434759	-92067.184735101	-915.859612485
4627	30.07430	33.42366	1091.25048	 2.20847	-9297.537066501	-92046.520049872	-928.850615133
4628	29.37523	35.32939	1092.86865	 2.19799	-9296.527683753	-92041.145421865	-924.131415661
4629	30.78334	34.16585	1118.65820	 2.21025	-9293.932359381	-92040.731548614	-898.592045196
4630	30.83806	31.86166	1120.64692	 2.23223	-9294.532140389	-92037.486312697	-907.835091194
4631	30.69523	32.98805	1115.45629	 2.20028	-9294.733430123	-92052.520982129	-894.813319099
4632	29.42454	33.41507	1119.19723	 2.20766	-9294.919658670	-92048.683063660	-900.513523041
4633	30.85858	32.23766	1122.95926	 2.21508	-9294.886369447	-92049.642508235	-899.221186238
4634	32.16304	30.85647	1101.61006	 2.21977	-9295.655856586	-92039.489297053	-917.069268812
4635	33.52956	29.52431	1101.61006	 2.21977	-9295.265351890	-92036.804067573	-915.849451329
4636	32.15579	30.22458	1106.40719	 2.18856	-9295.373310808	-92057.641927986	-896.091180097
4637	30.98523	29.17415	1101.94576	 2.17974	-9296.488225184	-92060.862907082	-904.019344753
4638	32.06848	28.66812	1099.43681	 2.18593	-9296.795056035	-92049.961099572	-917.989460776
4639	30.36050	29.00081	1142.56017	 2.19344	-9293.130909067	-92043.200704037	-888.108386629
4640	30.28094	28.13256	1139.56597	 2.17476	-9292.493489483	-92044.865625857	-880.069268973
4641	31.42828	29.11968	1139.40180	 2.17445	-9292.783670714	-92045.757210274	-882.079496867
4642	31.52481	30.47411	1114.10592	 2.18113	-9295.597543447	-92044.542100974	-911.433333497
4643	33.19999	31.30352	1147.32169	 2.17698	-9293.436177717	-92060.098678086	-874.263099079
4644	33.24227	30.73441	1115.69409	 2.17975	-9296.161119314	-92066.177086633	-895.434106506
4645	34.44893	30.81089	1118.47013	 2.18517	-9294.474899879	-92052.505777283	-892.243221512
4646	34.33184	31.59757	1114.66851	 2.17775	-9294.666796663	-92054.035616906	-892.632349726
4647	35.89892	33.03628	1110.89503	 2.19037	-9294.996265711	-92046.981744092	-902.980913018
4648	34.60119	31.63821	1139.60087	 2.18302	-9291.442538282	-92041.236566809	-873.188816007
4649	32.44577	30.48350	1097.51127	 2.17693	-9296.504803724	-92056.784858383	-908.263178857
4650	30.13992	31.22400	1094.29348	 2.17055	-9296.895070992	-92055.673680605	-913.277029320
4651	29.28098	32.97817	1112.10052	 2.19451	-9295.732353529	-92046.152061924	-911.171473363
4652	30.93982	32.88995	1109.12570	 2.18863	-9295.836239557	-92055.595826560	-902.766569012
4653	31.43489	34.14649	1107.43211	 2.18529	-9295.757211666	-92063.716456407	-893.855660252
4654	30.64212	32.74453	1103.82885	 2.19851	-9297.523096924	-92063.636605490	-911.594363751
4655	29.34400	31.80774	1150.57971	 2.19433	-9292.932769867	-92054.680335032	-874.647363636
4656	30.56543	32.70530	1154.07230	 2.20099	-9292.368991939	-92044.779537882	-878.910381510
4657	32.29077	31.48676	1105.96634	 2.20595	-9296.737152486	-92045.210523754	-922.161001103
4658	33.32528	31.42801	1103.90280	 2.20183	-9297.005284585	-92059.834837273	-910.218008573
4659	31.91602	30.32896	1164.58489	 2.19512	-9291.201831115	-92055.152528308	-856.865782842
4660	33.35781	31.78426	1164.58489	 2.19512	-9290.660060426	-92059.241829683	-847.358774573
4661	34.95475	30.89723	1134.07962	 2.20211	-9294.222053613	-92059.491074683	-882.729461449
4662	33.84504	32.46527	1096.94775	 2.21025	-9297.674304598	-92061.130860511	-915.612185464
4663	34.98956	32.46527	1096.94775	 2.21025	-9298.947385971	-92069.100258712	-920.373600996
4664	32.87506	32.39210	1127.99061	 2.19085	-9295.044383955	-92066.632637373	-883.811202182
4665	34.23250	33.45079	1064.68769	 2.19085	-9300.232601258	-92059.316062871	-943.009949706
4666	35.38723	33.57524	1107.30402	 2.19900	-9296.558528639	-92058.755046576	-906.830239814
4667	36.25624	32.13717	1105.06387	 2.22326	-9298.219941868	-92065.655100995	-916.544317687
4668	35.44243	33.72816	1137.23749	 2.19930	-9294.351570081	-92069.854355091	-873.661345716
4669	34.10058	35.45328	1106.95228	 2.20777	-9297.031810591	-92059.969921581	-910.348184332
4670	32.94107	34.18466	1109.02230	 2.19345	-9296.383747956	-92057.905036117	-905.932443444
4671	33.74732	34.93945	1105.90055	 2.16527	-9295.744074312	-92067.545669114	-889.895074008
4672	32.84707	33.96289	1110.25721	 2.17380	-9296.050617560	-92064.851482781	-895.654692818
4673	30.61409	35.34256	1057.90672	 2.17380	-9301.092866634	-92061.736139343	-949.192526995
4674	28.67843	36.42231	1055.10295	 2.16803	-9301.674932643	-92079.115065594	-937.634260837
4675	28.84311	36.63146	1038.82273	 2.18048	-9303.336793166	-92058.184028919	-975.183902745
4676	28.79212	34.73991	1086.83727	 2.17663	-9297.003797603	-92044.703211924	-925.334764104
4677	27.52044	32.84751	1128.14641	 2.17213	-9294.177253928	-92053.325560683	-888.446978599
4678	27.60366	34.33110	1131.55784	 2.19861	-9294.441491270	-92040.844374838	-903.570537864
