Sample	theta_A	theta_B	theta_root	tau_root	tau_A	tau_B	Data-ld-ln	Full-ld-ln	Gene-ld-ln
235	44.43244	83.42286	 0.80994	8717.20237	 0.00000	 0.00000	-13986.907373	-130554.363701	-9314.710028
236	44.43244	85.80335	 0.79225	8717.21291	 0.00000	 0.00000	-13972.415145	-130344.691109	-9379.460345
237	46.84885	85.58283	 0.82325	8694.82348	 0.00000	 0.00000	-13940.402008	-130351.857559	-9052.162524
238	47.98225	89.05418	 0.86162	8676.29702	 0.00000	 0.00000	-13905.887723	-130246.932264	-8811.944964
239	47.98225	89.05418	 0.83500	8676.30537	 0.00000	 0.00000	-13906.874737	-130194.399779	-8874.347590
240	47.98225	93.14349	 0.79292	8676.29956	 0.00000	 0.00000	-13884.548388	-130039.030736	-8806.453148
241	47.98225	94.59130	 0.83234	8676.31355	 0.00000	 0.00000	-13874.907998	-129925.968664	-8823.111314
242	50.20479	94.45186	 0.82403	8663.53381	 0.00000	 0.00000	-13843.927046	-129828.487005	-8610.783460
243	51.25513	94.45186	 0.83428	8663.54503	 0.00000	 0.00000	-13829.160864	-129646.250731	-8645.357907
244	51.25513	94.45186	 0.80712	8663.53524	 0.00000	 0.00000	-13823.493128	-129487.987754	-8746.943525
245	51.19502	94.34108	 0.77807	8653.36614	 0.00000	 0.00000	-13817.679613	-129447.709687	-8729.086448
246	51.19502	94.34108	 0.81386	8653.37425	 0.00000	 0.00000	-13815.518979	-129281.250704	-8873.939091
247	54.01474	94.07333	 0.84220	8628.81863	 0.00000	 0.00000	-13776.309717	-129159.153660	-8603.943506
248	56.49296	93.82513	 0.80726	8606.06631	 0.00000	 0.00000	-13747.321136	-129015.602655	-8457.608705
249	56.39716	95.88991	 0.85535	8591.47743	 0.00000	 0.00000	-13735.034977	-128864.349085	-8486.000680
250	56.22260	101.12244	 0.88820	8564.87956	 0.00000	 0.00000	-13709.587128	-128782.598776	-8313.272506
251	56.12862	104.94116	 0.88672	8550.56981	 0.00000	 0.00000	-13692.053495	-128666.964180	-8253.570771
252	55.88768	107.84896	 0.91067	8513.87745	 0.00000	 0.00000	-13682.622780	-128652.300301	-8173.927499
253	55.67851	111.48231	 0.95707	8482.02108	 0.00000	 0.00000	-13667.447061	-128573.926972	-8100.543633
254	55.58773	113.31361	 0.98496	8468.18429	 0.00000	 0.00000	-13661.101916	-128489.358392	-8121.660765
255	57.37421	113.17925	 1.02269	8458.13373	 0.00000	 0.00000	-13638.014332	-128347.402742	-8032.740578
256	57.37421	115.90414	 1.08019	8458.14364	 0.00000	 0.00000	-13623.768435	-128151.181064	-8086.503288
257	57.24113	115.63530	 1.02235	8438.51789	 0.00000	 0.00000	-13622.179445	-128057.501785	-8164.292663
258	59.12062	118.81136	 1.04109	8438.50951	 0.00000	 0.00000	-13593.036531	-128026.299336	-7904.065978
259	59.12062	121.99528	 1.07981	8438.52287	 0.00000	 0.00000	-13580.094000	-127989.091906	-7811.848098
260	60.89354	121.75421	 1.13267	8421.85998	 0.00000	 0.00000	-13561.720387	-127964.130496	-7653.073378
261	60.71689	121.40102	 1.09115	8397.42108	 0.00000	 0.00000	-13560.046337	-127826.046665	-7774.416702
262	62.67168	120.85659	 1.11019	8359.75258	 0.00000	 0.00000	-13540.887646	-127746.705478	-7662.170979
263	62.67168	120.85659	 1.14014	8359.74529	 0.00000	 0.00000	-13529.192192	-127589.783717	-7702.138201
264	62.67168	123.51519	 1.09331	8359.75451	 0.00000	 0.00000	-13515.328396	-127411.442657	-7741.841301
265	66.21809	130.01377	 1.06715	8359.74626	 0.00000	 0.00000	-13465.323579	-127314.268790	-7338.966997
266	69.09119	130.01377	 1.02690	8359.75347	 0.00000	 0.00000	-13439.524465	-127181.022836	-7214.221817
267	69.09119	130.01377	 1.05253	8359.74942	 0.00000	 0.00000	-13438.152388	-127107.191176	-7274.332701
268	71.03690	132.27004	 1.04952	8335.82896	 0.00000	 0.00000	-13414.902188	-126992.688700	-7156.333183
269	75.13786	138.60992	 1.08302	8321.29227	 0.00000	 0.00000	-13368.241041	-126912.889002	-6769.521404
270	78.86424	138.43235	 1.11072	8310.63517	 0.00000	 0.00000	-13344.323290	-126855.478886	-6587.754014
271	80.53943	144.13001	 1.10849	8293.92097	 0.00000	 0.00000	-13321.281963	-126800.271202	-6412.548427
272	80.42891	143.93221	 1.10697	8282.52761	 0.00000	 0.00000	-13318.038583	-126614.756901	-6565.628926
273	80.42891	143.93221	 1.05301	8282.51649	 0.00000	 0.00000	-13318.303192	-126539.963994	-6643.067928
274	83.84394	149.06224	 1.10557	8282.50974	 0.00000	 0.00000	-13282.364958	-126407.399635	-6416.249948
275	88.73103	156.98434	 1.06827	8282.52190	 0.00000	 0.00000	-13236.061079	-126291.094567	-6069.516228
276	90.75857	156.35129	 1.04992	8249.13236	 0.00000	 0.00000	-13221.858659	-126168.433336	-6050.153257
277	90.75857	156.35129	 1.00357	8249.14474	 0.00000	 0.00000	-13220.725243	-126133.685259	-6073.567168
278	90.75857	156.35129	 1.04809	8249.15715	 0.00000	 0.00000	-13217.335379	-126036.538172	-6136.815622
279	93.38049	156.35129	 1.01169	8249.16488	 0.00000	 0.00000	-13202.684339	-125960.015547	-6066.827838
280	93.38049	156.35129	 0.97794	8249.17092	 0.00000	 0.00000	-13201.932059	-125917.473314	-6101.847275
281	98.11781	164.52262	 0.95102	8249.17924	 0.00000	 0.00000	-13162.404322	-125860.462320	-5763.580904
282	100.58397	164.52262	 0.89615	8249.16565	 0.00000	 0.00000	-13149.516725	-125752.499346	-5742.667901
283	100.14953	163.81202	 0.86307	8213.55177	 0.00000	 0.00000	-13150.654468	-125708.757377	-5797.787306
284	99.80189	163.24339	 0.83766	8185.05579	 0.00000	 0.00000	-13149.077194	-125673.192790	-5817.579145
285	104.37371	168.85593	 0.80974	8150.36079	 0.00000	 0.00000	-13117.074107	-125660.991449	-5509.749620
286	107.00526	171.61492	 0.83553	8132.09994	 0.00000	 0.00000	-13094.670088	-125500.494505	-5446.206372
287	111.00352	171.84169	 0.81122	8117.08648	 0.00000	 0.00000	-13078.595887	-125428.946094	-5357.012780
288	111.00352	184.80582	 0.78105	8117.09629	 0.00000	 0.00000	-13055.739187	-125386.203982	-5171.187887
289	110.70460	193.74543	 0.74538	8095.24425	 0.00000	 0.00000	-13042.280852	-125314.659252	-5108.149266
290	115.04150	201.62621	 0.78123	8059.19482	 0.00000	 0.00000	-13013.403916	-125253.960004	-4880.079159
291	115.04150	201.62621	 0.82745	8059.18804	 0.00000	 0.00000	-13010.877975	-125151.665166	-4957.114581
292	117.37196	212.99014	 0.77959	8059.19175	 0.00000	 0.00000	-12989.462482	-125050.081077	-4844.543739
293	117.37196	223.66930	 0.81606	8059.17899	 0.00000	 0.00000	-12975.015002	-125010.276342	-4739.873680
294	117.37196	234.00839	 0.83991	8059.16667	 0.00000	 0.00000	-12964.182583	-124928.171380	-4713.654445
295	116.98575	239.19962	 0.81812	8032.63692	 0.00000	 0.00000	-12957.018543	-124832.492740	-4737.692688
296	121.39248	238.50769	 0.84389	8009.41270	 0.00000	 0.00000	-12938.902485	-124715.513586	-4673.511266
297	121.39248	238.50769	 0.79566	8009.40528	 0.00000	 0.00000	-12934.979486	-124628.383588	-4721.411270
298	125.34730	238.50769	 0.79505	8009.39502	 0.00000	 0.00000	-12917.249669	-124530.912948	-4641.583738
299	131.06330	246.29398	 0.84220	8009.38246	 0.00000	 0.00000	-12891.361435	-124500.426481	-4413.187870
300	137.32340	245.46475	 0.88330	7982.41863	 0.00000	 0.00000	-12873.626929	-124465.388628	-4270.880659
301	136.89247	250.90926	 0.91038	7957.38475	 0.00000	 0.00000	-12868.148694	-124415.670322	-4265.816621
302	143.38616	249.97560	 0.84705	7927.78106	 0.00000	 0.00000	-12850.511722	-124380.456299	-4124.660919
303	145.40787	249.13058	 0.80371	7900.97301	 0.00000	 0.00000	-12839.814231	-124288.270094	-4109.872211
304	145.40787	249.13058	 0.76632	7900.97030	 0.00000	 0.00000	-12839.823521	-124204.759787	-4193.475419
305	151.72818	261.43617	 0.78287	7866.46760	 0.00000	 0.00000	-12810.686111	-124153.526717	-3953.334395
306	151.72818	261.43617	 0.75360	7866.47213	 0.00000	 0.00000	-12812.445862	-124176.720385	-3947.738234
307	154.17994	269.43113	 0.72081	7849.94096	 0.00000	 0.00000	-12797.248621	-124135.815213	-3836.670999
308	158.30532	268.80551	 0.70090	7831.70037	 0.00000	 0.00000	-12785.498884	-124057.496494	-3797.492350
309	166.85550	276.23761	 0.72966	7831.69619	 0.00000	 0.00000	-12761.815032	-124006.886674	-3611.263642
310	177.39124	284.59189	 0.68946	7801.46389	 0.00000	 0.00000	-12736.449049	-123946.400313	-3418.090181
311	182.08158	299.51009	 0.66921	7786.39960	 0.00000	 0.00000	-12714.899231	-123876.250310	-3272.741999
312	187.87479	311.44354	 0.64865	7750.72808	 0.00000	 0.00000	-12695.314773	-123827.757657	-3125.390076
313	187.45872	312.90009	 0.68553	7733.57107	 0.00000	 0.00000	-12692.961002	-123747.353833	-3182.256188
314	187.45872	312.90009	 0.66326	7733.56185	 0.00000	 0.00000	-12687.810913	-123625.956130	-3252.152996
315	195.82434	312.90009	 0.63513	7733.54662	 0.00000	 0.00000	-12674.113727	-123582.488366	-3158.648907
316	202.11863	325.69435	 0.67375	7733.53832	 0.00000	 0.00000	-12658.429219	-123530.011097	-3054.281091
317	213.92643	343.32693	 0.65833	7733.54371	 0.00000	 0.00000	-12633.712653	-123489.553210	-2847.573323
318	218.40786	352.49097	 0.65433	7733.55172	 0.00000	 0.00000	-12619.455733	-123382.368796	-2812.188533
319	217.42039	350.89728	 0.63293	7698.58502	 0.00000	 0.00000	-12607.381601	-123236.354582	-2837.461432
320	221.93978	362.18653	 0.60368	7698.59646	 0.00000	 0.00000	-12595.260649	-123200.318689	-2752.287798
321	221.30342	370.43978	 0.60845	7676.51651	 0.00000	 0.00000	-12587.226926	-123126.587948	-2745.681313
322	220.77499	369.55524	 0.61997	7658.17804	 0.00000	 0.00000	-12581.732812	-123041.483542	-2775.844580
323	232.47228	382.92668	 0.65253	7632.47250	 0.00000	 0.00000	-12558.870145	-122959.327329	-2629.374119
324	241.58224	382.15863	 0.67014	7617.15283	 0.00000	 0.00000	-12544.697413	-122861.687398	-2585.286731
325	241.58224	382.15863	 0.67640	7617.14811	 0.00000	 0.00000	-12542.546581	-122820.839101	-2604.626710
326	251.61893	382.15863	 0.64968	7617.14047	 0.00000	 0.00000	-12531.305598	-122800.412702	-2512.643276
327	251.61893	382.15863	 0.68357	7617.15276	 0.00000	 0.00000	-12528.460305	-122729.196667	-2555.406387
328	250.36607	407.88149	 0.66390	7579.23450	 0.00000	 0.00000	-12516.229559	-122712.403900	-2449.891691
329	249.19813	414.38451	 0.69021	7543.87571	 0.00000	 0.00000	-12510.846041	-122663.949245	-2444.511163
330	257.75949	413.65706	 0.65241	7530.64513	 0.00000	 0.00000	-12500.471075	-122590.529304	-2414.181441
331	257.75949	413.65706	 0.68090	7530.65698	 0.00000	 0.00000	-12497.837582	-122556.470147	-2421.905674
332	256.58044	411.76491	 0.69950	7496.21574	 0.00000	 0.00000	-12493.468137	-122483.862898	-2450.818473
333	270.82557	411.05364	 0.68181	7483.27463	 0.00000	 0.00000	-12479.575653	-122438.794481	-2356.962046
334	285.63884	411.05364	 0.68181	7483.26446	 0.00000	 0.00000	-12465.230263	-122378.807023	-2273.495607
335	291.39695	411.05364	 0.70371	7483.27801	 0.00000	 0.00000	-12457.606051	-122328.947589	-2247.112921
336	290.51827	409.81415	 0.72726	7460.72044	 0.00000	 0.00000	-12455.617888	-122281.488230	-2274.690652
337	289.60895	430.30878	 0.76229	7437.38361	 0.00000	 0.00000	-12444.202799	-122227.173449	-2214.854541
338	289.60895	430.30878	 0.76374	7437.36943	 0.00000	 0.00000	-12441.359843	-122185.583437	-2228.014996
339	298.93105	430.30878	 0.72830	7437.38042	 0.00000	 0.00000	-12432.207654	-122157.034384	-2165.042152
340	310.23241	454.49248	 0.75579	7437.37636	 0.00000	 0.00000	-12412.597062	-122111.577149	-2014.393467
341	309.51948	453.44803	 0.78257	7420.29766	 0.00000	 0.00000	-12413.083438	-122087.370288	-2043.464096
342	317.72264	452.92920	 0.74381	7411.79373	 0.00000	 0.00000	-12403.287389	-122018.024355	-2014.849537
343	316.76165	462.92949	 0.78080	7389.38213	 0.00000	 0.00000	-12400.593297	-121983.975842	-2021.957125
344	322.12368	461.29242	 0.74656	7389.37543	 0.00000	 0.00000	-12395.406557	-121966.540520	-1987.525048
345	322.12368	479.73091	 0.72713	7389.38630	 0.00000	 0.00000	-12387.770005	-121891.307223	-1986.392822
346	322.12368	482.66279	 0.76756	7389.38020	 0.00000	 0.00000	-12386.569419	-121871.144106	-1994.550084
347	321.05741	498.29613	 0.79858	7364.92751	 0.00000	 0.00000	-12380.069092	-121818.803629	-1981.887293
348	321.05741	498.29613	 0.80045	7364.92065	 0.00000	 0.00000	-12379.264738	-121818.467674	-1974.179702
349	319.92526	496.53898	 0.82701	7338.95978	 0.00000	 0.00000	-12378.105297	-121785.204712	-1995.848262
350	319.04696	495.17580	 0.85685	7318.80629	 0.00000	 0.00000	-12375.828301	-121755.592772	-2002.690240
351	324.32831	509.07205	 0.88803	7290.05019	 0.00000	 0.00000	-12365.825218	-121696.748576	-1961.503602
352	323.60186	507.93179	 0.85551	7273.71489	 0.00000	 0.00000	-12362.512952	-121656.184569	-1968.944952
353	322.78200	528.69617	 0.83472	7255.29348	 0.00000	 0.00000	-12355.921307	-121649.306308	-1909.906765
354	322.78200	528.69617	 0.79373	7255.29858	 0.00000	 0.00000	-12353.618103	-121612.832217	-1923.348810
355	321.45643	526.52496	 0.82570	7225.51001	 0.00000	 0.00000	-12354.458133	-121606.662902	-1937.918430
356	335.92951	524.83092	 0.78378	7202.25625	 0.00000	 0.00000	-12343.366862	-121581.574821	-1852.093800
357	348.87794	524.83092	 0.82554	7202.24577	 0.00000	 0.00000	-12335.237631	-121546.525626	-1805.850682
358	368.76403	544.55407	 0.80244	7187.67411	 0.00000	 0.00000	-12318.471447	-121526.946226	-1657.768246
359	368.76403	563.20284	 0.78005	7187.68398	 0.00000	 0.00000	-12313.148048	-121480.460529	-1651.019947
360	368.76403	563.20284	 0.75944	7187.68646	 0.00000	 0.00000	-12312.765383	-121451.202909	-1676.450926
361	383.06174	563.20284	 0.77855	7187.68646	 0.00000	 0.00000	-12305.232014	-121445.540442	-1606.779701
362	382.00938	561.65560	 0.74990	7167.92655	 0.00000	 0.00000	-12302.594183	-121406.623049	-1619.318780
363	382.00938	561.65560	 0.77390	7167.94407	 0.00000	 0.00000	-12304.073786	-121411.557224	-1629.180633
364	393.77952	588.98061	 0.80646	7145.14916	 0.00000	 0.00000	-12292.127886	-121394.924023	-1526.354833
365	414.34701	588.45689	 0.82731	7138.80055	 0.00000	 0.00000	-12281.980005	-121365.157965	-1454.642084
366	414.34701	595.72887	 0.84069	7138.79264	 0.00000	 0.00000	-12278.238886	-121314.977650	-1467.411206
367	413.08640	593.91642	 0.80407	7117.06849	 0.00000	 0.00000	-12275.596617	-121272.671500	-1483.294666
368	425.32266	592.70678	 0.77881	7102.58864	 0.00000	 0.00000	-12269.400560	-121245.577462	-1448.428137
369	425.32266	592.70678	 0.77881	7102.58018	 0.00000	 0.00000	-12268.305789	-121203.071124	-1479.986769
370	424.28008	591.25389	 0.75372	7085.18262	 0.00000	 0.00000	-12265.251688	-121143.907635	-1508.609250
371	422.86257	620.85787	 0.71335	7061.51631	 0.00000	 0.00000	-12257.847820	-121103.780017	-1474.698180
372	422.86257	656.98559	 0.75527	7061.52194	 0.00000	 0.00000	-12252.189324	-121118.188843	-1403.704398
373	437.13691	684.67925	 0.78657	7045.76986	 0.00000	 0.00000	-12240.613991	-121086.260317	-1319.879596
374	449.93467	682.09079	 0.81736	7019.14312	 0.00000	 0.00000	-12234.816929	-121043.948214	-1304.221076
375	469.82422	715.43260	 0.83381	7019.13307	 0.00000	 0.00000	-12224.144159	-121033.719256	-1207.722335
376	468.55850	713.50520	 0.88028	7000.23137	 0.00000	 0.00000	-12221.157519	-120995.266242	-1216.308951
377	484.93203	749.67335	 0.90528	6973.96956	 0.00000	 0.00000	-12210.602617	-120979.741762	-1126.284403
378	484.93203	749.67335	 0.94882	6973.96705	 0.00000	 0.00000	-12213.423714	-120982.201250	-1152.035892
379	493.85104	747.12047	 0.98817	6950.23062	 0.00000	 0.00000	-12207.252798	-120946.013557	-1126.514421
380	492.50117	782.33558	 0.95597	6931.22700	 0.00000	 0.00000	-12202.090413	-120921.600334	-1099.303797
381	515.39519	779.82613	 0.93468	6908.99408	 0.00000	 0.00000	-12195.373372	-120902.991935	-1050.741784
382	532.76713	749.85892	 0.88068	6902.35799	 0.00000	 0.00000	-12193.380482	-120894.870239	-1038.934580
383	532.76713	749.85892	 0.84289	6902.34188	 0.00000	 0.00000	-12189.019744	-120858.653981	-1031.543464
384	532.76713	749.85892	 0.87944	6902.35065	 0.00000	 0.00000	-12189.318217	-120847.716465	-1045.465704
385	531.78508	770.33664	 0.85121	6889.62500	 0.00000	 0.00000	-12186.243194	-120822.219871	-1040.212065
386	548.72670	732.13885	 0.88190	6877.67426	 0.00000	 0.00000	-12185.450713	-120811.688334	-1042.818792
387	570.12035	774.54486	 0.92877	6877.68413	 0.00000	 0.00000	-12175.717621	-120790.504822	-966.671388
388	598.82525	771.52030	 0.89976	6850.81246	 0.00000	 0.00000	-12166.473387	-120758.303557	-906.430310
389	598.82525	771.52030	 0.92711	6850.80165	 0.00000	 0.00000	-12165.856060	-120739.948918	-918.611682
390	620.88739	771.52030	 0.90332	6850.81521	 0.00000	 0.00000	-12160.127139	-120728.266396	-873.004997
391	649.87626	771.52030	 0.87423	6850.81199	 0.00000	 0.00000	-12155.319202	-120709.344750	-843.847270
392	673.27793	771.52030	 0.84225	6850.80051	 0.00000	 0.00000	-12151.442224	-120692.224818	-822.197421
393	702.98859	771.52030	 0.87817	6850.79092	 0.00000	 0.00000	-12147.435079	-120679.756725	-794.594070
394	724.87750	771.52030	 0.83993	6850.78155	 0.00000	 0.00000	-12143.260884	-120656.031376	-776.577465
395	739.63554	754.29157	 0.80239	6835.36681	 0.00000	 0.00000	-12141.534294	-120657.270621	-758.072319
396	785.29971	754.29157	 0.79880	6835.35517	 0.00000	 0.00000	-12136.058798	-120637.052067	-723.535912
397	759.17483	727.06095	 0.83700	6835.35973	 0.00000	 0.00000	-12142.336195	-120634.841260	-788.520688
398	780.62898	765.18148	 0.88884	6835.36841	 0.00000	 0.00000	-12135.543503	-120628.849278	-726.585747
399	780.62898	730.74435	 0.86422	6835.35576	 0.00000	 0.00000	-12138.796576	-120625.462753	-762.503006
400	778.22135	728.49058	 0.83987	6814.26078	 0.00000	 0.00000	-12138.934536	-120614.878419	-774.466940
401	791.73609	726.13183	 0.79061	6792.18580	 0.00000	 0.00000	-12134.671940	-120576.494176	-770.225228
402	791.73609	726.13183	 0.75617	6792.19685	 0.00000	 0.00000	-12134.225881	-120573.669454	-768.589354
403	791.73609	751.50592	 0.73376	6792.18392	 0.00000	 0.00000	-12129.359624	-120565.462655	-728.133588
404	791.73609	751.50592	 0.69607	6792.19712	 0.00000	 0.00000	-12127.483035	-120535.958520	-738.871830
405	766.44169	748.97359	 0.66651	6769.29764	 0.00000	 0.00000	-12128.343260	-120537.622205	-745.810396
406	796.86186	746.48115	 0.69500	6746.77967	 0.00000	 0.00000	-12124.282164	-120506.376782	-736.444856
407	793.93774	768.17554	 0.67446	6722.01471	 0.00000	 0.00000	-12119.398639	-120489.640669	-704.345719
408	793.93774	768.17554	 0.68192	6722.00878	 0.00000	 0.00000	-12120.441548	-120476.290772	-728.124708
409	771.00731	741.05552	 0.71854	6722.01148	 0.00000	 0.00000	-12127.410822	-120489.488829	-784.619390
410	768.02069	748.27566	 0.71576	6695.96084	 0.00000	 0.00000	-12123.444360	-120475.599079	-758.844519
411	794.15014	748.27566	 0.72730	6695.95276	 0.00000	 0.00000	-12118.466701	-120459.087061	-725.579947
412	761.99671	762.96222	 0.76114	6688.58750	 0.00000	 0.00000	-12118.982309	-120437.347999	-752.475088
413	761.10457	746.24587	 0.80182	6680.76575	 0.00000	 0.00000	-12120.514244	-120433.256740	-771.885701
414	758.89921	782.96982	 0.77040	6661.39026	 0.00000	 0.00000	-12115.059155	-120413.195765	-737.395787
415	784.12246	806.89202	 0.79903	6642.05338	 0.00000	 0.00000	-12107.528113	-120390.664251	-684.616877
416	792.92786	804.85032	 0.80254	6612.32133	 0.00000	 0.00000	-12102.171312	-120330.627065	-691.086058
417	792.92786	775.08695	 0.84490	6612.32997	 0.00000	 0.00000	-12102.880069	-120326.284169	-702.516525
418	774.21611	738.41262	 0.80506	6612.31448	 0.00000	 0.00000	-12110.019683	-120324.625592	-775.571238
419	772.55756	736.83077	 0.83028	6598.15785	 0.00000	 0.00000	-12108.134473	-120308.148522	-773.196205
420	772.55756	736.83077	 0.79454	6598.17063	 0.00000	 0.00000	-12106.357909	-120292.792091	-770.786995
421	805.05280	718.95802	 0.77235	6598.17943	 0.00000	 0.00000	-12106.052238	-120275.401817	-785.120558
422	839.93474	716.65436	 0.74041	6577.04777	 0.00000	 0.00000	-12101.030866	-120283.909726	-726.398935
423	800.74469	716.65436	 0.76177	6577.05920	 0.00000	 0.00000	-12106.323012	-120288.013140	-775.216977
424	812.99453	758.20468	 0.74879	6577.04947	 0.00000	 0.00000	-12100.460929	-120288.890500	-715.718795
425	812.99453	758.20468	 0.78410	6577.04066	 0.00000	 0.00000	-12099.388545	-120281.450335	-712.435116
426	809.28132	754.74171	 0.75855	6546.99010	 0.00000	 0.00000	-12097.168869	-120256.848319	-714.840366
427	806.72339	752.35617	 0.73781	6526.28580	 0.00000	 0.00000	-12096.194426	-120232.393648	-729.550609
428	806.72339	780.13115	 0.77224	6526.27515	 0.00000	 0.00000	-12095.248878	-120234.045143	-718.443637
429	764.25122	777.88687	 0.77001	6507.50444	 0.00000	 0.00000	-12097.160326	-120227.330427	-744.272829
430	789.23593	816.88158	 0.82050	6507.49075	 0.00000	 0.00000	-12088.215726	-120210.760072	-671.397187
431	789.23593	816.88158	 0.78570	6507.50282	 0.00000	 0.00000	-12091.498589	-120222.125694	-692.860194
432	784.99412	784.41249	 0.79926	6472.51796	 0.00000	 0.00000	-12090.667850	-120185.666590	-721.011914
433	784.99412	752.74909	 0.76470	6472.50956	 0.00000	 0.00000	-12092.393440	-120178.155871	-745.778527
434	821.64339	751.15803	 0.74311	6458.82011	 0.00000	 0.00000	-12086.783075	-120165.886574	-701.944179
435	790.13343	751.15803	 0.70573	6458.80606	 0.00000	 0.00000	-12090.349375	-120149.466494	-754.027258
