Sample	theta_A	theta_B	theta_root	tau_root	tau_A	tau_B	Data-ld-ln	Full-ld-ln	Gene-ld-ln
719	993.62888	 0.06161	 0.53859	4010.51891	 0.00000	 0.00000	-9315.798312	-93088.280393	-69.702729
720	993.62888	 0.06069	 0.51731	4010.53068	 0.00000	 0.00000	-9317.085913	-93097.070424	-73.788703
721	992.10646	 0.06382	 0.49615	4004.38279	 0.00000	 0.00000	-9316.584135	-93087.665382	-78.175972
722	988.66708	 0.06560	 0.51339	3990.49172	 0.00000	 0.00000	-9316.589358	-93105.138729	-60.754852
723	947.37124	 0.06268	 0.52125	3990.48406	 0.00000	 0.00000	-9322.610758	-93100.975014	-125.132570
724	985.17857	 0.06138	 0.53977	3981.97253	 0.00000	 0.00000	-9318.531915	-93120.230263	-65.088891
725	981.95130	 0.05911	 0.55360	3968.92198	 0.00000	 0.00000	-9320.917612	-93141.735534	-67.440588
726	979.78273	 0.05707	 0.51816	3960.15073	 0.00000	 0.00000	-9319.741793	-93140.971237	-56.446693
727	1013.25641	 0.05959	 0.53923	3960.15780	 0.00000	 0.00000	-9316.430783	-93135.735221	-28.572609
728	970.75690	 0.06193	 0.51580	3950.75555	 0.00000	 0.00000	-9323.630206	-93150.369450	-85.932612
729	1001.64757	 0.06478	 0.49337	3950.74397	 0.00000	 0.00000	-9321.457169	-93151.546043	-63.025649
730	965.16687	 0.06297	 0.50211	3950.75193	 0.00000	 0.00000	-9324.523271	-93138.837156	-106.395553
731	995.90324	 0.05940	 0.48540	3938.75483	 0.00000	 0.00000	-9321.352838	-93137.548477	-75.979904
732	995.90324	 0.06107	 0.47306	3938.75946	 0.00000	 0.00000	-9322.138685	-93141.954444	-79.432410
733	984.61012	 0.05951	 0.49390	3938.76773	 0.00000	 0.00000	-9324.021672	-93132.444817	-107.771899
734	984.61012	 0.05794	 0.52059	3938.77962	 0.00000	 0.00000	-9322.461452	-93124.933293	-99.681232
735	1014.75880	 0.06058	 0.49932	3938.79416	 0.00000	 0.00000	-9317.488951	-93124.257783	-50.631723
736	984.81990	 0.05889	 0.47717	3925.63149	 0.00000	 0.00000	-9321.291564	-93132.790711	-80.124933
737	984.81990	 0.06180	 0.45781	3925.62268	 0.00000	 0.00000	-9324.537395	-93150.096963	-95.276982
738	981.33100	 0.05931	 0.47319	3911.72366	 0.00000	 0.00000	-9324.184492	-93153.111632	-88.733284
739	1000.31410	 0.05908	 0.48279	3896.66950	 0.00000	 0.00000	-9324.521782	-93187.126254	-58.091567
740	996.46091	 0.05662	 0.49731	3881.67380	 0.00000	 0.00000	-9323.408718	-93197.160364	-36.926813
741	995.09565	 0.05892	 0.51414	3876.36576	 0.00000	 0.00000	-9324.956928	-93202.370383	-47.198892
742	955.08218	 0.05976	 0.51159	3857.14702	 0.00000	 0.00000	-9330.228294	-93207.562260	-94.720675
743	1000.47345	 0.06117	 0.49669	3851.45564	 0.00000	 0.00000	-9326.515200	-93214.322261	-50.829736
744	998.89875	 0.06107	 0.46825	3845.40621	 0.00000	 0.00000	-9325.925044	-93205.474767	-53.775669
745	996.30986	 0.05941	 0.48070	3835.45651	 0.00000	 0.00000	-9329.136849	-93224.727566	-66.640921
746	955.19141	 0.05688	 0.50411	3829.03593	 0.00000	 0.00000	-9332.150461	-93226.288388	-95.216219
747	952.50050	 0.05859	 0.50269	3818.25878	 0.00000	 0.00000	-9333.532521	-93244.522497	-90.802716
748	1003.84344	 0.05977	 0.51154	3818.26799	 0.00000	 0.00000	-9329.650037	-93234.929527	-61.570839
749	999.79707	 0.06155	 0.49492	3802.88497	 0.00000	 0.00000	-9330.622314	-93257.382937	-48.840198
750	999.79707	 0.06371	 0.51122	3802.87737	 0.00000	 0.00000	-9331.555387	-93261.478679	-54.075196
751	995.72439	 0.06491	 0.48724	3787.37547	 0.00000	 0.00000	-9332.417353	-93288.754680	-35.418853
752	995.72439	 0.06749	 0.50102	3787.36685	 0.00000	 0.00000	-9335.801401	-93325.668737	-32.345273
753	962.20198	 0.07144	 0.51489	3779.10367	 0.00000	 0.00000	-9339.524159	-93304.947896	-90.293696
754	960.02634	 0.07312	 0.54118	3770.56378	 0.00000	 0.00000	-9337.847694	-93281.767320	-96.709622
755	960.02634	 0.07371	 0.56317	3770.55297	 0.00000	 0.00000	-9337.602677	-93265.553738	-110.473031
756	957.57512	 0.06927	 0.52975	3760.93817	 0.00000	 0.00000	-9339.108035	-93276.890153	-114.190199
757	980.39534	 0.07216	 0.53973	3749.74473	 0.00000	 0.00000	-9334.920933	-93303.060516	-46.148809
758	980.39534	 0.06936	 0.53973	3749.73605	 0.00000	 0.00000	-9335.529490	-93297.612619	-57.682284
759	980.39534	 0.06639	 0.56140	3749.74368	 0.00000	 0.00000	-9335.585046	-93300.897538	-54.952923
760	980.39534	 0.06457	 0.52550	3749.73237	 0.00000	 0.00000	-9336.505220	-93302.066843	-62.985356
761	976.52442	 0.06432	 0.54727	3734.91630	 0.00000	 0.00000	-9338.852838	-93307.004532	-81.523851
762	1012.66768	 0.06564	 0.51398	3721.67138	 0.00000	 0.00000	-9335.820504	-93316.016863	-42.188174
763	990.46008	 0.06474	 0.53016	3715.45411	 0.00000	 0.00000	-9340.561085	-93335.461091	-70.149759
764	986.90630	 0.06689	 0.54423	3702.13743	 0.00000	 0.00000	-9341.117333	-93337.466791	-73.706540
765	986.90630	 0.06531	 0.54423	3702.12290	 0.00000	 0.00000	-9340.366031	-93339.031375	-64.628938
766	986.90630	 0.06819	 0.56586	3702.13670	 0.00000	 0.00000	-9340.081732	-93332.392280	-68.425038
767	970.64119	 0.06426	 0.58876	3693.87448	 0.00000	 0.00000	-9341.118527	-93342.026512	-69.158760
768	968.67739	 0.06164	 0.54239	3686.38511	 0.00000	 0.00000	-9343.074844	-93363.973030	-66.775413
769	966.26711	 0.06256	 0.51919	3677.20540	 0.00000	 0.00000	-9342.923871	-93360.895465	-68.343243
770	984.39477	 0.06418	 0.53326	3668.35206	 0.00000	 0.00000	-9342.451289	-93374.700124	-49.812766
771	994.04339	 0.06706	 0.55204	3664.77982	 0.00000	 0.00000	-9340.340359	-93358.774382	-44.629210
772	947.27991	 0.06601	 0.57706	3664.79027	 0.00000	 0.00000	-9344.831854	-93362.264828	-86.053709
773	968.90557	 0.06323	 0.59643	3664.78187	 0.00000	 0.00000	-9344.070693	-93357.924627	-82.782305
774	966.25046	 0.06625	 0.62164	3654.73241	 0.00000	 0.00000	-9343.631695	-93368.152317	-68.164632
775	963.74330	 0.06375	 0.64845	3645.24206	 0.00000	 0.00000	-9345.275351	-93381.768101	-70.985412
776	963.74330	 0.06217	 0.63019	3645.25295	 0.00000	 0.00000	-9343.837429	-93365.849945	-72.524344
777	953.10684	 0.06549	 0.61438	3634.98997	 0.00000	 0.00000	-9346.309709	-93377.772930	-85.324165
778	950.00855	 0.06663	 0.59997	3623.16163	 0.00000	 0.00000	-9347.285542	-93399.267143	-73.588275
779	972.67240	 0.06640	 0.58176	3610.49165	 0.00000	 0.00000	-9348.149840	-93415.154383	-66.344015
780	972.67240	 0.06561	 0.60423	3610.49946	 0.00000	 0.00000	-9348.329619	-93421.849163	-61.447026
781	969.69154	 0.06861	 0.57046	3599.44180	 0.00000	 0.00000	-9350.074422	-93447.262147	-53.482074
782	965.38115	 0.06968	 0.56792	3583.45696	 0.00000	 0.00000	-9351.990507	-93473.589291	-46.315779
783	962.55501	 0.07343	 0.54881	3572.97429	 0.00000	 0.00000	-9353.540216	-93476.697531	-58.704633
784	962.55501	 0.07519	 0.54046	3572.96134	 0.00000	 0.00000	-9352.076484	-93471.515208	-49.249630
785	960.09177	 0.07149	 0.55965	3563.83233	 0.00000	 0.00000	-9353.358650	-93480.530690	-53.055805
786	958.49011	 0.06842	 0.53148	3557.89765	 0.00000	 0.00000	-9355.949545	-93476.618679	-82.876770
787	958.49011	 0.06522	 0.55687	3557.88786	 0.00000	 0.00000	-9354.318601	-93481.808143	-61.377872
788	1009.82515	 0.06347	 0.58665	3557.89238	 0.00000	 0.00000	-9349.872055	-93464.038101	-34.682452
789	969.93758	 0.06201	 0.56220	3557.90308	 0.00000	 0.00000	-9352.594732	-93475.659142	-50.288176
790	969.93758	 0.06259	 0.60002	3557.89247	 0.00000	 0.00000	-9352.326256	-93484.249867	-39.012689
791	954.46060	 0.05998	 0.62950	3557.88460	 0.00000	 0.00000	-9355.417017	-93482.628258	-71.541908
792	992.24863	 0.05998	 0.64623	3557.87392	 0.00000	 0.00000	-9350.770578	-93458.426506	-49.279278
793	990.88391	 0.06084	 0.62246	3552.98988	 0.00000	 0.00000	-9351.467448	-93468.889194	-45.785285
794	957.22810	 0.06195	 0.64667	3544.20972	 0.00000	 0.00000	-9353.167726	-93483.541025	-48.136234
795	953.96685	 0.06082	 0.67967	3532.14131	 0.00000	 0.00000	-9355.652391	-93492.443926	-64.079986
796	953.32541	 0.06183	 0.65467	3529.75256	 0.00000	 0.00000	-9356.778728	-93479.746902	-88.040377
797	950.31999	 0.05873	 0.68354	3518.61319	 0.00000	 0.00000	-9359.950887	-93504.700858	-94.808016
798	948.82346	 0.05588	 0.71561	3513.07483	 0.00000	 0.00000	-9361.489097	-93520.483825	-94.407146
799	945.64192	 0.05696	 0.67454	3501.28557	 0.00000	 0.00000	-9360.999056	-93537.728779	-72.261776
800	945.64192	 0.05930	 0.65409	3501.27687	 0.00000	 0.00000	-9361.367728	-93536.303948	-77.373330
801	979.02545	 0.06088	 0.64590	3495.08161	 0.00000	 0.00000	-9358.255939	-93545.302406	-37.256984
802	975.85368	 0.06256	 0.66944	3483.74880	 0.00000	 0.00000	-9360.583737	-93554.434331	-51.403040
803	973.34750	 0.06459	 0.62804	3474.80608	 0.00000	 0.00000	-9361.578014	-93572.561302	-43.218834
804	973.34750	 0.06815	 0.60504	3474.81838	 0.00000	 0.00000	-9360.778081	-93570.051758	-37.729052
805	934.85630	 0.06543	 0.63444	3474.83372	 0.00000	 0.00000	-9365.218712	-93577.862740	-74.324381
806	934.85630	 0.06809	 0.64905	3474.84878	 0.00000	 0.00000	-9367.300187	-93591.396718	-81.605148
807	956.14670	 0.07025	 0.64905	3474.86694	 0.00000	 0.00000	-9361.945383	-93570.475385	-48.978441
808	956.14670	 0.06831	 0.67113	3474.85358	 0.00000	 0.00000	-9362.074085	-93561.623427	-59.117418
809	953.78221	 0.06664	 0.69662	3466.24689	 0.00000	 0.00000	-9362.539006	-93565.207592	-60.182469
810	951.26332	 0.06384	 0.67237	3457.08263	 0.00000	 0.00000	-9366.750806	-93593.998402	-73.509661
811	951.26332	 0.06672	 0.70616	3457.07003	 0.00000	 0.00000	-9365.239169	-93597.713795	-54.677897
812	948.91138	 0.06541	 0.69254	3448.53560	 0.00000	 0.00000	-9367.522750	-93620.822426	-54.405070
813	948.91138	 0.06726	 0.66462	3448.54253	 0.00000	 0.00000	-9366.492365	-93613.313481	-51.610170
814	944.40386	 0.06936	 0.61236	3432.14741	 0.00000	 0.00000	-9369.728709	-93637.347964	-59.939126
815	978.14396	 0.06729	 0.63855	3423.11003	 0.00000	 0.00000	-9366.932457	-93646.153711	-23.170854
816	975.72385	 0.06983	 0.63697	3414.65370	 0.00000	 0.00000	-9371.137618	-93666.017671	-45.358510
817	975.72385	 0.07183	 0.65837	3414.64387	 0.00000	 0.00000	-9369.121611	-93657.177614	-34.038494
818	940.99762	 0.07081	 0.63426	3413.14492	 0.00000	 0.00000	-9371.975762	-93649.060156	-70.697462
819	987.85127	 0.07301	 0.60032	3413.13902	 0.00000	 0.00000	-9367.812052	-93647.306208	-30.814315
820	932.61148	 0.07006	 0.57586	3404.04186	 0.00000	 0.00000	-9374.324722	-93664.434995	-78.812221
821	932.61148	 0.06673	 0.55787	3404.03128	 0.00000	 0.00000	-9374.188425	-93654.877980	-87.006274
822	958.45943	 0.06790	 0.53094	3389.78290	 0.00000	 0.00000	-9374.064627	-93686.214878	-54.431393
823	954.70029	 0.07038	 0.51619	3376.49776	 0.00000	 0.00000	-9375.497799	-93707.425577	-47.552413
824	951.70533	 0.07016	 0.52997	3365.89923	 0.00000	 0.00000	-9375.927160	-93704.767147	-54.504456
825	969.56517	 0.07265	 0.50742	3350.47980	 0.00000	 0.00000	-9376.398487	-93734.349465	-29.635402
826	1001.53071	 0.07566	 0.53101	3350.48534	 0.00000	 0.00000	-9374.056655	-93737.783662	-2.782889
827	952.63099	 0.07158	 0.54497	3338.65108	 0.00000	 0.00000	-9380.334416	-93753.099466	-50.244697
828	952.63099	 0.06937	 0.53273	3338.63944	 0.00000	 0.00000	-9380.238537	-93748.928326	-53.457043
829	995.29226	 0.07327	 0.53273	3338.62558	 0.00000	 0.00000	-9374.719729	-93747.620740	0.423447
830	993.54066	 0.07025	 0.51366	3332.74468	 0.00000	 0.00000	-9374.956522	-93742.792291	-6.772930
831	990.24242	 0.06793	 0.49000	3321.67275	 0.00000	 0.00000	-9376.706723	-93764.660828	-2.406404
832	988.57976	 0.06952	 0.51052	3316.09066	 0.00000	 0.00000	-9378.176874	-93761.580069	-20.188676
833	946.29772	 0.06928	 0.50878	3304.80629	 0.00000	 0.00000	-9382.835603	-93780.707549	-47.648478
834	946.29772	 0.06619	 0.49198	3304.79423	 0.00000	 0.00000	-9380.724639	-93782.133525	-25.112867
835	946.29772	 0.07070	 0.46986	3304.80944	 0.00000	 0.00000	-9379.666801	-93780.269708	-16.398302
836	946.29772	 0.07477	 0.44352	3304.81521	 0.00000	 0.00000	-9379.958057	-93774.867557	-24.713012
837	943.20676	 0.07923	 0.45713	3294.01004	 0.00000	 0.00000	-9384.106454	-93811.748286	-29.316257
838	940.56176	 0.08085	 0.43484	3284.78524	 0.00000	 0.00000	-9383.454529	-93819.833880	-14.711411
839	940.56176	 0.07555	 0.43484	3284.77618	 0.00000	 0.00000	-9383.176843	-93821.850215	-9.918219
840	968.57459	 0.07907	 0.41977	3276.99842	 0.00000	 0.00000	-9382.476167	-93840.567098	15.805431
841	964.09793	 0.08168	 0.42996	3261.87208	 0.00000	 0.00000	-9384.879554	-93874.198070	25.402529
842	924.06936	 0.07824	 0.41174	3261.86325	 0.00000	 0.00000	-9390.980152	-93887.090338	-22.711186
843	921.56013	 0.08125	 0.41062	3252.99872	 0.00000	 0.00000	-9393.291324	-93919.587583	-13.325656
844	941.61190	 0.08553	 0.42167	3245.69076	 0.00000	 0.00000	-9390.143524	-93923.804336	22.369094
845	941.61190	 0.08217	 0.41380	3245.70335	 0.00000	 0.00000	-9387.943561	-93899.599010	20.163402
846	938.60292	 0.07777	 0.42060	3235.32974	 0.00000	 0.00000	-9390.181529	-93919.353652	17.538364
847	938.60292	 0.08335	 0.40485	3235.32003	 0.00000	 0.00000	-9388.911536	-93902.713292	13.597936
848	938.60292	 0.08624	 0.41622	3235.32779	 0.00000	 0.00000	-9389.475549	-93913.522899	18.767405
849	938.60292	 0.08174	 0.41013	3235.32032	 0.00000	 0.00000	-9392.213721	-93911.442636	-10.694572
850	938.60292	 0.07864	 0.39049	3235.31157	 0.00000	 0.00000	-9389.502526	-93899.990474	4.965212
851	953.45940	 0.08190	 0.37657	3235.30005	 0.00000	 0.00000	-9387.772260	-93892.370704	14.648106
852	953.45940	 0.08529	 0.39441	3235.31508	 0.00000	 0.00000	-9388.958498	-93895.055961	5.470985
853	953.45940	 0.08706	 0.38402	3235.30852	 0.00000	 0.00000	-9390.414902	-93907.178723	3.029701
854	953.45940	 0.08286	 0.39587	3235.32076	 0.00000	 0.00000	-9389.736515	-93904.156440	6.791291
855	970.28478	 0.08566	 0.38753	3231.40060	 0.00000	 0.00000	-9388.974631	-93910.862643	21.116328
856	943.03276	 0.08776	 0.39908	3220.26011	 0.00000	 0.00000	-9394.666082	-93937.928085	-8.732737
857	941.47019	 0.09234	 0.38087	3214.93458	 0.00000	 0.00000	-9397.466645	-93962.472202	-12.194244
858	956.97919	 0.08579	 0.37920	3200.84739	 0.00000	 0.00000	-9397.940333	-93989.530914	10.127589
859	931.26800	 0.08279	 0.39897	3200.85150	 0.00000	 0.00000	-9400.302677	-94002.898040	-0.128727
860	931.26800	 0.08523	 0.39180	3200.86381	 0.00000	 0.00000	-9400.747924	-94003.171926	-4.307310
861	931.26800	 0.08523	 0.37854	3200.86005	 0.00000	 0.00000	-9401.866903	-93997.051672	-21.617358
862	931.26800	 0.08742	 0.38577	3200.86990	 0.00000	 0.00000	-9400.974760	-93989.548993	-20.198607
863	947.39168	 0.09006	 0.37238	3195.26714	 0.00000	 0.00000	-9400.155793	-93996.410382	-5.147548
864	947.39168	 0.09113	 0.37238	3195.26231	 0.00000	 0.00000	-9399.563100	-93996.475624	0.844622
865	980.41035	 0.08833	 0.37117	3184.93077	 0.00000	 0.00000	-9397.114656	-94003.370350	32.223789
866	958.54619	 0.09047	 0.35501	3170.21252	 0.00000	 0.00000	-9400.446706	-94017.567943	13.100885
867	958.54619	 0.08622	 0.33549	3170.22244	 0.00000	 0.00000	-9399.042330	-93997.407224	6.983921
868	958.54619	 0.08599	 0.35023	3170.21124	 0.00000	 0.00000	-9399.075699	-93996.962912	6.205919
869	953.98296	 0.08908	 0.36106	3155.10243	 0.00000	 0.00000	-9402.540515	-94020.890753	-4.514397
870	951.04122	 0.09128	 0.34241	3145.38486	 0.00000	 0.00000	-9405.390030	-94044.801699	-9.098597
871	947.96378	 0.09236	 0.35857	3135.21770	 0.00000	 0.00000	-9403.911965	-94053.372415	14.252762
872	947.96378	 0.09236	 0.34530	3135.21212	 0.00000	 0.00000	-9404.439581	-94037.297511	-7.098298
873	977.78898	 0.08745	 0.35955	3127.73878	 0.00000	 0.00000	-9403.479353	-94063.696825	28.903291
874	975.62065	 0.08949	 0.37067	3120.81349	 0.00000	 0.00000	-9404.083315	-94075.758836	34.925685
875	934.88394	 0.08440	 0.35550	3109.24192	 0.00000	 0.00000	-9411.218773	-94099.843120	-12.344605
876	932.20582	 0.08214	 0.36820	3100.32923	 0.00000	 0.00000	-9413.561261	-94119.048861	-16.563750
877	905.31020	 0.08577	 0.35819	3094.93191	 0.00000	 0.00000	-9415.686071	-94130.695940	-26.164768
878	904.16241	 0.08248	 0.36618	3091.01751	 0.00000	 0.00000	-9418.303238	-94151.269192	-31.763191
879	944.52349	 0.08546	 0.36618	3091.01244	 0.00000	 0.00000	-9415.270500	-94149.170179	-3.534817
880	973.07871	 0.08822	 0.35238	3082.75427	 0.00000	 0.00000	-9411.565328	-94152.241935	36.588650
881	973.07871	 0.08796	 0.33878	3082.74617	 0.00000	 0.00000	-9409.943375	-94130.572752	31.139000
882	973.35844	 0.08623	 0.32574	3083.62110	 0.00000	 0.00000	-9408.647528	-94122.218498	35.743223
883	942.17041	 0.08355	 0.31327	3083.61112	 0.00000	 0.00000	-9411.564671	-94129.995002	14.348288
884	942.17041	 0.08438	 0.30279	3083.61635	 0.00000	 0.00000	-9412.139047	-94130.590895	9.200425
885	938.46306	 0.08138	 0.29253	3071.47222	 0.00000	 0.00000	-9414.611421	-94150.905118	4.790906
886	938.46306	 0.07997	 0.30383	3071.47841	 0.00000	 0.00000	-9412.951772	-94152.469079	22.951362
887	938.46306	 0.08321	 0.31318	3071.48387	 0.00000	 0.00000	-9413.922944	-94147.050296	7.820858
888	938.46306	 0.08473	 0.32552	3071.49249	 0.00000	 0.00000	-9413.223196	-94142.107247	9.875283
889	905.86423	 0.08077	 0.33567	3066.44057	 0.00000	 0.00000	-9419.119940	-94164.490351	-26.709048
890	935.94480	 0.07808	 0.33567	3066.42906	 0.00000	 0.00000	-9413.514248	-94144.464935	9.322454
891	932.12565	 0.07470	 0.32126	3053.90091	 0.00000	 0.00000	-9413.909017	-94169.288046	30.197871
892	929.55054	 0.07707	 0.33844	3045.45503	 0.00000	 0.00000	-9418.618255	-94198.446322	12.263769
893	929.55054	 0.08037	 0.35206	3045.46873	 0.00000	 0.00000	-9418.345424	-94205.330569	21.876326
894	926.11701	 0.08423	 0.36067	3034.21074	 0.00000	 0.00000	-9421.158564	-94246.371308	34.785673
895	923.80794	 0.08613	 0.33764	3026.63983	 0.00000	 0.00000	-9422.659779	-94238.815796	12.218004
896	956.22891	 0.08236	 0.35417	3026.64698	 0.00000	 0.00000	-9417.622806	-94232.202347	55.974283
897	917.77302	 0.08034	 0.36893	3019.75700	 0.00000	 0.00000	-9421.648113	-94241.592156	25.111022
898	914.25134	 0.08262	 0.37709	3008.17724	 0.00000	 0.00000	-9425.030055	-94267.823692	17.523145
899	912.11254	 0.07972	 0.36355	3001.12939	 0.00000	 0.00000	-9425.969879	-94273.425482	13.726695
900	909.05349	 0.08351	 0.35626	2991.05765	 0.00000	 0.00000	-9427.688595	-94291.558320	14.672368
901	906.19093	 0.08036	 0.35514	2981.62460	 0.00000	 0.00000	-9431.449397	-94317.699558	3.205589
902	939.21732	 0.08296	 0.34326	2981.63046	 0.00000	 0.00000	-9425.735667	-94293.868281	36.511607
903	939.21732	 0.08245	 0.36281	2981.64335	 0.00000	 0.00000	-9425.630993	-94299.867206	43.557280
904	939.21732	 0.08756	 0.37455	2981.63619	 0.00000	 0.00000	-9425.865581	-94316.085250	57.429442
905	939.21732	 0.08402	 0.36913	2981.64005	 0.00000	 0.00000	-9427.170655	-94314.853506	43.146953
906	935.47266	 0.08721	 0.38235	2969.74887	 0.00000	 0.00000	-9429.467018	-94322.887360	28.217181
907	953.12657	 0.08359	 0.38235	2969.75806	 0.00000	 0.00000	-9427.888556	-94327.047252	48.161687
908	950.77047	 0.08763	 0.36105	2962.40815	 0.00000	 0.00000	-9429.943994	-94337.337016	37.897072
909	946.14212	 0.09038	 0.35740	2947.99511	 0.00000	 0.00000	-9432.176909	-94367.533083	45.763995
910	922.02751	 0.08461	 0.34804	2947.98543	 0.00000	 0.00000	-9436.275087	-94381.201261	18.450389
911	903.50639	 0.08905	 0.33402	2947.97429	 0.00000	 0.00000	-9437.117427	-94373.426748	2.252481
912	949.59862	 0.08607	 0.34551	2947.96998	 0.00000	 0.00000	-9431.565792	-94365.511395	49.853477
913	946.48977	 0.08354	 0.36081	2938.33125	 0.00000	 0.00000	-9432.875109	-94375.478132	46.727043
914	946.48977	 0.08056	 0.34237	2938.34442	 0.00000	 0.00000	-9432.092542	-94368.395910	47.470488
915	946.48977	 0.08238	 0.36285	2938.35282	 0.00000	 0.00000	-9432.910439	-94359.758872	30.654481
916	949.12130	 0.08073	 0.37491	2946.51423	 0.00000	 0.00000	-9430.733332	-94344.284597	36.951275
917	918.44533	 0.07713	 0.37491	2946.50325	 0.00000	 0.00000	-9435.749545	-94355.979924	-1.515522
918	916.12526	 0.07266	 0.36185	2939.07199	 0.00000	 0.00000	-9435.278196	-94374.355247	21.573292
919	916.12526	 0.06929	 0.34665	2939.07869	 0.00000	 0.00000	-9435.108821	-94356.671885	5.583674
920	945.87449	 0.07082	 0.33216	2939.07280	 0.00000	 0.00000	-9431.303631	-94362.112693	49.076382
921	945.87449	 0.06836	 0.30973	2939.06135	 0.00000	 0.00000	-9430.213505	-94353.670245	51.535200
922	941.67840	 0.06805	 0.30383	2926.01254	 0.00000	 0.00000	-9434.958201	-94392.715726	43.133719
923	937.87513	 0.06444	 0.29588	2914.17816	 0.00000	 0.00000	-9436.948805	-94434.134224	64.646171
924	934.50218	 0.06581	 0.29934	2903.70048	 0.00000	 0.00000	-9439.208351	-94444.933425	52.849917
925	958.64543	 0.06261	 0.31120	2903.70732	 0.00000	 0.00000	-9439.392172	-94458.896017	64.974296
926	957.15968	 0.06609	 0.31071	2899.21599	 0.00000	 0.00000	-9439.976124	-94466.045089	66.283853
927	960.07767	 0.06372	 0.32114	2908.04311	 0.00000	 0.00000	-9438.096025	-94434.531625	53.571373
928	916.56418	 0.05997	 0.30889	2903.10391	 0.00000	 0.00000	-9442.535210	-94453.697819	28.345721
929	942.55825	 0.05765	 0.31103	2903.11364	 0.00000	 0.00000	-9440.171057	-94454.756292	53.045725
930	941.05921	 0.05642	 0.31968	2898.50773	 0.00000	 0.00000	-9440.201937	-94455.836158	53.816790
931	938.21052	 0.06040	 0.30322	2894.25945	 0.00000	 0.00000	-9440.608437	-94453.374363	47.289988
932	938.21052	 0.06040	 0.32014	2894.26700	 0.00000	 0.00000	-9440.110136	-94448.742092	47.640735
933	941.02470	 0.05774	 0.30644	2902.93858	 0.00000	 0.00000	-9436.784430	-94418.857023	51.012720
934	901.37155	 0.05420	 0.31784	2902.94953	 0.00000	 0.00000	-9440.664151	-94423.775563	17.134050
935	906.17079	 0.05420	 0.31784	2902.94378	 0.00000	 0.00000	-9442.874594	-94446.898372	18.152435
936	904.20757	 0.05126	 0.33254	2896.63874	 0.00000	 0.00000	-9445.081938	-94461.551072	10.731695
937	901.82745	 0.05429	 0.35348	2889.02141	 0.00000	 0.00000	-9444.355147	-94456.272275	12.720805
938	942.92326	 0.05243	 0.36619	2893.22451	 0.00000	 0.00000	-9439.648809	-94462.485392	65.997302
939	942.92326	 0.05010	 0.38345	2893.23638	 0.00000	 0.00000	-9439.518044	-94457.843515	62.663078
940	941.45885	 0.05166	 0.37385	2888.75290	 0.00000	 0.00000	-9441.514674	-94454.882110	39.735369
941	970.55216	 0.05381	 0.38371	2895.95755	 0.00000	 0.00000	-9438.110680	-94446.973639	65.866844
942	967.72230	 0.05520	 0.39961	2887.50456	 0.00000	 0.00000	-9442.012449	-94466.873710	46.749215
943	964.90455	 0.05704	 0.41646	2879.10596	 0.00000	 0.00000	-9442.872958	-94488.907305	60.177722
944	928.60960	 0.05950	 0.41646	2879.11606	 0.00000	 0.00000	-9447.115085	-94488.374606	17.223758
945	928.60960	 0.06231	 0.40293	2879.12280	 0.00000	 0.00000	-9446.883335	-94503.375067	34.541715
946	928.60960	 0.06383	 0.41444	2879.13115	 0.00000	 0.00000	-9446.461910	-94500.582135	35.963039
947	912.73832	 0.06231	 0.43083	2892.51654	 0.00000	 0.00000	-9446.956624	-94474.134516	4.568272
948	934.31372	 0.06481	 0.44031	2884.71939	 0.00000	 0.00000	-9445.833998	-94499.899520	41.559539
949	987.62842	 0.06727	 0.45381	2890.11773	 0.00000	 0.00000	-9438.400631	-94479.159806	95.153499
950	933.31628	 0.06531	 0.46680	2887.00227	 0.00000	 0.00000	-9443.537874	-94482.810965	47.432222
951	933.31628	 0.06140	 0.50327	2886.99407	 0.00000	 0.00000	-9445.983661	-94493.965978	34.129365
952	930.58102	 0.05985	 0.51317	2878.54044	 0.00000	 0.00000	-9444.990255	-94496.516988	46.614436
953	929.17648	 0.05737	 0.49191	2874.18364	 0.00000	 0.00000	-9446.387624	-94509.051537	45.175299
954	929.17648	 0.05846	 0.50791	2874.19975	 0.00000	 0.00000	-9446.738765	-94504.947116	37.559464
955	927.24233	 0.05836	 0.52669	2868.20231	 0.00000	 0.00000	-9448.161085	-94505.691873	24.081027
956	924.36236	 0.05643	 0.54493	2859.30169	 0.00000	 0.00000	-9448.722643	-94516.615203	29.388770
957	949.19537	 0.05755	 0.52104	2851.43925	 0.00000	 0.00000	-9447.770729	-94537.517621	59.810335
958	949.19537	 0.05520	 0.53586	2851.43027	 0.00000	 0.00000	-9448.020920	-94533.677966	53.468762
959	946.99010	 0.05324	 0.51446	2844.79126	 0.00000	 0.00000	-9450.484328	-94543.961251	39.117973
960	946.99010	 0.05398	 0.49990	2844.80246	 0.00000	 0.00000	-9449.144503	-94545.446802	54.001772
961	944.23750	 0.05257	 0.50777	2836.54299	 0.00000	 0.00000	-9450.699810	-94554.002519	47.004420
962	944.23750	 0.05257	 0.49279	2836.53542	 0.00000	 0.00000	-9449.797706	-94554.099290	56.122229
963	941.46953	 0.05417	 0.51597	2828.21103	 0.00000	 0.00000	-9451.977163	-94560.141759	40.370130
964	939.88611	 0.05294	 0.51962	2823.44818	 0.00000	 0.00000	-9452.675956	-94577.626571	50.867008
