iter	coalStatFlat	numCoalFlat	migStatFlat	numMigFlat	logPrior	logLikelihood	dataLogLikelihood	genealogyLogLikelihood
    192	69.957616	      330	24.174548	        0	-17307.332570	-114656.423263	-106591.002150	-8065.421114
    193	70.478038	      330	24.178386	        0	-17276.429754	-114295.361095	-106390.049822	-7905.311274
    194	71.237775	      330	24.191958	        0	-17248.016058	-114150.660963	-106042.061384	-8108.599579
    195	72.199969	      330	24.287979	        0	-17227.199410	-113667.002160	-105692.229733	-7974.772427
    196	72.623683	      330	24.348790	        0	-17227.150358	-113610.362278	-105564.364423	-8045.997856
    197	73.669867	      330	24.426275	        0	-17156.761148	-113557.667390	-105260.094882	-8297.572508
    198	73.718733	      330	24.381094	        0	-17101.521016	-113239.149139	-105197.882367	-8041.266771
    199	73.856213	      330	24.347604	        0	-17040.644272	-112939.208193	-105100.559418	-7838.648775
    200	74.271521	      330	24.404522	        0	-17040.637771	-112894.961049	-104984.314449	-7910.646600
    201	75.243439	      330	24.437702	        0	-16970.699082	-112199.844407	-104670.693678	-7529.150730
    202	76.903705	      330	24.547353	        0	-16918.220588	-112162.022949	-104289.119929	-7872.903020
    203	77.026460	      330	24.578256	        0	-16918.322521	-112113.629398	-104225.171235	-7888.458163
    204	77.530620	      330	24.645420	        0	-16920.267166	-111692.004918	-104117.926179	-7574.078739
    205	78.174466	      330	24.712088	        0	-16905.260092	-111581.645655	-103886.203318	-7695.442337
    206	78.827142	      330	24.771770	        0	-16888.538134	-111540.557617	-103739.877274	-7800.680343
    207	79.113080	      330	24.812236	        0	-16888.564394	-111526.944425	-103683.703883	-7843.240542
    208	79.761740	      330	24.869330	        0	-16841.929884	-111085.800427	-103550.687460	-7535.112967
    209	80.578568	      330	24.944422	        0	-16799.072078	-110758.275580	-103362.959185	-7395.316395
    210	81.513071	      330	24.982033	        0	-16761.389685	-110708.643070	-103122.450148	-7586.192922
    211	82.151211	      330	25.060639	        0	-16763.155996	-110373.103307	-102998.208038	-7374.895269
    212	82.898117	      330	25.140538	        0	-16763.131461	-110289.760130	-102812.434316	-7477.325814
    213	82.698660	      330	25.077893	        0	-16723.928673	-109923.357217	-102838.995565	-7084.361652
    214	83.490064	      330	25.094488	        0	-16669.489982	-109922.492613	-102680.291455	-7242.201158
    215	83.607014	      330	25.110434	        0	-16672.134991	-109484.214866	-102664.704672	-6819.510194
    216	84.369981	      330	25.201163	        0	-16674.177889	-109145.364849	-102520.770446	-6624.594403
    217	84.618356	      330	25.162933	        0	-16631.737762	-108629.169677	-102456.431573	-6172.738104
    218	85.574935	      330	25.200336	        0	-16584.568034	-108627.831399	-102298.708841	-6329.122558
    219	86.373531	      330	25.291648	        0	-16584.480381	-108621.187902	-102194.734794	-6426.453108
    220	87.600336	      330	25.460711	        0	-16584.529755	-108531.863857	-101954.331424	-6577.532433
    221	89.165064	      330	25.646081	        0	-16584.594590	-108475.232244	-101708.764650	-6766.467593
    222	89.917739	      330	25.684337	        0	-16531.831724	-108110.436482	-101559.250556	-6551.185926
    223	89.964508	      330	25.702745	        0	-16517.622938	-107792.317870	-101548.505545	-6243.812325
    224	91.317040	      330	25.833835	        0	-16520.747083	-107413.890783	-101368.905749	-6044.985034
    225	91.994255	      330	25.874811	        0	-16459.770966	-107089.541505	-101213.116747	-5876.424758
    226	93.939021	      330	26.047105	        0	-16461.272698	-106908.699389	-100986.333688	-5922.365701
    227	94.499282	      330	26.109519	        0	-16432.300803	-106884.094352	-100887.319715	-5996.774637
    228	95.027193	      330	26.169224	        0	-16432.358347	-106879.184624	-100832.327964	-6046.856661
    229	95.668496	      330	26.247234	        0	-16436.345945	-106480.710623	-100761.640984	-5719.069639
    230	97.098050	      330	26.423775	        0	-16436.377974	-106386.424103	-100531.414687	-5855.009416
    231	97.699041	      330	26.410630	        0	-16355.878547	-106244.741186	-100435.712292	-5809.028894
    232	98.276966	      330	26.458172	        0	-16355.775531	-106234.710549	-100349.170551	-5885.539998
    233	98.963389	      330	26.512631	        0	-16355.807977	-106145.210576	-100202.081983	-5943.128593
    234	99.551352	      330	26.522673	        0	-16313.174167	-106157.110754	-100119.974340	-6037.136414
    235	99.323807	      330	26.474969	        0	-16313.271952	-106106.704139	-100088.660014	-6018.044125
    236	99.474265	      330	26.492917	        0	-16315.001631	-105928.907198	-100046.445375	-5882.461824
    237	100.738074	      330	26.604512	        0	-16271.811774	-105868.848796	-99848.006937	-6020.841859
    238	102.166247	      330	26.739560	        0	-16271.796086	-105801.839182	-99634.648954	-6167.190227
    239	102.489185	      330	26.713153	        0	-16232.668418	-105777.997646	-99558.070352	-6219.927294
    240	102.638985	      330	26.725727	        0	-16236.140091	-105463.010604	-99539.312918	-5923.697686
    241	102.580892	      330	26.688573	        0	-16202.771461	-105306.183656	-99472.563996	-5833.619661
    242	102.675843	      330	26.646654	        0	-16140.614207	-105288.977800	-99416.796434	-5872.181365
    243	102.924024	      330	26.604825	        0	-16072.369532	-104848.919737	-99375.610230	-5473.309508
    244	103.159224	      330	26.596839	        0	-16047.222827	-104579.748278	-99321.819795	-5257.928482
    245	103.818960	      330	26.691095	        0	-16047.213242	-104588.379363	-99277.274352	-5311.105011
    246	104.357447	      330	26.668492	        0	-15974.517436	-104324.664381	-99212.895129	-5111.769252
    247	104.649596	      330	26.697098	        0	-15974.477973	-104293.129950	-99159.473428	-5133.656522
    248	105.855456	      330	26.818047	        0	-15974.469777	-104250.425054	-99022.111594	-5228.313459
    249	106.545287	      330	26.891516	        0	-15978.714117	-103890.436593	-98888.547532	-5001.889061
    250	107.178487	      330	26.973908	        0	-15978.698165	-103839.254334	-98782.517954	-5056.736380
    251	108.419162	      330	27.155599	        0	-15978.688512	-103729.802990	-98595.280700	-5134.522290
    252	109.885011	      330	27.352860	        0	-15985.039198	-103293.811579	-98447.776244	-4846.035334
    253	111.092854	      330	27.475969	        0	-15984.987759	-103235.922791	-98304.573235	-4931.349555
    254	112.213139	      330	27.585962	        0	-15985.008977	-103192.952958	-98179.343167	-5013.609790
    255	112.768497	      330	27.613008	        0	-15915.760206	-103226.801855	-98137.430964	-5089.370890
    256	113.104768	      330	27.572623	        0	-15870.385678	-103022.123645	-98089.429380	-4932.694265
    257	114.072354	      330	27.674519	        0	-15870.312834	-102986.331797	-97979.383771	-5006.948026
    258	114.207733	      330	27.595138	        0	-15806.368298	-102999.665580	-97944.610990	-5055.054589
    259	113.847682	      330	27.573238	        0	-15762.998655	-102817.573619	-97960.079241	-4857.494378
    260	112.804855	      330	27.318579	        0	-15711.169814	-102775.032672	-97941.740282	-4833.292390
    261	113.536200	      330	27.334434	        0	-15642.216639	-102791.103498	-97881.688020	-4909.415478
    262	113.696141	      330	27.305637	        0	-15608.473869	-102444.376819	-97787.804395	-4656.572424
    263	113.818398	      330	27.322712	        0	-15611.500280	-102253.200833	-97741.643720	-4511.557113
    264	114.828947	      330	27.413847	        0	-15593.483449	-101865.981522	-97647.246770	-4218.734753
    265	115.045289	      330	27.369135	        0	-15544.083162	-101837.618636	-97584.206645	-4253.411991
    266	115.876169	      330	27.458535	        0	-15551.485258	-101473.982905	-97499.276896	-3974.706009
    267	116.563601	      330	27.547550	        0	-15551.458669	-101454.360005	-97436.497496	-4017.862509
    268	118.127304	      330	27.677316	        0	-15510.301456	-101150.594442	-97270.345263	-3880.249179
    269	118.422867	      330	27.709420	        0	-15472.685324	-100937.711566	-97257.286323	-3680.425242
    270	118.234883	      330	27.671989	        0	-15416.833626	-100961.026018	-97281.896105	-3679.129913
    271	119.517311	      330	27.798860	        0	-15416.855749	-100931.921272	-97177.731635	-3754.189637
    272	120.364169	      330	27.882396	        0	-15425.461426	-100636.820413	-97129.222695	-3507.597718
    273	121.448298	      330	28.025204	        0	-15430.276571	-100432.263710	-97028.419941	-3403.843769
    274	122.135253	      330	28.055233	        0	-15392.591349	-100425.752168	-96975.271850	-3450.480318
    275	122.982634	      330	28.128099	        0	-15392.617665	-100394.357652	-96897.523289	-3496.834363
    276	123.265075	      330	28.149925	        0	-15362.640856	-100331.412034	-96807.859757	-3523.552278
    277	124.149510	      330	28.231423	        0	-15367.882558	-100129.323985	-96722.640397	-3406.683588
    278	124.667724	      330	28.224372	        0	-15332.180548	-99914.804120	-96689.092248	-3225.711872
    279	124.824992	      330	28.195117	        0	-15275.596588	-99943.212235	-96682.110665	-3261.101570
    280	126.047781	      330	28.333445	        0	-15275.592743	-99844.249449	-96528.483193	-3315.766256
    281	126.378556	      330	28.326492	        0	-15239.032984	-99617.340543	-96512.087971	-3105.252572
    282	127.826213	      330	28.428112	        0	-15205.213323	-99583.350893	-96401.464451	-3181.886441
    283	128.418331	      330	28.460119	        0	-15191.258595	-99339.364901	-96361.284678	-2978.080223
