iter	coalStatFlat	numCoalFlat	migStatFlat	numMigFlat	logPrior	logLikelihood	dataLogLikelihood	genealogyLogLikelihood
    173	49.188349	      150	11.425430	        0	-21.051084	-109054.523505	-101095.303560	-7959.219945
    174	49.800432	      150	11.563250	        0	-22.280533	-108801.675529	-100943.140147	-7858.535382
    175	50.579248	      150	11.685296	        0	-22.455085	-108736.561433	-100767.063942	-7969.497491
    176	51.548034	      150	11.879316	        0	-24.062870	-108455.156364	-100571.611339	-7883.545025
    177	52.843137	      150	12.104116	        0	-28.273012	-107842.345529	-100323.217432	-7519.128098
    178	53.338091	      150	12.253869	        0	-28.313691	-107814.725988	-100224.117939	-7590.608048
    179	54.098536	      150	12.362405	        0	-28.620390	-107747.252048	-100064.850975	-7682.401073
    180	55.021618	      150	12.492903	        0	-33.411114	-107082.746485	-99843.316617	-7239.429868
    181	55.324473	      150	12.587095	        0	-33.447032	-107061.353385	-99777.382426	-7283.970958
    182	56.468896	      150	12.748353	        0	-36.924932	-106625.787857	-99569.040597	-7056.747260
    183	57.564390	      150	12.971866	        0	-41.255418	-106105.850337	-99339.684754	-6766.165582
    184	58.253055	      150	13.120840	        0	-44.191788	-105770.292439	-99196.606264	-6573.686176
    185	59.862382	      150	13.423740	        0	-44.197665	-105709.732908	-98941.189658	-6768.543250
    186	61.479355	      150	13.675340	        0	-46.497931	-105448.085180	-98677.968903	-6770.116277
    187	61.941105	      150	13.795540	        0	-49.074748	-105148.166635	-98544.450293	-6603.716343
    188	62.681845	      150	13.878675	        0	-52.387242	-104855.785600	-98451.961550	-6403.824050
    189	63.030539	      150	13.930215	        0	-56.484780	-104429.184182	-98294.969224	-6134.214957
    190	64.930311	      150	14.185756	        0	-59.558039	-104079.008286	-97964.278936	-6114.729350
    191	65.711007	      150	14.373212	        0	-59.562646	-104038.246736	-97840.325883	-6197.920853
    192	66.444970	      150	14.481322	        0	-59.483607	-104017.490828	-97741.358434	-6276.132395
    193	67.042634	      150	14.569148	        0	-62.212342	-103767.825782	-97633.654226	-6134.171556
    194	67.571023	      150	14.664308	        0	-68.495978	-103302.152772	-97535.024258	-5767.128514
    195	68.891616	      150	14.900615	        0	-68.626202	-103248.118912	-97360.699032	-5887.419880
    196	69.806219	      150	15.071059	        0	-68.944712	-103162.027641	-97207.131382	-5954.896259
    197	71.255249	      150	15.323104	        0	-74.730446	-102748.239435	-97015.539114	-5732.700321
    198	72.260214	      150	15.493251	        0	-79.426568	-102440.105926	-96889.185310	-5550.920616
    199	72.054634	      150	15.457111	        0	-84.624673	-102152.758681	-96893.752404	-5259.006277
    200	72.395738	      150	15.509305	        0	-84.661559	-102135.050767	-96847.513165	-5287.537602
