Sample	theta_A	theta_B	theta_root	tau_root	Data-ld-ln	Full-ld-ln	Gene-ld-ln
4415	 0.25502	 2.03866	 8.53280	 0.00000	-1323.616550575	-14259.591632194	1023.426126448
4416	 0.24577	 1.99663	 8.13451	 0.00000	-1328.103925928	-14273.149516729	992.110257449
4417	 0.23855	 2.06341	 8.40188	 0.00000	-1325.881698485	-14260.030356154	1001.213371307
4418	 0.23209	 1.97548	 8.42341	 0.00000	-1327.394591341	-14271.948566971	998.002653558
4419	 0.23779	 2.08889	 8.65941	 0.00000	-1325.305866686	-14262.754761479	1009.696094623
4420	 0.25015	 2.04801	 8.28375	 0.00000	-1325.047136086	-14255.109575902	1004.638215038
4421	 0.24227	 1.93782	 7.91896	 0.00000	-1326.497195486	-14254.508860392	989.536905536
4422	 0.25268	 2.01384	 7.94012	 0.00000	-1326.051714238	-14257.829324804	997.312182426
4423	 0.24277	 2.10382	 7.96380	 0.00000	-1324.074933379	-14266.806887393	1026.057553604
4424	 0.23502	 2.00155	 8.45254	 0.00000	-1324.122354756	-14262.922615668	1021.699068106
4425	 0.24210	 1.93772	 8.83133	 0.00000	-1325.071657793	-14257.005654894	1006.289076963
4426	 0.25197	 1.89431	 8.52318	 0.00000	-1325.830763486	-14264.414273384	1006.106638522
4427	 0.23306	 1.99014	 8.21693	 0.00000	-1326.110021764	-14269.363055701	1008.262838058
4428	 0.22990	 2.06180	 8.03767	 0.00000	-1326.192507286	-14272.177709470	1010.252636610
4429	 0.24035	 1.97315	 8.42027	 0.00000	-1327.052081698	-14275.501624296	1004.980807321
4430	 0.23657	 1.90046	 8.11491	 0.00000	-1327.343954356	-14280.164622860	1006.725079296
4431	 0.23096	 1.97278	 7.66793	 0.00000	-1325.786267560	-14275.603536661	1017.740861058
4432	 0.22351	 1.85960	 7.44178	 0.00000	-1325.415557226	-14259.848640953	1005.693068695
4433	 0.21614	 1.79932	 7.54849	 0.00000	-1324.060873434	-14271.622960708	1031.014226371
4434	 0.22598	 1.90287	 7.56917	 0.00000	-1325.832011022	-14276.901930175	1018.581819953
4435	 0.23122	 1.79431	 7.52997	 0.00000	-1321.271852751	-14257.836132607	1045.117605096
4436	 0.22207	 1.78772	 7.86708	 0.00000	-1324.741507952	-14263.588800528	1016.173721006
4437	 0.23662	 1.72867	 8.43855	 0.00000	-1325.137073910	-14273.021055537	1021.650316436
4438	 0.24602	 1.78078	 8.74606	 0.00000	-1324.357771875	-14277.245390371	1033.667671619
4439	 0.25829	 1.74100	 8.77372	 0.00000	-1325.877062909	-14263.078851249	1004.308222158
4440	 0.26478	 1.83458	 8.93141	 0.00000	-1325.817244120	-14262.809683170	1004.637241975
4441	 0.25436	 1.88162	 9.22390	 0.00000	-1328.008109951	-14267.919868446	987.838768938
4442	 0.24480	 1.78659	 8.81397	 0.00000	-1326.507374231	-14260.897333892	995.823591585
4443	 0.23676	 1.84272	 8.51615	 0.00000	-1325.576894862	-14267.876346464	1012.107397843
4444	 0.24552	 1.91417	 8.68442	 0.00000	-1323.218194044	-14258.910945170	1026.729004734
4445	 0.25588	 1.99415	 8.69712	 0.00000	-1325.512463257	-14271.555998046	1016.431365479
4446	 0.26216	 2.05767	 8.20011	 0.00000	-1327.224060461	-14273.757082634	1001.516478022
4447	 0.26048	 1.96493	 7.88648	 0.00000	-1326.707678285	-14269.965441861	1002.888659012
4448	 0.25361	 2.04351	 7.90373	 0.00000	-1327.209854357	-14267.381635949	995.283092378
4449	 0.26587	 2.11409	 7.87365	 0.00000	-1326.118651317	-14268.292922826	1007.106409655
4450	 0.27663	 2.19717	 7.60612	 0.00000	-1325.028662675	-14274.443759333	1024.157132579
4451	 0.26987	 2.07864	 7.72000	 0.00000	-1323.698302153	-14274.116710054	1037.133688528
4452	 0.28019	 2.10494	 7.57211	 0.00000	-1324.669802103	-14273.075754010	1026.377732977
4453	 0.26592	 2.04575	 7.54740	 0.00000	-1322.939223694	-14268.516676912	1039.124439976
4454	 0.28054	 1.94339	 7.28393	 0.00000	-1323.117072675	-14264.266410114	1033.095683360
4455	 0.26774	 2.00779	 7.51430	 0.00000	-1322.598396368	-14266.156550271	1040.172586591
4456	 0.25538	 1.90796	 7.16915	 0.00000	-1322.599908757	-14266.573204299	1040.574116732
4457	 0.24533	 1.82663	 7.01168	 0.00000	-1323.034009421	-14269.348630441	1039.008536233
4458	 0.25624	 1.78393	 6.99228	 0.00000	-1324.910947954	-14270.392125077	1021.282645537
4459	 0.24555	 1.71911	 7.30599	 0.00000	-1322.255124595	-14264.506966788	1041.955720834
4460	 0.26506	 1.75871	 6.86939	 0.00000	-1322.527474266	-14267.841184146	1042.566441490
4461	 0.25651	 1.69538	 6.57969	 0.00000	-1321.786509690	-14257.261150262	1039.396053367
4462	 0.26416	 1.68866	 6.30373	 0.00000	-1320.756860073	-14259.868258929	1052.299658197
4463	 0.27689	 1.62705	 6.45942	 0.00000	-1321.636122904	-14267.414242002	1051.053012958
4464	 0.27164	 1.57169	 6.47503	 0.00000	-1324.028686733	-14273.696293144	1033.409425813
4465	 0.28087	 1.50809	 6.74254	 0.00000	-1323.784440474	-14275.721266518	1037.876861782
4466	 0.28829	 1.43743	 6.43968	 0.00000	-1323.578494735	-14275.350770196	1039.565822846
4467	 0.29592	 1.39980	 6.76841	 0.00000	-1323.814487140	-14271.775259495	1033.630388095
4468	 0.30212	 1.46251	 6.75258	 0.00000	-1323.686864842	-14261.036110613	1024.167462189
4469	 0.29689	 1.42247	 6.76202	 0.00000	-1323.071699954	-14259.070741053	1028.353741513
4470	 0.28560	 1.36265	 7.03624	 0.00000	-1324.004642027	-14266.032097423	1025.985677155
4471	 0.30299	 1.31994	 7.27238	 0.00000	-1323.825112895	-14265.170813456	1026.919684509
4472	 0.28880	 1.27553	 7.30311	 0.00000	-1323.488717974	-14254.471402681	1019.584222942
4473	 0.27323	 1.22931	 7.31586	 0.00000	-1324.302823732	-14259.094864257	1016.066626937
4474	 0.28940	 1.22331	 6.93991	 0.00000	-1322.821047371	-14260.976128056	1032.765654341
4475	 0.27791	 1.26121	 6.95189	 0.00000	-1324.609195520	-14261.981261617	1015.889306421
4476	 0.28663	 1.20803	 6.97683	 0.00000	-1322.925477488	-14260.160513735	1030.905738852
4477	 0.29476	 1.16551	 6.75291	 0.00000	-1324.829813885	-14263.242713317	1014.944574469
4478	 0.28312	 1.13284	 6.75291	 0.00000	-1324.476690673	-14262.410529258	1017.643622531
4479	 0.26952	 1.19235	 6.41308	 0.00000	-1322.950675716	-14270.043758725	1040.537001563
4480	 0.28061	 1.17413	 6.27310	 0.00000	-1322.893831805	-14280.217629256	1051.279311207
4481	 0.28811	 1.11114	 6.66179	 0.00000	-1323.396723736	-14281.193281894	1047.226044529
4482	 0.30085	 1.09566	 6.38840	 0.00000	-1324.551090917	-14267.655194900	1022.144285729
4483	 0.31018	 1.14501	 6.57735	 0.00000	-1323.242692671	-14271.434940786	1039.008014073
4484	 0.29539	 1.18341	 6.88140	 0.00000	-1323.410445831	-14268.763247593	1034.658789283
4485	 0.29446	 1.19849	 6.53357	 0.00000	-1321.884753788	-14265.237156681	1046.389618805
4486	 0.28628	 1.14670	 6.33025	 0.00000	-1322.552572831	-14267.295186330	1041.769458023
4487	 0.29687	 1.18594	 6.34466	 0.00000	-1322.914953058	-14268.301754365	1039.152223785
4488	 0.28601	 1.14300	 6.18525	 0.00000	-1322.855662274	-14273.694135345	1045.137512606
4489	 0.27647	 1.08272	 6.61421	 0.00000	-1322.924400600	-14267.634657574	1038.390651578
4490	 0.26858	 1.13682	 6.94396	 0.00000	-1323.495392556	-14267.358698994	1032.404773436
4491	 0.26091	 1.17763	 7.27472	 0.00000	-1320.470726319	-14256.721898647	1052.014635456
4492	 0.26716	 1.12549	 7.50677	 0.00000	-1323.267503305	-14267.559934315	1034.884901267
4493	 0.27173	 1.07855	 7.49531	 0.00000	-1324.170921353	-14278.996739282	1037.287525756
4494	 0.29143	 1.02206	 7.90781	 0.00000	-1326.118753346	-14277.608705119	1016.421171657
4495	 0.28676	 1.04770	 7.62917	 0.00000	-1325.550522738	-14274.053180691	1018.547953312
4496	 0.29853	 1.01894	 7.90608	 0.00000	-1325.875551045	-14273.927333380	1015.171822935
4497	 0.29948	 1.05183	 7.88075	 0.00000	-1325.387873234	-14267.927665879	1014.048933540
4498	 0.31968	 1.08319	 8.27934	 0.00000	-1326.514462045	-14271.891732527	1006.747112082
4499	 0.30857	 1.14957	 8.42773	 0.00000	-1324.387531773	-14265.803309379	1021.927991652
4500	 0.29284	 1.08827	 8.08673	 0.00000	-1324.545488159	-14262.210643678	1016.755762083
4501	 0.27914	 1.06444	 8.59675	 0.00000	-1324.966514512	-14259.834743857	1010.169598741
4502	 0.27323	 1.11162	 8.45211	 0.00000	-1324.405932590	-14260.980008015	1016.920682113
4503	 0.28152	 1.05510	 8.56107	 0.00000	-1326.082126138	-14264.770688883	1003.949427508
4504	 0.28768	 1.08493	 8.58622	 0.00000	-1324.680541244	-14264.114426534	1017.309014092
4505	 0.30034	 1.07555	 7.94172	 0.00000	-1324.781723834	-14255.908544994	1008.091306652
4506	 0.31513	 1.14049	 7.82685	 0.00000	-1325.221349340	-14262.551965224	1010.338471822
4507	 0.29812	 1.20487	 7.56377	 0.00000	-1326.135352440	-14259.972068681	998.618544280
4508	 0.31079	 1.23520	 7.22229	 0.00000	-1324.383716068	-14259.120957128	1015.283796446
4509	 0.31550	 1.30926	 7.34363	 0.00000	-1324.875954969	-14264.143540837	1015.383991146
4510	 0.33485	 1.26564	 7.79855	 0.00000	-1324.672407063	-14261.009972005	1014.285901374
4511	 0.34235	 1.29598	 7.51857	 0.00000	-1325.632413945	-14264.833637892	1008.509498446
4512	 0.35781	 1.22720	 7.82984	 0.00000	-1323.738920076	-14254.926713111	1017.537512355
4513	 0.36920	 1.25141	 7.48983	 0.00000	-1324.900164812	-14264.209479788	1015.207831668
4514	 0.35631	 1.31470	 7.82042	 0.00000	-1323.512391389	-14257.390892273	1022.266978387
4515	 0.35101	 1.34899	 7.46230	 0.00000	-1325.686285306	-14262.814207862	1005.951354805
4516	 0.33223	 1.30342	 7.17068	 0.00000	-1324.760274103	-14264.611691331	1017.008950302
4517	 0.31691	 1.22689	 7.39173	 0.00000	-1325.763218737	-14269.768296236	1012.136108867
4518	 0.30054	 1.28508	 7.40663	 0.00000	-1326.276426036	-14274.088096080	1011.323835716
4519	 0.28768	 1.38081	 7.74178	 0.00000	-1325.787847627	-14274.992661277	1017.114185006
4520	 0.29652	 1.44418	 7.91512	 0.00000	-1325.706945151	-14268.358548393	1011.289096880
4521	 0.28614	 1.46079	 8.16166	 0.00000	-1324.479555050	-14260.381538649	1015.585988147
4522	 0.27285	 1.51729	 8.45950	 0.00000	-1325.278717559	-14259.061617453	1006.274441864
4523	 0.28068	 1.44687	 8.32200	 0.00000	-1325.022371599	-14265.564614333	1015.340898343
4524	 0.28475	 1.54792	 8.30116	 0.00000	-1325.833319981	-14271.891698173	1013.558498366
4525	 0.29567	 1.46453	 8.73713	 0.00000	-1325.184899600	-14273.110705894	1021.261709891
4526	 0.28700	 1.41172	 9.08990	 0.00000	-1326.066655545	-14263.228367709	1002.561812258
4527	 0.28176	 1.35279	 9.51875	 0.00000	-1326.175471369	-14257.966724528	996.212010834
4528	 0.29605	 1.39972	 9.59080	 0.00000	-1327.897053872	-14265.086810711	986.116271987
4529	 0.30670	 1.34123	10.06744	 0.00000	-1327.911359392	-14267.286085897	988.172491979
4530	 0.31691	 1.28607	10.03605	 0.00000	-1328.969325906	-14268.091695201	978.398436140
4531	 0.30898	 1.21800	 9.89560	 0.00000	-1330.187573301	-14267.916404169	966.040671155
4532	 0.30756	 1.15970	10.27180	 0.00000	-1329.783379676	-14275.117643636	977.283846876
4533	 0.29302	 1.08438	10.58397	 0.00000	-1328.301226044	-14260.072581942	977.060321497
4534	 0.30426	 1.04935	10.46558	 0.00000	-1328.159601207	-14264.391536870	982.795524805
4535	 0.28787	 1.09035	10.96859	 0.00000	-1327.022526839	-14262.647359266	992.422090874
4536	 0.27739	 1.12527	10.48216	 0.00000	-1325.445899875	-14257.669904259	1003.210905514
4537	 0.27339	 1.18176	 9.89343	 0.00000	-1328.237148157	-14261.161557687	978.790076118
4538	 0.26322	 1.20518	 9.54866	 0.00000	-1326.258629752	-14273.030742886	1010.444445362
4539	 0.27231	 1.25216	 9.10502	 0.00000	-1329.768440547	-14281.210860840	983.526455373
4540	 0.26479	 1.31220	 9.12618	 0.00000	-1330.138173658	-14271.074507842	969.692771258
4541	 0.25012	 1.38223	 9.50950	 0.00000	-1328.857049964	-14272.851435427	984.280935787
4542	 0.23612	 1.44169	 9.00660	 0.00000	-1327.068321673	-14273.697192521	1003.013975796
4543	 0.24566	 1.48778	 9.38004	 0.00000	-1327.449222710	-14275.539362988	1001.047135889
4544	 0.25400	 1.55634	 9.39259	 0.00000	-1327.677118501	-14277.078366631	1000.307181619
4545	 0.23754	 1.64399	 9.16097	 0.00000	-1327.768857640	-14272.342648202	994.654071800
4546	 0.24393	 1.56322	 9.13182	 0.00000	-1327.733211544	-14268.704501044	991.372385603
4547	 0.25565	 1.53191	 9.40099	 0.00000	-1327.472565839	-14268.845751833	994.120093440
4548	 0.24844	 1.48094	 9.78300	 0.00000	-1327.929003202	-14270.153163497	990.863131473
4549	 0.23531	 1.43709	 9.58440	 0.00000	-1326.562265612	-14266.617993355	1000.995337234
4550	 0.24837	 1.37312	10.03419	 0.00000	-1327.650696922	-14265.456063048	988.949093829
4551	 0.25638	 1.34809	 9.62771	 0.00000	-1326.438778234	-14261.011514162	996.623731824
4552	 0.26100	 1.40566	 9.40862	 0.00000	-1325.977549853	-14268.349763444	1008.574264912
4553	 0.25136	 1.47348	 9.00909	 0.00000	-1326.758031670	-14265.447292046	997.866975342
4554	 0.26006	 1.54234	 9.14112	 0.00000	-1327.192884442	-14259.805690777	987.876846355
4555	 0.26948	 1.61335	 9.47816	 0.00000	-1327.608903696	-14264.337670625	988.248633660
4556	 0.27857	 1.66361	 9.02421	 0.00000	-1328.519337433	-14267.960333586	982.766959256
4557	 0.28942	 1.77839	 9.33019	 0.00000	-1326.105565702	-14263.316395025	1002.260738003
4558	 0.29065	 1.70102	 9.62394	 0.00000	-1328.847290554	-14277.258138114	988.785232578
4559	 0.28031	 1.78070	 9.19615	 0.00000	-1327.691495066	-14267.338210543	990.423259881
4560	 0.26561	 1.81853	 9.17707	 0.00000	-1326.564922788	-14260.911619674	995.262391793
4561	 0.25376	 1.90587	 9.46265	 0.00000	-1328.564709838	-14272.321631450	986.674533073
4562	 0.24271	 1.98843	 9.44518	 0.00000	-1327.037116562	-14273.343992031	1002.972826414
4563	 0.23548	 1.91851	 9.66181	 0.00000	-1326.180139868	-14266.424719589	1004.623320911
4564	 0.24356	 1.99729	 9.37907	 0.00000	-1325.565072016	-14267.164726556	1011.514006399
4565	 0.25337	 1.89321	 8.86661	 0.00000	-1326.106688741	-14263.742536249	1002.675648841
4566	 0.24278	 1.79612	 8.60191	 0.00000	-1325.910497952	-14262.074358940	1002.969379423
4567	 0.25160	 1.91489	 8.90106	 0.00000	-1325.106918582	-14271.190260604	1020.121074785
4568	 0.24261	 1.81859	 8.92723	 0.00000	-1326.204324399	-14272.650082205	1010.606838212
4569	 0.25679	 1.82448	 8.51603	 0.00000	-1326.747189192	-14262.645577946	995.173686023
4570	 0.26692	 1.73364	 8.31748	 0.00000	-1325.630840890	-14270.185215032	1013.876806128
4571	 0.25275	 1.76598	 8.74849	 0.00000	-1325.580246553	-14251.525972627	995.723507100
4572	 0.24391	 1.71406	 8.48840	 0.00000	-1325.036466706	-14255.360967503	1004.996300440
4573	 0.22807	 1.65017	 8.51433	 0.00000	-1325.767400033	-14271.987418573	1014.313418239
4574	 0.23622	 1.68771	 8.59389	 0.00000	-1324.243525940	-14264.326670462	1021.891411066
4575	 0.24094	 1.63980	 9.11208	 0.00000	-1325.769904356	-14262.482808213	1004.783764656
4576	 0.24934	 1.57462	 8.73376	 0.00000	-1327.601420737	-14265.581209254	989.567001888
4577	 0.24592	 1.63930	 8.75200	 0.00000	-1326.797049058	-14270.194615470	1002.224124894
4578	 0.26024	 1.59289	 8.41899	 0.00000	-1325.958556140	-14264.704656237	1005.119094838
4579	 0.26305	 1.63692	 8.37514	 0.00000	-1328.144122883	-14260.803807440	979.362578607
4580	 0.25611	 1.71164	 8.83010	 0.00000	-1326.195763848	-14253.611113519	991.653475036
4581	 0.24574	 1.74755	 8.84519	 0.00000	-1327.991736893	-14266.660828933	986.743460000
4582	 0.25636	 1.65444	 9.07465	 0.00000	-1327.627829448	-14269.486877107	993.208582625
4583	 0.24591	 1.60143	 8.53768	 0.00000	-1327.322509807	-14264.065409476	990.840311408
4584	 0.23782	 1.62860	 8.80745	 0.00000	-1327.770047105	-14267.382931257	989.682460211
4585	 0.23379	 1.59678	 9.11011	 0.00000	-1328.373185929	-14268.184023312	984.452164025
4586	 0.24075	 1.65234	 8.69743	 0.00000	-1326.993241306	-14267.578992380	997.646579318
4587	 0.23506	 1.65965	 8.54518	 0.00000	-1327.772813418	-14269.346376821	991.618242645
4588	 0.22242	 1.59703	 8.53746	 0.00000	-1325.370792899	-14265.349151058	1011.641222073
4589	 0.21091	 1.53579	 8.01872	 0.00000	-1322.207923375	-14259.934766244	1037.855532498
4590	 0.20265	 1.61588	 7.75427	 0.00000	-1324.391632450	-14266.162569994	1022.246245498
4591	 0.20876	 1.55846	 7.53979	 0.00000	-1323.535985986	-14267.549594546	1032.189734686
4592	 0.21331	 1.62915	 7.54491	 0.00000	-1326.206698639	-14263.450238791	1001.383252402
4593	 0.20808	 1.67878	 7.56490	 0.00000	-1325.569440380	-14269.480792856	1013.786389058
4594	 0.20461	 1.73836	 7.75602	 0.00000	-1324.838143217	-14252.825147591	1004.443715421
4595	 0.21306	 1.66877	 8.21194	 0.00000	-1324.900082777	-14256.199331780	1007.198504011
4596	 0.22402	 1.67810	 8.54435	 0.00000	-1325.544147525	-14257.434373162	1001.992897913
4597	 0.23288	 1.63895	 8.17990	 0.00000	-1325.752301228	-14261.064924172	1003.541911896
4598	 0.24268	 1.66774	 8.41648	 0.00000	-1324.938825306	-14256.175479620	1006.787226560
4599	 0.23792	 1.61035	 8.44707	 0.00000	-1323.773981558	-14256.913472334	1019.173656759
4600	 0.22868	 1.66418	 8.25310	 0.00000	-1324.259905983	-14258.528324166	1015.929264332
4601	 0.21599	 1.65339	 8.27693	 0.00000	-1324.321662122	-14260.752888778	1017.536267558
4602	 0.20622	 1.59432	 7.75749	 0.00000	-1324.133475913	-14261.121371947	1019.786612821
4603	 0.19804	 1.53363	 7.74057	 0.00000	-1324.683325945	-14269.053329715	1022.220070267
4604	 0.19002	 1.59628	 8.06458	 0.00000	-1323.866371130	-14267.772799760	1029.109088463
4605	 0.19692	 1.52542	 8.37354	 0.00000	-1326.812193307	-14277.903449301	1009.781516230
4606	 0.20357	 1.50584	 8.18881	 0.00000	-1325.521447453	-14268.296495628	1013.082021094
4607	 0.19363	 1.42906	 7.90618	 0.00000	-1324.690217295	-14265.985436577	1019.083263628
4608	 0.18932	 1.35560	 7.64524	 0.00000	-1324.465520883	-14269.262043434	1024.606834601
4609	 0.20237	 1.44180	 7.30391	 0.00000	-1324.630794160	-14266.856641838	1020.548700241
4610	 0.20577	 1.54022	 7.53154	 0.00000	-1324.787917169	-14267.729862071	1019.850690378
4611	 0.20957	 1.60177	 7.88549	 0.00000	-1326.781924424	-14275.198176717	1007.378932482
4612	 0.20287	 1.56767	 8.12637	 0.00000	-1325.850340260	-14271.926504706	1013.423102102
4613	 0.21462	 1.60074	 8.13678	 0.00000	-1323.707199171	-14265.140180628	1028.068188915
4614	 0.20714	 1.53847	 7.76034	 0.00000	-1323.614148135	-14262.307959736	1026.166478388
4615	 0.20408	 1.59538	 7.77390	 0.00000	-1323.377066332	-14275.785840812	1042.015177488
4616	 0.19351	 1.68320	 7.75003	 0.00000	-1324.912281057	-14269.792362944	1020.669552377
4617	 0.18376	 1.73988	 7.53800	 0.00000	-1323.875391449	-14261.260224339	1022.506309850
4618	 0.19137	 1.83576	 7.91490	 0.00000	-1324.224208666	-14258.215525858	1015.973439196
4619	 0.20155	 1.76672	 7.87477	 0.00000	-1326.129888082	-14265.707057865	1004.408177044
4620	 0.20163	 1.72815	 8.13545	 0.00000	-1325.048850032	-14258.445649528	1007.957149203
4621	 0.19054	 1.66132	 8.35769	 0.00000	-1326.009185517	-14263.680287409	1003.588432242
4622	 0.19977	 1.55198	 8.62417	 0.00000	-1326.406264268	-14260.350439031	996.287796350
4623	 0.19199	 1.50231	 9.03479	 0.00000	-1325.420525711	-14259.179129139	1004.973872030
4624	 0.18564	 1.45382	 9.47572	 0.00000	-1326.037930447	-14256.140115396	995.760810929
4625	 0.18354	 1.52533	 9.46120	 0.00000	-1326.619673753	-14257.432718499	991.235980964
4626	 0.17761	 1.47748	 9.47788	 0.00000	-1327.450506348	-14258.520701004	984.015637524
4627	 0.17716	 1.50162	 9.15675	 0.00000	-1328.326974302	-14257.384072936	974.114329919
4628	 0.17234	 1.52375	 9.13970	 0.00000	-1328.883369791	-14254.947093167	966.113395259
4629	 0.18143	 1.57041	 9.36996	 0.00000	-1327.693477127	-14268.652847020	991.718075751
4630	 0.18550	 1.48751	 9.10696	 0.00000	-1325.659549304	-14267.369346151	1010.773853113
4631	 0.18327	 1.46544	 8.88629	 0.00000	-1326.584864954	-14270.294862784	1004.446213246
4632	 0.17590	 1.41019	 8.97591	 0.00000	-1327.805138851	-14267.982093138	989.930704624
4633	 0.17045	 1.42648	 9.02537	 0.00000	-1326.227804447	-14260.520654581	998.242610111
4634	 0.17012	 1.50325	 8.61466	 0.00000	-1326.169928685	-14265.281544089	1003.582257236
4635	 0.17548	 1.56454	 8.25227	 0.00000	-1324.278139620	-14265.552505523	1022.771109324
4636	 0.16867	 1.54207	 8.13085	 0.00000	-1325.414541206	-14263.191581131	1009.046169068
4637	 0.16032	 1.60554	 7.95896	 0.00000	-1324.353409636	-14266.436680873	1022.902584512
4638	 0.15966	 1.53691	 7.92625	 0.00000	-1323.876711032	-14265.407039628	1026.639929307
4639	 0.16511	 1.49892	 7.59683	 0.00000	-1325.999805697	-14267.908092304	1007.910035339
4640	 0.17201	 1.54124	 7.56860	 0.00000	-1324.838563257	-14266.033299147	1017.647666578
4641	 0.17465	 1.58574	 7.17291	 0.00000	-1327.297511069	-14281.846898270	1008.871787582
4642	 0.18312	 1.56233	 7.28528	 0.00000	-1322.712940338	-14273.451043212	1046.321639830
4643	 0.19382	 1.60999	 7.26463	 0.00000	-1321.573563171	-14263.733124660	1047.997492952
4644	 0.19148	 1.56143	 7.15330	 0.00000	-1323.268398365	-14270.425741424	1037.741757771
4645	 0.19504	 1.49334	 7.36026	 0.00000	-1322.671440660	-14261.923148894	1035.208742291
4646	 0.19772	 1.44589	 7.02601	 0.00000	-1324.148973857	-14267.809320282	1026.319581711
4647	 0.19380	 1.42273	 6.96533	 0.00000	-1322.794506832	-14263.920313210	1035.975244889
4648	 0.18519	 1.43498	 7.25437	 0.00000	-1324.831253053	-14259.276580784	1010.964050255
4649	 0.17966	 1.49598	 7.58709	 0.00000	-1326.087162134	-14265.061064107	1004.189442766
4650	 0.16948	 1.49210	 7.40645	 0.00000	-1324.602258923	-14255.858130896	1009.835541670
4651	 0.17348	 1.56230	 7.42872	 0.00000	-1324.770349254	-14260.771911465	1013.068418927
4652	 0.16728	 1.51400	 7.39527	 0.00000	-1327.341446606	-14271.387128073	997.972662016
4653	 0.17678	 1.55719	 7.78098	 0.00000	-1328.135110964	-14275.780901702	994.429792059
4654	 0.18088	 1.61137	 8.07891	 0.00000	-1326.717992713	-14275.816914641	1008.636987511
4655	 0.18823	 1.67264	 7.88264	 0.00000	-1323.321246472	-14266.114711806	1032.902247085
4656	 0.17626	 1.57613	 7.62500	 0.00000	-1325.220471381	-14270.233289427	1018.028575619
4657	 0.18483	 1.62128	 7.64279	 0.00000	-1325.286660192	-14269.769869124	1016.903267205
4658	 0.17408	 1.66260	 7.31506	 0.00000	-1323.029844843	-14262.716948264	1032.418499834
4659	 0.17909	 1.65500	 7.65967	 0.00000	-1323.649299681	-14261.548767075	1025.055770265
4660	 0.17216	 1.58331	 7.64051	 0.00000	-1324.951236859	-14266.273518489	1016.761149899
4661	 0.18085	 1.50927	 7.22897	 0.00000	-1324.474883478	-14266.168701668	1021.419866885
4662	 0.17093	 1.46161	 7.21321	 0.00000	-1326.991673509	-14264.283405299	994.366670211
4663	 0.17773	 1.50385	 6.91937	 0.00000	-1323.915604933	-14256.894131841	1017.738082513
4664	 0.18774	 1.54127	 7.18511	 0.00000	-1324.066644354	-14260.130407454	1019.463963911
4665	 0.18256	 1.59831	 7.02550	 0.00000	-1322.976199936	-14257.152873054	1027.390873694
4666	 0.18139	 1.63499	 7.23375	 0.00000	-1323.761796242	-14264.161498834	1026.543536418
4667	 0.17799	 1.71576	 7.25043	 0.00000	-1323.193247015	-14259.753378084	1027.820907932
4668	 0.16941	 1.80467	 7.45149	 0.00000	-1323.536694981	-14261.892106301	1026.525156488
4669	 0.17762	 1.69143	 7.90511	 0.00000	-1325.744135913	-14265.814470339	1008.373111208
4670	 0.18181	 1.58281	 7.47072	 0.00000	-1322.580503673	-14262.133483409	1036.328446674
4671	 0.17946	 1.56656	 7.17721	 0.00000	-1323.526012656	-14265.284374430	1030.024247869
4672	 0.18420	 1.51337	 7.48091	 0.00000	-1323.898195473	-14263.512127141	1024.530172412
4673	 0.18680	 1.44724	 7.47289	 0.00000	-1323.381129595	-14265.156575591	1031.345279638
4674	 0.19431	 1.50589	 7.71209	 0.00000	-1324.867709065	-14260.752248395	1012.075157747
4675	 0.18736	 1.53718	 7.74776	 0.00000	-1322.439291428	-14263.128078935	1038.735164651
4676	 0.19216	 1.59056	 8.08875	 0.00000	-1324.651250033	-14270.334521725	1023.822021393
4677	 0.18240	 1.53236	 7.86977	 0.00000	-1324.335456980	-14263.813524092	1020.458954288
4678	 0.19226	 1.48610	 7.48847	 0.00000	-1323.283356798	-14261.162353464	1028.328785480
4679	 0.20102	 1.53603	 7.45972	 0.00000	-1322.114213603	-14262.750953701	1041.608817667
4680	 0.20115	 1.47547	 7.44131	 0.00000	-1321.738921756	-14264.288460356	1046.899242796
4681	 0.21256	 1.53779	 7.13654	 0.00000	-1323.047487764	-14274.517036127	1044.042158485
4682	 0.21662	 1.63077	 6.91555	 0.00000	-1323.609196802	-14280.714661964	1044.622693947
4683	 0.22597	 1.56402	 6.94355	 0.00000	-1321.277802865	-14275.698082360	1062.920053708
4684	 0.21566	 1.60917	 6.71712	 0.00000	-1323.838757739	-14280.158859355	1041.771281960
4685	 0.22401	 1.57158	 7.01690	 0.00000	-1323.159152364	-14280.449417111	1048.857893472
4686	 0.22429	 1.64433	 6.98230	 0.00000	-1325.137233280	-14270.888299645	1019.515966847
4687	 0.21673	 1.57024	 6.68568	 0.00000	-1323.499635106	-14272.339548383	1037.343197328
4688	 0.22115	 1.63881	 6.86600	 0.00000	-1324.223219032	-14279.679638808	1037.447448489
4689	 0.22753	 1.71480	 6.54379	 0.00000	-1322.614353294	-14266.616762716	1040.473229780
4690	 0.23512	 1.64855	 6.24490	 0.00000	-1323.758933444	-14271.427151902	1033.837817460
4691	 0.24969	 1.62319	 6.06075	 0.00000	-1323.243470403	-14270.944917747	1038.510213713
4692	 0.24193	 1.56421	 6.03790	 0.00000	-1323.010255395	-14273.856453152	1043.753899197
4693	 0.23526	 1.48103	 6.29558	 0.00000	-1322.404163956	-14270.228443516	1046.186803953
4694	 0.22764	 1.54221	 6.18464	 0.00000	-1322.882939709	-14272.082167510	1043.252770418
