iteration	A_coal_stats_total	A_num_coals_total	B_coal_stats_total	B_num_coals_total	C_coal_stats_total	C_num_coals_total	D_coal_stats_total	D_num_coals_total	AB_coal_stats_total	AB_num_coals_total	ABC_coal_stats_total	ABC_num_coals_total	root_coal_stats_total	root_num_coals_total	A__pop_coal_stats_total	A__pop_num_coals_total	B__pop_coal_stats_total	B__pop_num_coals_total	C__pop_coal_stats_total	C__pop_num_coals_total	D__pop_coal_stats_total	D__pop_num_coals_total	AB__pop_coal_stats_total	AB__pop_num_coals_total	ABC__pop_coal_stats_total	ABC__pop_num_coals_total	root__pop_coal_stats_total	root__pop_num_coals_total	D->B_mig_stats	D->B_num_migs	
250	0.00981067094859302754605856478065107	116	0.01019027557753661786255072740914329	47	0.01396953737800775419142240707515157	123	0.12524221328172108202991807957005221	139	0.08405664601846866978984706975097652	262	0.95857124415696415287158060891670175	3165	4.16405568520790758668681519338861108	7000	0.00981067094859297897380123743005242	116	0.01019027557753656929029340005854465	47	0.01396953737800810634028803036699173	123	0.12524221328172002731804468567133881	139	0.02404765583908062206996980592066393	99	0.74849499566804711392364879429806024	2780	2.01278615354333778597606396942865103	3696	0.01032041697943046100471864434666713	2	
255	0.01072605511207600122169925072057595	100	0.01096908407508131316765442875293957	48	0.01391662882662399874922343201433250	136	0.12682350050373855654406440862658201	130	0.08555000154916053700659972491848748	232	0.96635233866140612946082910639233887	3141	4.12317213881586130952427993179298937	7000	0.01072605511207623887881545954314788	100	0.01096908407508161154009229676375980	48	0.01391662882662411844514327441402202	136	0.12682350050373394911851221422693925	130	0.02044153194299853926185761565648136	84	0.75402715810796372419844146861578338	2773	1.95616900925258563326281091576674953	3729	0.01110701595019001133857194929532852	4	
260	0.01079790748632234245740768585619662	101	0.01101365453199581317944577563139319	49	0.01416764364895637708097186902023168	117	0.12972421576093540185325991842546500	152	0.08600304323382503002282106763232150	230	0.98693114450870389475767296971753240	3195	4.20811502367867174001503371982835233	7000	0.01079790748632265297290988570466652	101	0.01101365453199623645197391397232423	49	0.01416764364895622442530598306120737	117	0.12972421576092840744820477993926033	152	0.02055382029211462110995789487333241	80	0.77260476257393639887283143252716400	2848	1.99113757402211200009389813203597441	3653	0.01116333203898838867529352825158639	2	
265	0.01077992927943335031704119586493107	99	0.01100374500104648982368171772350252	48	0.01438620371226233957129281293418899	103	0.13067341388937034341033438522572396	171	0.08588523820810385622781524261881714	234	1.00661244214985923228766750980867073	3205	4.19597375678752015915051742922514677	7000	0.01077992927943343705321499470528579	99	0.01100374500104665462241193552017648	48	0.01438620371226228579486505765316906	103	0.13067341388935424517647732045588782	171	0.02051582513400057247721086639558052	87	0.79145387149303125795540836406871676	2868	1.94232177842647035781453723757294938	3624	0.01115426252189628819611044718840276	2	
270	0.01065754280389311602073032503312788	99	0.01078292379154901017845880062395736	56	0.01429986528105372037278364416579279	89	0.13122343412642470394935401145630749	159	0.08461457429467079960350162082249881	239	1.01719157375584234870302680064924061	3173	4.28921274473032188012666665599681437	7000	0.01065754280389319581801021996625423	99	0.01078292379154916803829511451340295	56	0.01429986528105364231022722520947354	89	0.13122343412640397053436913665791508	159	0.02026122569953087496075205820034171	84	0.80466588902967572938251805680920370	2845	2.01958852919509546097742713754996657	3668	0.01098441456495640594637208664607897	4	
275	0.00967136884496017437684578510470601	77	0.00982583342102113545257768834062517	56	0.01432308501308215270553247933094099	103	0.12881153355078114874920913734968053	198	0.08617023511581171912876442320339265	232	1.00754906101666974471697812987258658	3220	4.23490414534778558675043313996866345	7000	0.00967136884495948742634929828909662	77	0.00982583342102048840072114899157896	56	0.01432308501308193066092755429963290	103	0.12881153355076269129142474412219599	198	0.02767711276234628009484950439400563	99	0.79226464094181991981713508721441031	2885	1.98748380413278336042992577858967707	3582	0.00993374747904356668326553148062885	0	
280	0.00965543816516680440675823859919547	89	0.00979894399337972316077483014851168	57	0.01444384027788588910345968230330982	91	0.12926131288065653701657709007122321	150	0.08585794899774941424386298649551463	245	1.00168251342104430712254270474659279	3186	4.02071625391328257848044813727028668	7000	0.00965543816516630480639715727875227	89	0.00979894399337931376603449962203740	57	0.01444384027788554909765839084911931	91	0.12926131288062964186380554565403145	150	0.02747694327417395457335835828871495	99	0.78631292570652966400501782118226402	2850	1.78421514371640066443092109693679959	3664	0.00993369793967725268901691748624216	2	
285	0.00686389319805341506508522542162609	51	0.00689756248674112948382486365517252	37	0.01446874357831540169883055568789132	89	0.12879557361898399947541804522188613	151	0.08622490383205243247299875974931638	202	0.99864566029089318899281124686240219	3263	3.98786438099263529366567126999143511	7000	0.00686389319805295015919366363732479	51	0.00689756248674075738563926663005077	37	0.01446874357831538782104274787343456	89	0.12879557361895604961077310690598097	151	0.04493541805165484487316618356089748	114	0.78256631787160035873540664397296496	2972	1.76128037952500515750386966828955337	3586	0.00696592559392379684357621272283723	1	
290	0.00837275570116028169942445913420670	70	0.00845028033027253946962709107992850	50	0.01713178823394640934441035540203302	135	0.12758962836868636969711587880738080	149	0.10249567937953601992617791438533459	262	1.02832368695498721500314331933623180	3128	4.11093903940524540985279600135982037	7000	0.00837275570115964158646182369238886	70	0.00845028033027197394977392264081573	50	0.01713178823394576055783034007617971	135	0.12758962836865456180746036807249766	149	0.05201099633447825443255396749009378	142	0.77177092064559726924954929927480407	2731	1.84162037372900555531884947413345799	3723	0.00855177488113973566230541223376349	1	
295	0.00791153224204134419839107295047143	92	0.00816763521822585873699562597494150	32	0.01531375194043935010490553594308949	119	0.12778671001485131242247916816268116	171	0.09188541634197686103213698061153991	252	1.02665185104030687313070302479900420	3135	4.20707881280416096103635936742648482	7000	0.00791153224204066592151196601889751	92	0.00816763521822524117543817823161589	32	0.01531375194043913326447103884220269	119	0.12778671001482094782275567013130058	171	0.04364791396116998734022729422576958	128	0.79684702901855664070041029845015146	2764	1.93703177105460877527320917579345405	3694	0.00824012287526441032647905871044713	2	
300	0.00887456471105467145643608262162161	86	0.00906619107689105550862418425595024	42	0.01459841263963052894470084908107310	88	0.12917319777870958641408094536018325	169	0.08678603853711375215596035559428856	197	1.00981418526217847642101332894526422	3234	3.97902860642151434689139932743273675	7000	0.00887456471105467492588303457523580	86	0.00906619107689106938641199207040700	42	0.01459841263963066425313197527202647	88	0.12917319777871127950419349872390740	169	0.03295711345424093968725642866957060	69	0.79214534038368022983434002526337281	2949	1.73209883254156404852608375222189352	3597	0.00915905973101053053064823927797988	4	
305	0.00805718990452061398221950128117896	70	0.00822560439161430616283876560146382	24	0.01315484702646794144820230343384537	102	0.13152464189525475690700773157004733	162	0.08009473956784690651389269078208599	154	0.98399808623185214262463205159292556	3290	3.99863508594888017455559747759252787	7000	0.00805718990452086031295308998778637	70	0.00822560439161489943826754966949011	24	0.01315484702646789114122150010643963	102	0.13152464189525356341725625952676637	162	0.03124166408126730076766364163631806	60	0.78465113286920484814146448115934618	3034	1.77542647039213363768794806674122810	3548	0.00829322633917617055288040717186959	0	
310	0.00902276183808590689916506732970447	90	0.00933239261824590250749000830410296	33	0.01455972470156580676758917292090700	81	0.13127730275373059032339995155780343	176	0.08709285980819980732547946900012903	185	1.01680047057953548694797518692212179	3262	4.04886092409097653188609911012463272	7000	0.00902276183808613067849346833781965	90	0.00933239261824646802734317674321574	33	0.01455972470156635840965453354556303	81	0.13127730275373086787915610784693854	176	0.03200841063757671467460141911942628	62	0.79877090831402564052865500343614258	2996	1.77698773966911671706725428521167487	3562	0.00941046452138139498388991199817610	1	
315	0.00785206032392078874526664122868169	88	0.00807275677135012824370274842067374	31	0.01310360961729148052135052182620711	83	0.12999863501068301130381144048442366	172	0.07803316364174102404138722022253205	194	1.00466150128989584189298511773813516	3226	4.06324781618682884243298758519813418	7000	0.00785206032392041751444278219196349	88	0.00807275677135014559093750818874469	31	0.01310360961729264972497333019418875	83	0.12999863501068306681496267174225068	172	0.03025664785685858865216246726959071	75	0.80899516402417948057745888945646584	2949	1.81609415810200136576213481021113694	3602	0.00813923494886941573112082437546633	0	
320	0.00756712404794165991589460773525389	77	0.00768692567464802391230538347599577	42	0.01398905988436893385595816141631076	93	0.12576609534987859273513777225161903	150	0.08354225240274086583536217176515493	189	0.95290321901392049941392770051606931	3278	3.94838937112976440246825404756236821	7000	0.00756712404794115944817178842640715	77	0.00768692567464787732817166343579629	42	0.01398905988436975264543882246925932	93	0.12576609534987928662452816297445679	150	0.03778000428988177727962494145685923	70	0.74367797187637474376487034533056431	2996	1.80614578912384149411707312538055703	3572	0.00776622420334670791886022556127500	0	
325	0.00908901049968768165454591212437663	96	0.00936758682259052934127030454192209	35	0.01403836180856474387390608882242304	92	0.13113745523590325525731259403983131	164	0.08375971458891523502288123381731566	198	0.98202297910080593723591846355702728	3322	4.04246186917015304373990147723816335	7000	0.00908901049968680214974359188317976	96	0.00936758682258981636992167807420628	35	0.01403836180856584021914290616450671	92	0.13113745523591691100051548346527852	164	0.02837680635937811848834577688194258	67	0.77215273720506971688593012004275806	3032	1.82677259572417183264292361855041236	3514	0.00947050528068863958774947775509645	2	
330	0.01125997765052998665635808350771185	94	0.01142949721549228053740776545055269	56	0.01393991699642847977014259441830291	86	0.13184363605615814774019156629947247	139	0.08395329903448837949309080386228743	193	0.95760502735329611212478084780741483	3347	3.98477524120140502716935770877171308	7000	0.01125997765052958593523513286527304	94	0.01142949721549211226923059570026453	56	0.01393991699642934019298667891462173	86	0.13184363605617480108556094364757882	139	0.01584332364188555455908336000447889	43	0.74795787875249919451903224398847669	3068	1.80604164284662860318064758757827803	3514	0.01159659140765765400482578684204782	1	
335	0.01045803406412667939384686377479738	116	0.01077358681499819906268733404886007	59	0.01384614175820352705015281458145182	85	0.12851345941267308670141744642023696	174	0.08213906551012403745026801971107488	215	0.93155929802157799723971720595727675	3429	3.88507460885770949943207597243599594	7000	0.01045803406412536100400512140140563	116	0.01077358681499707149242794912424870	59	0.01384614175820441175912556275306997	85	0.12851345941268574324389817320479779	174	0.01842759778802460432500787135268183	40	0.72538231886303305984142753004562110	3129	1.75944934838979838431782809493597597	3397	0.01094545291534032398217402004547694	1	
340	0.01067323635487029548363224762397294	129	0.01108958753716953599122163609536074	49	0.01397611447771877901669057564504328	97	0.13048395570744156235498678597650724	166	0.08316908671329728552912285977072315	222	0.95313043958020404744502229732461274	3389	4.03671743499925650411341848666779697	7000	0.01067323635486978547493031044268719	129	0.01108958753716910577979959384720132	49	0.01397611447771986842303348907989857	97	0.13048395570745663363254607247654349	166	0.01785953183177826919525443827296840	44	0.74454425457463990767337236320599914	3070	1.87079000860883049028871027985587716	3445	0.01123290588213442242615514032877400	2	
345	0.01072298273977348274932364091682757	120	0.01119790915367519998357970223423763	41	0.01421946255046496743190687084279489	78	0.13070573730698809011840921812108718	152	0.08393136738003978414290884302317863	193	0.99924450175522960826413054746808484	3274	4.24623035438528173557415357208810747	7000	0.01072298273977325723527176393190530	120	0.01119790915367512539047023523153257	41	0.01421946255046640378294497963906906	78	0.13070573730700088543876802305021556	152	0.01816156726143345820356778119730734	32	0.78820947662427365276727186937932856	3003	2.00499168967131735641373779799323529	3574	0.01131266187178675726443533022802512	1	
350	0.01067576934269563564139371436567671	127	0.01122361128635746344017753983735020	34	0.01413522484583839937399840636089721	82	0.12843920328333019442723639258474577	145	0.08392471695442564605382784748144331	187	0.92889869083580578479342193531920202	3403	3.98339673262179339019439794356003404	7000	0.01067576934269560962054157471357030	127	0.01122361128635745650128363593012182	34	0.01413522484583839416982797843047592	82	0.12843920328333122138353417085454566	145	0.01821061590398501475740467014929891	26	0.71826852374949168300588553393026814	3134	1.86691812518721200753191169496858492	3452	0.01133254904405329825667347876105850	2	
