iteration	A_coal_stats_total	A_num_coals_total	B_coal_stats_total	B_num_coals_total	C_coal_stats_total	C_num_coals_total	D_coal_stats_total	D_num_coals_total	AB_coal_stats_total	AB_num_coals_total	ABC_coal_stats_total	ABC_num_coals_total	root_coal_stats_total	root_num_coals_total	A__pop_coal_stats_total	A__pop_num_coals_total	B__pop_coal_stats_total	B__pop_num_coals_total	C__pop_coal_stats_total	C__pop_num_coals_total	D__pop_coal_stats_total	D__pop_num_coals_total	AB__pop_coal_stats_total	AB__pop_num_coals_total	ABC__pop_coal_stats_total	ABC__pop_num_coals_total	root__pop_coal_stats_total	root__pop_num_coals_total	D->B__mig_stats	D->B__num_migs	
230	0.00004191132091904531783077211826161	0	0.00004191132091904531783077211826161	0	0.00023808354303168308705243583212052	2	0.00049275468632303950303891193485128	3	0.00132038249049913820366841665787661	7	0.00619779837853121681051637992254655	24	0.02076323622511441410742882851536706	70	0.00004191132091904528394945422808959	0	0.00004191132091904528394945422808959	0	0.00023808354303168303284232720784530	2	0.00049275468632303950303891193485128	3	0.00106891456498486620181609385582533	7	0.00280572591078759141225429374344458	15	0.00860120129254991067080382549647766	43	0.00004191132091904528394945422808959	0	
231	0.00004396942817859660838485796885422	1	0.00004838062955032494427990916174842	0	0.00023408705983759222116723230922020	3	0.00064406943592738169230421663158381	0	0.00133853338622124404602709013545336	7	0.00608256605524516713590088556884439	25	0.02226923365487092423831150256319233	70	0.00004396942817859659483233081278541	1	0.00004838062955032492395111842764521	0	0.00023408705983759216695712368494497	3	0.00064406943592738190914465112868470	0	0.00106148321303448024861826315401458	6	0.00264551990418024872420144077977966	15	0.00942251212115587100104363571517752	45	0.00004838062955032492395111842764521	0	
232	0.00003790698436223304121014954226609	0	0.00003790698436223304121014954226609	0	0.00022540582279347731340865546023622	4	0.00051339903645675102460826932926352	3	0.00133787943462842931832690318572077	9	0.00543820262951675344881286022769018	25	0.02029648930243981713728018689835153	70	0.00003790698436223300732883165209408	0	0.00003790698436223300055256807405968	0	0.00022540582279347720498843821168578	4	0.00051339903645675102460826932926352	3	0.00111043752845503139632665767777553	9	0.00205630624142739753743014397002753	12	0.00919859710853737806701690971067364	42	0.00003790698436223300055256807405968	0	
233	0.00005016223460619692175056077987350	0	0.00005016223460619692175056077987350	0	0.00026717399474169466677339612736830	2	0.00057935926473814491986097374720543	2	0.00136934540102784537383973084700983	9	0.00578290667202266232826968206381935	28	0.02115669468109645373621319208723435	70	0.00005016223460619686076418857756387	0	0.00005016223460619685398792499952947	0	0.00026717399474169444993296163026741	2	0.00057935926473814491986097374720543	2	0.00106837199339066446675261534693391	9	0.00215793021534487101942278997057656	17	0.00916398869238398833259040543453011	40	0.00005016223460619685398792499952947	0	
234	0.00006939669936643741334891116734340	0	0.00006939669936643741334891116734340	0	0.00019516773620269914162571323057449	5	0.00056667646901517772228817904078824	1	0.00151492970893336354777647390079665	2	0.00615704933890294341114479692578243	22	0.02137150104577236961467257003732811	70	0.00006939669936643734558627538699938	0	0.00006939669936643734558627538699938	0	0.00019516773620269900610044166988644	5	0.00056667646901517783070839628933868	1	0.00109854951273474169687327517408448	2	0.00265632780966717748152849942755438	15	0.00883295238122824150073242321923317	47	0.00006939669936643734558627538699938	0	
235	0.00008727905926532745703450011376390	0	0.00008727905926532745703450011376390	0	0.00022175879537403119087443648105307	4	0.00067369205275571032286857642290556	0	0.00148529408544406660297454436658882	6	0.00677138025855368152344793131192091	22	0.02426458418455221949239231093997660	70	0.00008727905926532744348197295769509	0	0.00008727905926532744348197295769509	0	0.00022175879537403110955927354464023	4	0.00067369205275571043128879367145601	0	0.00096161972985210207760797818110632	6	0.00317777955533543468927271113955157	12	0.01026780224426648846502985179540701	48	0.00008727905926532744348197295769509	0	
236	0.00007543405812126494514729957430177	0	0.00007543405812126494514729957430177	0	0.00019665143953338605812240780235101	5	0.00058444918098981494657823132499175	1	0.00159201473920570543002517283071029	3	0.00612016545892481601126577928084771	27	0.01890726048497766431655264796063420	70	0.00007543405812126499935740819857699	0	0.00007543405812126499935740819857699	0	0.00019665143953338597680724486593817	5	0.00058444918098981440447714508223953	1	0.00113941039047811684334354787040411	3	0.00248019425974297909667787287446572	19	0.00636579648124846724649428253428596	42	0.00007543405812126499935740819857699	0	
237	0.00007530646086923981194407445860506	0	0.00007530646086923981194407445860506	0	0.00020408332416422893837264218586114	6	0.00044001243720877269982594270913978	3	0.00126803078157768675353345155798479	10	0.00484519694030880083979173633679238	25	0.01621147767908792322599786928094545	70	0.00007530646086923985260165592681147	0	0.00007530646086923985260165592681147	0	0.00020408332416422888416253356158592	6	0.00044001243720877232035518233921323	3	0.00081619201636224899317623160399648	10	0.00169658432136342513310567348128188	9	0.00628596007968047071345907284012355	42	0.00007530646086923985260165592681147	0	
238	0.00009126273686211191723833408007138	0	0.00008483989365021782325885363329476	2	0.00019174161358074260350960182908153	3	0.00047267323157452356035060359040756	3	0.00114049566476720877841732892932214	11	0.00506745600575942475168877976443582	27	0.01757069127791124896198482474574121	70	0.00009126273686211189013327976793377	0	0.00008483989365021780970632647722596	2	0.00019174161358074252219443889266870	3	0.00047267323157452323508995184475623	3	0.00061218777323022045139255808976486	9	0.00220082452997289639354261403525470	13	0.00712891195569292143024986430077661	40	0.00008805131525616487024859385668307	0	
239	0.00011196391035464781050709492937756	0	0.00008794301630403159226751635957342	3	0.00021477766130062513408316426932743	2	0.00053187655813523759991412465097937	3	0.00121784478787880976434487845239119	8	0.00574606172637548342357893815801617	22	0.02123117493255053528367071180582570	70	0.00011196391035464774274445914903353	0	0.00008794301630403155160993489136700	3	0.00021477766130062518829327289360265	2	0.00053187655813523738307369015387849	3	0.00061812400790277278930101578779954	5	0.00260770428781466247908360500673552	12	0.00951581148368589070651868411232499	45	0.00009995346332933968105851491037228	0	
240	0.00009575533046911301941848254637435	0	0.00009058104825167517630546409890258	1	0.00021009464568109002704891785651142	3	0.00053251394901415716447851123049873	3	0.00141973271806093898940448472245635	5	0.00642614638082775885274955385284557	22	0.02237029452833266471301065791976725	70	0.00009575533046911306007606401458077	0	0.00009058104825167520341051841104019	1	0.00021009464568109002704891785651142	3	0.00053251394901415738131894572759961	3	0.00086072358189857422604979175773110	4	0.00299379802600231942691366704423217	14	0.00969861122262324383547227313329131	45	0.00009316818936039410463823690067287	0	
241	0.00011292161802188266492199403279173	0	0.00010397684196676709451716280607769	1	0.00021445507443589858576418749613879	2	0.00054841681660948882626877010082467	1	0.00135497151958200454449632310627294	3	0.00652577268983574928368218692753544	24	0.02260469743125384511905906492756912	70	0.00011292161802188273268462981313576	0	0.00010397684196676716227979858642172	1	0.00021445507443589853155407887186357	2	0.00054841681660948871784855285227422	1	0.00070427613961605557788697717924720	2	0.00319521145168624861807038506356093	19	0.00969181864671709442093927577843715	45	0.00010844922999432491360089630960672	0	
242	0.00011245082057362361274525930365797	0	0.00010426432895852513662703769936613	1	0.00022509124249173447320816754402273	1	0.00044218571496482524064638996996734	4	0.00122502564505156861206225382687762	9	0.00584002548611891811325413925715111	24	0.02060248160178787882323980795717944	70	0.00011245082057362368050789508400200	0	0.00010426432895852520438967347971015	1	0.00022509124249173444610311323188512	1	0.00044218571496482513222617272141690	4	0.00057488019645512272986359603166306	8	0.00267965784664594107444823833930059	14	0.00922924655133687717178947451657223	42	0.00010835757476607439501493923561526	0	
243	0.00009133541719099243759178580193137	0	0.00008159864832038620039572629494273	2	0.00018127802474733229766944153649177	3	0.00054509541442887218549301353576197	2	0.00121598313809640205980511229455487	2	0.00608541350093262656262282916941331	21	0.02286894778479857046060708114509907	70	0.00009133541719099253245947589441300	0	0.00008159864832038628171088923135557	2	0.00018127802474733232477449584862939	3	0.00054509541442887207707279628721153	2	0.00069718094156226634913048334496466	0	0.00315238481370196414396711581673571	16	0.01054355096413451577108677525984604	47	0.00008646703275568935287507393860906	0	
244	0.00009111263182237307092347505799168	0	0.00008907568768095673150501923043265	1	0.00017285715033748356647680388675781	2	0.00052104459962628625353114886209482	2	0.00111782635499972637926902052640799	4	0.00624894117679800249753885310610713	18	0.02510642825130394301114122868057166	70	0.00009111263182237317934369230654212	0	0.00008907568768095681282018216684548	1	0.00017285715033748367489702113530825	2	0.00052104459962628625353114886209482	2	0.00057726139648973733790177087499274	3	0.00351504645958768905528168957630442	12	0.01277320736355869006117824682178252	50	0.00009009415975166494864809219045299	0	
245	0.00009105672249535568787883604846556	0	0.00007356929644400428587331514096448	2	0.00015181579958087703633058673791112	2	0.00058553096319223182399105187556643	2	0.00091993374130447836279494966404968	5	0.00586224661502259165868355950124169	26	0.02080765708534043287314396764031699	70	0.00009105672249535567432630889239675	0	0.00007356929644400428587331514096448	2	0.00015181579958087700922553242577351	2	0.00058553096319223204083148637266731	2	0.00042605568448639838732838747148435	3	0.00356994471494407640543844451030964	19	0.00858158800858810182077274220091567	42	0.00008231300946967998687607559471502	0	
246	0.00006877827383846637240936289225957	0	0.00006627118764757437537147449768682	1	0.00015500390392892955757769835045679	2	0.00050287503818955390805928162833993	4	0.00090502451853742538721847576965729	4	0.00579853176179967108594404123778077	24	0.01805829617606475451241365703936026	70	0.00006877827383846634530430858012195	0	0.00006627118764757437537147449768682	1	0.00015500390392892944915748110190634	2	0.00050287503818955412489971612544082	4	0.00049987613407930322519112653623097	3	0.00351140371931244095471402744124134	18	0.00639397699875611600500713294081834	42	0.00006752473074302036033789153890439	0	
247	0.00007774637155696623549202411984638	0	0.00007498992218953575003212441707490	2	0.00016751145979953347905921923199912	1	0.00052912392651199185219373921640340	4	0.00093382301239802213699281452363721	7	0.00638604141065757333756147673398118	25	0.02015383189637235533675507781481429	70	0.00007774637155696620838696980770877	0	0.00007498992218953576358465157314370	2	0.00016751145979953342484911060772390	1	0.00052912392651199217745439096205473	4	0.00047561413115851619397289606894219	5	0.00398280760715576109820545980255702	17	0.00756875541725142604587706074426023	41	0.00007636814687325097243328353435743	0	
248	0.00008991588281514372371291954344485	1	0.00008871458084097564992555329244084	1	0.00017233905259358484659409915806805	1	0.00070910766189958001227272577082772	2	0.00090284676728666812990653500747840	8	0.00580001337983454892666124180777842	28	0.02174019402285735577673442264767800	70	0.00008991588281514366950281091916963	1	0.00008871458084097563637302613637203	1	0.00017233905259358479238399053379283	1	0.00070910766189958044595359476502949	2	0.00036695537631830981925573631485804	6	0.00343862599885975516594838197192985	19	0.00895986370733495990359429583804740	40	0.00009196105919287115443034458239779	0	
249	0.00011987087495267221984654448796448	0	0.00010529630451293102769410453545262	2	0.00017351083131630600626081617487984	2	0.00066678310285289178749312810623451	3	0.00103512356547742789304733523891855	5	0.00655079055178921405844238989857331	26	0.02281672083451641991347358384700783	70	0.00011987087495267213853138155155165	0	0.00010529630451293098703652306724621	2	0.00017351083131630597915576186274222	2	0.00066678310285289254643464884608761	3	0.00035962202708061810976780670046082	3	0.00395107007538906835480974066854287	19	0.00910336301571578604407974921741697	41	0.00011258358973280157633647946546773	0	
250	0.00013507989851814950366809542359192	0	0.00012311341057914462890007789575009	1	0.00015416304868732077083641474057885	4	0.00061385933033429194907032444561423	2	0.00116077354053074530658429264207143	5	0.00511523894707880365240182385377921	27	0.01950115733229305925444663216694607	70	0.00013507989851814939524787817504148	0	0.00012311341057914462890007789575009	1	0.00015416304868732077083641474057885	4	0.00061385933033429173222988994851335	2	0.00038619361323886312572020718114629	4	0.00240924299320755506970126447185976	18	0.00833065981146893265452124666126110	41	0.00012909665454864698496892372325817	0	
251	0.00014848063295167733240467744515456	0	0.00014264657386389337874119109805804	1	0.00018592598772945097035554085085352	3	0.00068030773500768742124283905425841	3	0.00121189330122240023282498277978902	8	0.00592115883491967174429015940972931	29	0.01900123010221134792208097508137143	70	0.00014848063295167708845918863591606	0	0.00014264657386389324321591953736998	1	0.00018592598772945102456564947512874	3	0.00068030773500768720440240455715752	3	0.00033851168077568858727835476862822	7	0.00297502408362144282749639501162164	18	0.00631379862319371952528168634444228	38	0.00014556360340778513873249977450541	0	
252	0.00012730938281054168565060991102911	1	0.00011885202563422128760762391808115	1	0.00017491700674844860765450027528800	3	0.00074210367217430821783208383379815	1	0.00110956094078454824136681367008350	6	0.00685385209779707915006552454428856	28	0.02476782268321083002593496757981484	70	0.00012730938281054146881017541392822	1	0.00011885202563422117918740666953070	1	0.00017491700674844879738988046025128	3	0.00074210367217430767573099759104593	1	0.00036973401430294579837754209705736	4	0.00412882352077574479171095944707304	19	0.01018119070484397627185391144166715	41	0.00012375205479603826178892911347162	0	
253	0.00011090197082108353145938478556687	1	0.00010262290103078892835979096798127	1	0.00020013629577196855860096724732955	2	0.00067107867361494450558767610459654	1	0.00123392205130479085464778599146030	2	0.00729516915059567287032971094618006	26	0.02402130306562483275101271829043981	70	0.00011090197082108326040884166419076	1	0.00010262290103078872507188362694919	1	0.00020013629577196869412623880801760	2	0.00067107867361494363822593811619299	1	0.00059334743574917365137311175971035	0	0.00423795091956118055026569990673124	22	0.00928962963546816657134375105897561	43	0.00010726147394648274241424346087115	0	
254	0.00010832036943140982703133456954703	1	0.00008993499942378749972826668113157	3	0.00016186785160318591927572362543231	4	0.00072945021552277603503477987345605	2	0.00113739054556838501547355591014821	8	0.00597831400217892390547280712098654	27	0.02334534550315684256482917646735586	70	0.00010832036943140958308584576030853	1	0.00008993499942378732354541365223710	3	0.00016186785160318600059088656184514	4	0.00072945021552277549293369363070383	2	0.00054262443900279333335034959162613	4	0.00326551047944611139844939273757518	15	0.01015922067592124611312698334586457	41	0.00010114591875392017316769716073210	0	
255	0.00012644834176861943363275042617744	0	0.00011479184705047744061157111161720	1	0.00018982715680535680916572738308190	4	0.00089213330701444016126999692062327	0	0.00113551069746767926277319915584485	6	0.00648125974041290249527680344954206	30	0.02487339031443143097521719653286709	70	0.00012644834176861943363275042617744	0	0.00011479184705047746771662542375481	1	0.00018982715680535683627078169521951	4	0.00089213330701443972758912792642150	0	0.00041179013101038839609474573322245	5	0.00363177751338792471555438901020807	20	0.01012941430712034282524136585834640	40	0.00012062009440954845067468792496612	0	
256	0.00014000750645945715276360910017672	0	0.00012866577682745249143828059068539	1	0.00018055003748520918882558561335827	2	0.00086106648137209210180920138100191	2	0.00117218322557081358267772053238787	5	0.00699682693846551996552651786487331	33	0.02170674910551062541941291783587076	70	0.00014000750645945707144844616376389	0	0.00012866577682745246433322627854778	1	0.00018055003748520921593063992549588	2	0.00086106648137209177654854963535058	2	0.00036616337571008427060129108987496	4	0.00414326846173957655944386502255838	26	0.00638907526743032888605355879008130	35	0.00013433664164345474078578190901823	0	
257	0.00014271647606649376935697426382887	1	0.00013198216020553907236630142296718	2	0.00016783950505438300325466993712098	3	0.00089723214097094908421603509651732	1	0.00114893321099915758469467430558097	6	0.00653557484651170941120090773779339	33	0.02147514138891586446544756938692444	70	0.00014271647606649379646202857596649	1	0.00013198216020553907236630142296718	2	0.00016783950505438292193950700070815	3	0.00089723214097094940947668684216865	1	0.00032483730218305897820968430877997	3	0.00377731298610188472725246455752313	24	0.00671717118405185716761840453159493	36	0.00014379923273689628002852680666024	0	
258	0.00013839210664942831491980301805711	0	0.00012888832964594732887614325633763	1	0.00019413841436034394612175635330686	3	0.00092569747994637470011464186470107	1	0.00129129496225655667623888334105686	2	0.00787143038319088571286297195683801	30	0.02557527027376529579760777721730847	70	0.00013839210664942845044507457874516	0	0.00012888832964594741019130619275046	1	0.00019413841436034394612175635330686	3	0.00092569747994637502537529361035240	1	0.00048945365337042941959039277222132	1	0.00474632825342265890489201751734072	25	0.00851182168138166737880734302734709	39	0.00013364021814768793031819038574781	0	
259	0.00011917468764813634370808292928245	0	0.00011502154784299637281866357518822	0	0.00019432420017158561083812917669178	3	0.00091354076683307567415676109234823	3	0.00129657152888976948817978396277795	3	0.00781216771538590596529738618869487	33	0.02387948075315877993762825326484744	70	0.00011917468764813641147071870962648	0	0.00011502154784299646768635366766986	0	0.00019432420017158550241791192814134	3	0.00091354076683307567415676109234823	3	0.00059398282241637063386813233378803	3	0.00467116816432990283186610369625669	27	0.00690109201632120843744599980595922	34	0.00011709811774556643957853618864817	1	
260	0.00011842139512663659307433600131887	1	0.00008569008964189883128213798269002	4	0.00025211567249176254764883586823032	0	0.00096348844400141720432928504891379	4	0.00113759192325295528658291033252681	8	0.00741602559101404556346492924490121	31	0.02288627264753509416017607236426556	70	0.00011842139512663659307433600131887	1	0.00008569008964189881772961082662121	4	0.00025211567249176260185894449250554	0	0.00096348844400141720432928504891379	4	0.00052525746894734927101150434580745	3	0.00426875017187028187037878268483837	23	0.00658878017547219127503232982689951	35	0.00010258584343469592673261936432993	1	
261	0.00009827160065677946357374367147841	0	0.00008759265232294096846683839618919	2	0.00020321756167306605157969745523161	3	0.00072668312864145935027482270385235	4	0.00127679215903997076396458876246243	7	0.00821883613996988483807459857644062	28	0.02740599020421600334751488503570727	70	0.00009827160065677951778385229575363	0	0.00008759265232294100912441986439561	2	0.00020321756167306602447464314309400	3	0.00072668312864145956711525720095324	4	0.00071919940010080883087406622422577	5	0.00506070593081470870844285059320100	18	0.01072909461843947476200611390595441	38	0.00009293212648986022279655461186820	0	
262	0.00011307400857331605667846496920959	1	0.00010362379784863436191395813512628	3	0.00022081331625479561422964458472507	1	0.00083682077750132889074757835956575	3	0.00115035765729328909659501256612657	5	0.00778998311706627193096164063490505	30	0.02738273583268665753442938637363113	70	0.00011307400857331615154615506169122	1	0.00010362379784863441612406675940150	3	0.00022081331625479566843975320900029	1	0.00083682077750132889074757835956575	3	0.00050026423802743656688019058265127	1	0.00477386404399465519993173145962828	24	0.01081646928025829096364773818095273	37	0.00011039935802575522657154732941720	0	
263	0.00012991289757479076365058456854484	1	0.00011400629768883529884491989658812	2	0.00020206324216119397668353641073224	3	0.00081259683029751429272219409583045	2	0.00116167089879568811300325492652519	9	0.00670532851875115312734187966725585	33	0.02176759052766957108770995432678319	70	0.00012991289757479079075563888068245	1	0.00011400629768883535305502852086335	2	0.00020206324216119403089364503500747	3	0.00081259683029751429272219409583045	2	0.00042991331300480889552467766989707	6	0.00373397365468485648021257361506287	21	0.00697520778032235076737688217463074	35	0.00012491023739729807651675785873380	0	
264	0.00014158706749434413684970990310319	1	0.00014443049039094196317814522423362	3	0.00021065298810666964858875904731406	1	0.00068010901984339702970594476738597	3	0.00114849140687090130186209790963403	7	0.00649314311509669069011341235864165	31	0.02155916146051886986279022551116213	70	0.00014158706749434429948003577592885	1	0.00014443049039094207159836247278406	3	0.00021065298810666983832413923227733	1	0.00068010901984339692128572751883553	3	0.00029043873321504186336625141784396	3	0.00351769408649084663193162825223226	23	0.00793190234668829548259072481641851	36	0.00014956343966906338180042346230891	0	
265	0.00015240863629312233944526622231308	1	0.00012676563245849289561159589645456	3	0.00020049358659001966041085518455134	0	0.00077978269363279705591457391378185	2	0.00104118782717698581986864869719511	7	0.00691710108751342200861245146370493	27	0.02295791779571535254356184907464922	70	0.00015240863629312228523515759803786	1	0.00012676563245849284140148727217934	3	0.00020049358659001966041085518455134	0	0.00077978269363279694749435666523141	2	0.00020366502092214038574860546226830	3	0.00418030581999840472606777552755375	20	0.00805450341242096301552777504184633	41	0.00014051138987820243264267872085327	0	
266	0.00014470608089799788845662698033578	1	0.00011027924570554276388796577368367	3	0.00015998607561991647963740847959713	4	0.00055447911346787992319107285510427	4	0.00108525934131096157483908903884640	5	0.00594669510297428371980998917933903	28	0.01972942971717329269099039379398164	70	0.00014470608089799783424651835606056	1	0.00011027924570554269612532999333965	3	0.00015998607561991653384751710387235	4	0.00055447911346787959793042110945294	4	0.00032030336150033967201541940106324	1	0.00331571295152228474878430830585785	19	0.00756458005426153320266413615513557	38	0.00012750427451459583308608636276205	0	
267	0.00013232628958134720295082564778255	0	0.00010829193741318651408866990948354	3	0.00021632771566812891619185910130341	1	0.00072623949273136877841094971586244	1	0.00117497298074437919387924544878388	6	0.00677300128259380757739238632098022	25	0.02204807542370957121335983686094551	70	0.00013232628958134714874071702350733	0	0.00010829193741318651408866990948354	3	0.00021632771566812897040196772557863	1	0.00072623949273136845315029797021111	1	0.00045311829976077774460516134347188	3	0.00373397334496965811398427881329098	18	0.00775862368787699503008825629990497	44	0.00012030911349726680430963915435782	0	
268	0.00013625735534760486365214726678374	1	0.00014123025933922706953022041531653	1	0.00021138011481854272039480890921226	1	0.00064658319656388848345462960764962	2	0.00123260920367266116337567893879168	4	0.00677293501444626872692866825786950	29	0.02235239198898569812357095543120522	70	0.00013625735534760478233698433037091	1	0.00014123025933922706953022041531653	1	0.00021138011481854277460491753348748	1	0.00064658319656388783293332611634696	2	0.00040014635961216555356395607745412	2	0.00366168576756578569714184467898122	24	0.00846990592014704515855250122058351	39	0.00014596007871971926556434184796274	0	
269	0.00015847457486546371783174558256491	0	0.00012877477913773635446494092438030	3	0.00019110100533265038987712491902471	2	0.00073778407438413156748530097317484	2	0.00112420685198749660191341881443350	5	0.00673587090103886908937225186377873	28	0.02153864942710758539901050312437292	70	0.00015847457486546369072669127042730	0	0.00012877477913773640867504954865552	3	0.00019110100533265044408723354329993	2	0.00073778407438413102538421473042263	2	0.00026245878997789616818292479649699	2	0.00390007851079196641436164227911831	21	0.00716883420831577067994233587455710	40	0.00014362467700160003614834325347260	0	
270	0.00014266814928389634433043842154376	0	0.00012102531656810122868191820222350	3	0.00018006706389825252951145118096576	2	0.00069315948902807025810979268953815	5	0.00118561918432434523600071951676682	5	0.00733678199562226487223659532332931	28	0.02336619063353621850165353635020438	70	0.00014266814928389647985570998223182	0	0.00012102531656810130999708113863633	3	0.00018006706389825247530134255669054	2	0.00069315948902807014968957544098771	5	0.00039453878676835255762123111367146	2	0.00444699778375269843405659386803563	21	0.00840690415807917625079515033803546	37	0.00013184673292599891525518629453728	0	
271	0.00016570297218312438872374336984450	0	0.00014437159757536716380051100561133	2	0.00016970018998332134316925356998240	5	0.00074589073415264679940694936277623	2	0.00128473621133826923154663823822830	6	0.00670566668348721289100167197716473	26	0.02116049796571308969084235229729529	70	0.00016570297218312447003890630625733	0	0.00014437159757536721801061962988655	2	0.00016970018998332134316925356998240	5	0.00074589073415264647414629761712490	2	0.00035451250206279441134354923903516	4	0.00369239146909420504899523862718524	15	0.00686133427269357450140052634424137	42	0.00015503728487924585757729012414075	0	
272	0.00015838201080387425009020352373312	0	0.00013278171299595649358302185127911	3	0.00018566589361023138997353054691075	3	0.00069343161286224413043105530007892	2	0.00116817095880409108597797196438250	8	0.00577170530493720246312250310438685	35	0.01774503046154277466350812630935252	70	0.00015838201080387430430031214800835	0	0.00013278171299595662910829341196717	3	0.00018566589361023147128869348332358	3	0.00069343161286224391359062080297804	2	0.00029467978740459877364313290293296	5	0.00287195067082235064304107652333187	24	0.00506590359325218616420860584526054	33	0.00014558186189991543959924846785015	0	
273	0.00016808712338866135414458535812798	1	0.00013551464212047681649926655911287	3	0.00020809755488719516229416395258767	2	0.00094151820763782329698488027247549	2	0.00115853650378402290264945317943557	5	0.00720624324145447640171946446230322	31	0.02487758033979593774720484589124680	70	0.00016808712338866138124963967026559	1	0.00013551464212047687070937518338809	3	0.00020809755488719518939921826472528	2	0.00094151820763782286330401127827372	2	0.00024773120725660787572186549709841	1	0.00422016897814497631002961242074889	24	0.00907397940122856190570121981409102	37	0.00015194218246993615017287337920493	1	
274	0.00016995617698681604189510363500659	1	0.00013457928961997553092902468740988	4	0.00021092721437486678433964604195694	2	0.00075081971139111941537791494738485	4	0.00118333009633216600098304382981951	6	0.00657264740316345665027686351322700	29	0.02397619526447888199660596342255303	70	0.00016995617698681598768499501073137	1	0.00013457928961997550382397037527227	4	0.00021092721437486681144470035409455	2	0.00075081971139111865643639420753175	4	0.00026972369651179103856517005333160	1	0.00353474437298960646874901314618000	21	0.00975475306232214539603475600415550	37	0.00015394856170037064780307944911186	0	
275	0.00018829862208458668891564169456387	1	0.00017408269983958406159491039133513	4	0.00017500451610795989725380406021316	5	0.00049890163283649387356011306593473	5	0.00135681314644386127703235001007442	9	0.00624967581186496295292398528431477	31	0.02156615421191489245789085771320970	70	0.00018829862208458677023080463097671	1	0.00017408269983958417001512763988558	4	0.00017500451610795989725380406021316	5	0.00049890163283649387356011306593473	5	0.00026649660408289662424236032833846	4	0.00310253031748563808459029367270432	17	0.00913035187345557011640018174603028	34	0.00018573778100938609782015464855220	0	
276	0.00021398854056134237696697175667992	1	0.00016475527727500264467755397568283	5	0.00023826812558446985542727480922309	3	0.00078660690632278550821210316712495	2	0.00142528553315635574637310067913631	7	0.00718105587013120275768907063707047	26	0.02627780331008775296930402021189366	70	0.00021398854056134256670235194164320	1	0.00016475527727500288862304278492132	5	0.00023826812558446993674243774563593	3	0.00078660690632278615873340665842761	2	0.00028819525489729081639891927757446	1	0.00361331351413243188203106015521371	16	0.01093191762900001459679621973464236	42	0.00018980132129318747044761928055578	0	
277	0.00023065698194829514539212766965903	0	0.00019814427429972128881334458849750	3	0.00024270452402256513990339015229836	3	0.00078659780681149585844502691855951	2	0.00161593651412630695714256479078585	4	0.00809219602407424375145605921488823	23	0.02769137415975088736819209600525937	70	0.00023065698194829538933761647889753	0	0.00019814427429972158696894202201122	3	0.00024270452402256508569328152802314	3	0.00078659780681149640054611316131172	2	0.00032953274538225808820701701051803	1	0.00416631104193667355095609394766143	16	0.01101957934019851849394289189376650	45	0.00021440062812400832552295337762871	0	
278	0.00021615464798610848707119402867249	2	0.00021726227402638970858175793132716	2	0.00022152535735267542271742513548816	5	0.00069608157854185708640626373266969	2	0.00160047752448995374459361773489263	8	0.00716141653208364221266934990239861	27	0.02372210326236881897110642114512302	70	0.00021615464798610873101668283791099	2	0.00021726227402639003384240967697849	2	0.00022152535735267550403258807190099	5	0.00069608157854185752008713272687146	2	0.00030022675845245932026508772771933	4	0.00336729906432348081654626348324655	14	0.00895457600653621309250151938385898	41	0.00023025113731415546339774402806455	0	
279	0.00024759568899351027922509094203463	0	0.00020481923314834987476934502481640	3	0.00025886797701516340696609175253684	4	0.00080505274564358377236555908140758	0	0.00180990372159779526473055710766857	4	0.00764112466516845851433048508738466	23	0.02463081490542083293315833714132168	70	0.00024759568899351065869585131196118	0	0.00020481923314835014581988814619251	3	0.00025886797701516351538630900108728	4	0.00080505274564358420604642807560936	0	0.00045265895517221539905844407414293	1	0.00331851876932295853858678746917121	15	0.00853574305751135867237344712066260	47	0.00022620746107093004989216367128790	0	
280	0.00025918832005290170150332840215412	0	0.00022841399967794395048370503786828	2	0.00027534385906215327801532799512074	5	0.00075914106717195014607801883954608	2	0.00177640478986434134124616779359940	4	0.00807259238687989787164323018942014	24	0.02859639366879614119643093772538123	70	0.00025918832005290159308311115360368	0	0.00022841399967794397758875935000589	2	0.00027534385906215338643554524367119	5	0.00075914106717194960397693259679386	2	0.00031359783067180481896593646773397	2	0.00370536238566441383790461827629770	15	0.01205094474517388186685096229666669	44	0.00024380115986542274467835378359837	0	
281	0.00025127974283965418640304778641337	0	0.00018686481910706648126158091471893	4	0.00026227144092306147295581841838441	3	0.00072192502421197552071874259382867	2	0.00152112006537399001293575651061474	6	0.00714517692755144064736816389427077	24	0.02261238643469131934238269820980349	70	0.00025127974283965429482326503496381	0	0.00018686481910706656257674385113177	4	0.00026227144092306163558614429121008	3	0.00072192502421197487019743910252600	2	0.00020668637953382822678230490431872	2	0.00329861961397948317067929657753211	15	0.00766598766412682729176619744748677	44	0.00021907228097336027962220572629093	0	
