iter	coalStatFlat	numCoalFlat	migStatFlat	numMigFlat	logPrior	logLikelihood	dataLogLikelihood	genealogyLogLikelihood
    169	 0.077363	      150	 0.018255	        0	31.425463	-13177.563936	-14264.024141	1086.460205
    170	 0.074811	      150	 0.021898	        0	31.529061	-13174.825828	-14267.187811	1092.361984
    171	 0.075039	      150	 0.019839	        0	31.477148	-13171.765448	-14263.673075	1091.907627
    172	 0.079367	      150	 0.018840	        0	31.527420	-13195.999307	-14277.645615	1081.646308
    173	 0.079218	      150	 0.017112	        0	31.541021	-13196.502179	-14278.375267	1081.873087
    174	 0.073636	      150	 0.015132	        0	31.689167	-13176.359929	-14270.239665	1093.879735
    175	 0.074803	      150	 0.015805	        0	31.745362	-13187.179212	-14278.115332	1090.936121
    176	 0.066645	      150	 0.016378	        0	31.731175	-13166.417135	-14277.282990	1110.865856
    177	 0.063988	      150	 0.016222	        0	31.581629	-13150.935761	-14268.776990	1117.841230
    178	 0.072809	      150	 0.016273	        0	31.325955	-13173.606663	-14271.242291	1097.635628
    179	 0.079169	      150	 0.016979	        0	31.083828	-13198.876132	-14283.188029	1084.311897
    180	 0.077542	      150	 0.017070	        0	30.801107	-13196.078214	-14284.785816	1088.707602
    181	 0.085074	      150	 0.018317	        0	31.048534	-13210.674249	-14282.809024	1072.134775
    182	 0.080918	      150	 0.018944	        0	30.828180	-13188.746033	-14270.943728	1082.197695
    183	 0.084395	      150	 0.017705	        0	31.061016	-13200.802869	-14275.114464	1074.311596
    184	 0.084124	      150	 0.018894	        0	30.868514	-13197.544257	-14273.122117	1075.577860
    185	 0.079081	      150	 0.018574	        0	31.090615	-13183.787402	-14269.077079	1085.289678
    186	 0.076199	      150	 0.018883	        0	30.992914	-13175.122162	-14266.709397	1091.587235
    187	 0.078012	      150	 0.020007	        0	30.823287	-13169.992204	-14258.090355	1088.098152
    188	 0.089537	      150	 0.022144	        0	30.664758	-13199.129468	-14265.145864	1066.016395
    189	 0.092340	      150	 0.020662	        0	30.328339	-13218.733385	-14280.574181	1061.840796
    190	 0.086086	      150	 0.018966	        0	30.519221	-13191.390766	-14264.303970	1072.913204
    191	 0.079068	      150	 0.018287	        0	30.686764	-13194.195866	-14280.345729	1086.149863
    192	 0.083666	      150	 0.019058	        0	30.414985	-13197.656082	-14275.285637	1077.629554
