Sample	theta_A	theta_B	theta_root	tau_root	Data-ld-ln	Full-ld-ln	Gene-ld-ln
3868	 1.55332	 5.51370	 6.84396	 0.36781	-1314.435953812	-14272.921970385	1128.562432266
3869	 1.61039	 5.49401	 7.04640	 0.36650	-1318.072447096	-14273.345544478	1092.621073516
3870	 1.54820	 5.41213	 6.70738	 0.36565	-1314.330896077	-14263.240026374	1119.931065603
3871	 1.59677	 5.03831	 6.54243	 0.31722	-1313.228181756	-14265.265771623	1132.983954065
3872	 1.59351	 4.92889	 6.64714	 0.34001	-1315.056235594	-14273.315724809	1122.753368872
3873	 1.68093	 4.74045	 6.39697	 0.32446	-1316.138020065	-14275.848370231	1114.468169582
3874	 1.71662	 4.48251	 6.59351	 0.34817	-1316.634006596	-14270.745750801	1104.405684839
3875	 1.78904	 4.41818	 6.41892	 0.36169	-1318.421644066	-14275.934805641	1091.718364982
3876	 1.85992	 4.56318	 6.11005	 0.38732	-1314.194945424	-14259.031210414	1117.081756177
3877	 1.95762	 4.72400	 5.92026	 0.40362	-1316.574047229	-14262.434033718	1096.693561430
3878	 1.86719	 4.49843	 6.03882	 0.40258	-1315.147916259	-14262.103438340	1110.624275750
3879	 1.86342	 4.64567	 6.29756	 0.44047	-1316.283929582	-14261.934426948	1099.095131127
3880	 1.79606	 4.47336	 6.42334	 0.47261	-1315.646124041	-14269.076881995	1112.615641588
3881	 1.88000	 4.74496	 6.34770	 0.50447	-1315.362289696	-14270.417542828	1116.794645870
3882	 1.92519	 4.58144	 6.71323	 0.50649	-1316.843553998	-14264.124475401	1095.688935424
3883	 1.91901	 4.71810	 7.03267	 0.50486	-1316.871564513	-14260.823638734	1092.107993603
3884	 1.92397	 4.54705	 7.27925	 0.50617	-1316.078388648	-14260.638343049	1099.854456569
3885	 1.93949	 4.70000	 7.07589	 0.50502	-1313.372526690	-14257.980097563	1124.254830663
3886	 1.87154	 4.96952	 7.26478	 0.50637	-1315.046828259	-14267.876726537	1117.408443950
3887	 1.90304	 4.89326	 7.58044	 0.50807	-1316.170757065	-14256.236705993	1094.529135348
3888	 1.94402	 4.69158	 7.74086	 0.47179	-1314.984656249	-14257.581957851	1107.735395365
3889	 2.01877	 4.53014	 7.92123	 0.46004	-1316.154070909	-14259.519528024	1097.978818934
3890	 1.95604	 4.72186	 8.38591	 0.46130	-1317.732450019	-14257.532107907	1080.207607718
3891	 1.92919	 4.97142	 8.19319	 0.50380	-1317.283112902	-14261.637877583	1088.806748559
3892	 2.02121	 4.88793	 8.21162	 0.48183	-1317.528805967	-14259.168998628	1083.880938957
3893	 2.07673	 4.71305	 8.05313	 0.46051	-1317.373250538	-14268.206358573	1094.473853191
3894	 2.17027	 4.86008	 8.09135	 0.43406	-1317.107334565	-14261.389952687	1090.316607037
3895	 2.28568	 4.78574	 7.73153	 0.44743	-1316.382310870	-14261.184836503	1097.361727805
3896	 2.40874	 5.07385	 7.98697	 0.45834	-1315.958000843	-14258.919149471	1099.339141041
3897	 2.32135	 4.99065	 7.67401	 0.41080	-1317.762866469	-14256.705306021	1079.076641331
3898	 2.40737	 4.72512	 8.06630	 0.40926	-1319.086627099	-14256.391836272	1065.525565285
3899	 2.29630	 4.62185	 8.03957	 0.42012	-1321.748917675	-14267.039919408	1049.550742653
3900	 2.39025	 4.48714	 8.32364	 0.40658	-1318.864685839	-14268.738281348	1080.091422959
3901	 2.46269	 4.29281	 8.63891	 0.43835	-1320.699988600	-14262.626611772	1055.626725769
3902	 2.59036	 4.27677	 8.20523	 0.40486	-1319.430629493	-14265.066953784	1070.760658852
3903	 2.73414	 4.48656	 8.49420	 0.40605	-1320.523579217	-14264.112911197	1058.877119024
3904	 2.74008	 4.36904	 8.32261	 0.38654	-1318.556794139	-14262.904383844	1077.336442458
3905	 2.62233	 4.33133	 8.89166	 0.40646	-1320.186744786	-14265.627381871	1063.759934011
3906	 2.63449	 4.16613	 8.57332	 0.43152	-1320.930499069	-14271.972473871	1062.667483183
3907	 2.54569	 4.00085	 8.16565	 0.39425	-1319.036713191	-14273.892260169	1083.525128263
3908	 2.69397	 4.12217	 8.68005	 0.43436	-1318.955830912	-14263.709299244	1074.150990119
3909	 2.59811	 3.96734	 8.52253	 0.43311	-1317.776678565	-14257.667230981	1079.900445336
3910	 2.60766	 3.84984	 8.55385	 0.43470	-1318.920228201	-14266.955430731	1077.753148719
3911	 2.53339	 3.61159	 8.33694	 0.47120	-1320.169888695	-14261.250502133	1059.551615185
3912	 2.52409	 3.77391	 8.30632	 0.46947	-1321.429681292	-14262.392090780	1048.095277857
3913	 2.65742	 3.77548	 8.51286	 0.48585	-1315.988806131	-14253.979886888	1094.091825574
3914	 2.49492	 3.83635	 8.07297	 0.46504	-1316.727114349	-14257.702247200	1090.431103714
3915	 2.62558	 3.82167	 7.83145	 0.49355	-1317.166423141	-14258.177550076	1086.513318667
3916	 2.49249	 3.67829	 7.70584	 0.49223	-1317.467887314	-14259.174713601	1084.495840457
3917	 2.53810	 3.61176	 7.88859	 0.46301	-1317.009518890	-14264.791684674	1094.696495778
3918	 2.54555	 3.76891	 8.25761	 0.44371	-1315.220331602	-14263.583113048	1111.379797032
3919	 2.59329	 3.78002	 8.62797	 0.40444	-1318.468561121	-14270.488006107	1085.802394896
3920	 2.46353	 3.87244	 8.92527	 0.40543	-1317.730144397	-14265.864811495	1088.563367523
3921	 2.36240	 4.06096	 9.14930	 0.43005	-1319.146228847	-14263.605825845	1072.143537374
3922	 2.45550	 3.93362	 9.43430	 0.39982	-1319.713250672	-14264.139166464	1067.006659744
3923	 2.57069	 3.78059	 9.85053	 0.37849	-1318.881145930	-14255.567839317	1066.756380019
3924	 2.47086	 3.67776	10.32783	 0.37751	-1318.496932293	-14257.385536437	1072.416213512
3925	 2.46348	 3.56904	10.29700	 0.37638	-1318.274427791	-14264.342877157	1081.598599247
3926	 2.41754	 3.40333	 9.83863	 0.37791	-1320.360782191	-14264.409807968	1060.801986058
3927	 2.51217	 3.47124	10.18124	 0.37730	-1318.504436543	-14262.705032322	1077.660666888
3928	 2.60375	 3.55855	10.64754	 0.39926	-1320.306270151	-14265.121264862	1062.058563347
3929	 2.68108	 3.42793	10.17690	 0.42475	-1318.712654923	-14270.045893014	1082.919343781
3930	 2.74796	 3.58409	 9.64490	 0.39490	-1316.823040879	-14264.903556302	1096.673147509
3931	 2.85301	 3.38734	 9.62462	 0.39407	-1319.529714214	-14278.004417569	1082.707275433
3932	 2.97382	 3.26926	 9.04815	 0.39320	-1320.130473613	-14272.277711268	1070.972975134
3933	 2.87166	 3.36551	 9.02515	 0.41138	-1318.382533116	-14276.175511588	1092.350180431
3934	 2.76141	 3.35732	 9.00319	 0.42963	-1319.151880057	-14267.227734602	1075.708934029
3935	 2.88148	 3.18508	 8.76064	 0.43071	-1319.359363141	-14271.760645691	1078.167014279
3936	 2.97376	 3.06325	 8.77492	 0.43141	-1319.844951230	-14273.041653768	1074.592141465
3937	 2.87676	 2.92528	 8.93101	 0.45070	-1317.601367651	-14271.269397377	1095.255720867
3938	 3.03776	 2.75074	 9.23420	 0.43667	-1317.441874654	-14272.185263522	1097.766516981
3939	 3.19139	 2.81875	 8.78956	 0.40343	-1318.024392346	-14273.661834433	1093.417910975
3940	 3.03229	 2.72936	 8.48562	 0.40413	-1318.951563725	-14275.867115380	1086.351478135
3941	 3.00423	 2.86594	 8.83634	 0.38512	-1316.189309819	-14276.760422776	1114.867324587
3942	 2.86516	 3.00676	 8.86523	 0.39471	-1314.261431754	-14255.544664811	1112.930347276
3943	 2.70691	 2.93128	 8.57213	 0.42701	-1317.161033686	-14263.141110670	1091.530773807
3944	 2.70073	 2.82266	 8.55257	 0.43900	-1315.225414796	-14261.023771830	1108.769623867
3945	 2.85520	 2.88748	 8.26685	 0.39932	-1314.823107746	-14261.813553842	1113.582476384
3946	 2.90811	 2.88059	 8.42043	 0.39836	-1316.768508742	-14270.152648524	1102.467561101
3947	 2.84369	 3.04170	 7.95743	 0.43478	-1319.733895841	-14274.479097489	1077.140139079
3948	 2.95661	 2.90786	 8.33541	 0.41145	-1318.902408347	-14276.670096638	1087.646013164
3949	 2.87982	 2.99822	 8.69776	 0.45372	-1320.568578529	-14279.911457572	1074.225672279
3950	 2.99656	 2.85697	 8.58472	 0.45560	-1318.245796313	-14264.065527328	1081.607564199
3951	 2.89050	 2.93208	 9.04879	 0.45640	-1318.562422702	-14260.240474821	1074.616247798
3952	 2.96198	 3.01842	 9.41582	 0.43458	-1317.564275475	-14262.802596010	1087.159841259
3953	 3.00126	 3.02662	 9.00917	 0.47925	-1317.474303587	-14248.377553228	1073.634517357
3954	 3.15811	 2.87916	 9.43051	 0.48722	-1320.159273642	-14256.798041673	1055.205305257
3955	 3.10738	 3.03134	 8.90308	 0.48572	-1317.967922460	-14264.547393973	1084.868169369
3956	 2.99658	 2.91858	 8.62718	 0.46326	-1319.936856602	-14273.335731306	1073.967165281
3957	 3.10185	 2.83229	 8.92573	 0.46437	-1319.720422606	-14271.810393505	1074.606167442
3958	 3.10888	 2.95053	 8.69657	 0.42478	-1320.347457075	-14266.461443192	1062.986872444
3959	 3.20678	 2.83813	 9.04839	 0.40280	-1318.035637580	-14261.460908361	1081.104532559
3960	 3.45091	 2.96761	 8.79794	 0.37530	-1316.637939687	-14261.917685454	1095.538288586
3961	 3.62423	 3.11225	 8.77811	 0.37446	-1317.563802339	-14258.273891432	1082.635868046
3962	 3.49387	 3.17507	 8.32801	 0.39961	-1319.698953123	-14252.815422074	1055.825890845
3963	 3.35827	 3.30092	 8.01007	 0.36753	-1318.840862505	-14259.902150901	1071.493525849
3964	 3.55432	 3.36103	 7.88872	 0.36875	-1317.862324928	-14258.671807336	1080.048558053
3965	 3.72880	 3.31920	 7.51621	 0.38204	-1316.109233948	-14258.553573155	1097.461233675
3966	 3.86592	 3.50103	 7.30070	 0.39637	-1318.864528399	-14272.770135893	1084.124851899
3967	 3.71573	 3.39622	 7.05648	 0.43364	-1317.702165107	-14270.693158566	1093.671507501
3968	 3.84445	 3.29453	 6.74750	 0.40650	-1319.396467676	-14270.493873192	1076.529196432
3969	 3.66702	 3.18758	 6.51590	 0.40569	-1318.280891411	-14270.233755074	1087.424840960
3970	 3.59196	 3.12355	 6.71612	 0.37832	-1316.989166496	-14265.986212554	1096.094547593
3971	 3.86588	 3.02465	 6.50566	 0.35847	-1318.207376796	-14263.273871225	1081.200103267
3972	 3.87735	 2.90685	 6.74273	 0.33217	-1317.675389257	-14262.193463970	1085.439571400
3973	 3.86649	 3.00777	 7.10627	 0.33124	-1316.888882397	-14268.388440436	1099.499616470
3974	 4.07242	 2.87958	 6.85756	 0.33055	-1319.259034639	-14267.700725923	1075.110379538
3975	 3.99010	 2.79053	 6.62014	 0.34390	-1318.642540753	-14272.416390108	1085.990982583
3976	 3.78845	 2.86603	 6.71202	 0.34265	-1319.581454510	-14260.251490117	1064.436945015
3977	 3.58980	 2.74746	 7.14578	 0.34204	-1318.089461202	-14266.777665995	1085.883053976
3978	 3.71899	 2.63552	 7.43899	 0.32021	-1318.788480676	-14272.667696370	1084.782889608
3979	 3.70743	 2.52813	 7.70624	 0.34696	-1319.951605691	-14270.846500941	1071.330444029
3980	 3.48063	 2.62745	 8.02979	 0.31408	-1318.564165175	-14273.185456729	1087.543804975
3981	 3.35017	 2.56416	 8.48374	 0.33823	-1319.715493789	-14270.127067041	1072.972129150
3982	 3.53353	 2.64739	 8.85268	 0.30119	-1320.510541235	-14269.948775273	1064.843362924
3983	 3.71574	 2.56265	 8.83133	 0.34032	-1321.181365325	-14265.957634123	1054.143980874
3984	 3.84945	 2.59634	 8.81261	 0.36651	-1317.626097830	-14266.043436439	1089.782458136
3985	 3.74877	 2.66170	 8.84768	 0.36797	-1315.038710135	-14253.392920362	1103.005819015
3986	 3.92407	 2.72659	 8.82822	 0.32953	-1318.740426694	-14259.115675097	1071.711408161
3987	 3.97948	 2.76753	 8.58309	 0.32857	-1321.000163249	-14265.070480717	1055.068848230
3988	 3.85732	 2.84291	 8.98796	 0.32787	-1320.321863995	-14260.113678102	1056.895038149
3989	 4.04559	 2.93715	 8.87828	 0.29490	-1319.669296805	-14262.912847118	1066.219879071
3990	 4.27409	 2.84680	 9.21742	 0.28849	-1321.604448799	-14269.748222952	1053.703734961
3991	 4.08710	 2.79130	 8.89930	 0.26707	-1322.264419970	-14267.252938977	1044.608739276
3992	 3.93622	 2.87159	 9.30090	 0.27958	-1321.917028165	-14264.482657035	1045.312375381
3993	 3.72254	 2.90667	 9.45278	 0.27901	-1320.541287782	-14261.893131320	1056.480253497
3994	 3.60014	 2.85476	 9.16897	 0.31732	-1320.209865732	-14262.532708081	1060.434050757
3995	 3.46019	 2.76770	 9.61676	 0.31906	-1316.939350015	-14254.821388284	1085.427888135
3996	 3.49568	 2.84273	10.24665	 0.34844	-1317.808346998	-14253.590172004	1075.506702024
3997	 3.50082	 2.72789	 9.89600	 0.38348	-1320.242283044	-14252.987830723	1050.565000286
3998	 3.51369	 2.65552	 9.68092	 0.38489	-1319.048469027	-14246.287787221	1055.803096949
3999	 3.69104	 2.53978	10.07368	 0.36410	-1316.861457723	-14253.021636885	1084.407059660
4000	 3.57254	 2.46597	 9.50833	 0.33025	-1317.248817944	-14259.044305763	1086.556126322
4001	 3.78617	 2.35968	 9.62052	 0.32939	-1317.125750812	-14253.911543738	1082.654035616
4002	 3.94187	 2.45890	 9.30500	 0.32781	-1315.858302372	-14260.610662800	1102.027639079
4003	 4.06669	 2.53184	 8.83136	 0.32889	-1317.568575392	-14258.344594229	1082.658840309
4004	 3.91220	 2.52094	 9.17144	 0.35775	-1321.099177907	-14259.590702055	1048.598922982
4005	 4.16289	 2.68635	 9.16172	 0.39838	-1319.656351186	-14257.520675745	1060.957163885
4006	 4.25727	 2.75976	 9.52139	 0.42992	-1321.288356486	-14266.277953217	1053.394388356
4007	 4.42260	 2.91303	 9.14714	 0.45593	-1318.666049883	-14256.211175518	1069.550676686
4008	 4.55578	 3.00177	 9.31234	 0.45493	-1321.739433392	-14257.838290041	1040.443956117
4009	 4.86905	 3.01373	 9.66695	 0.43801	-1320.833288269	-14257.470785441	1049.137902750
4010	 4.94609	 2.85514	 9.31473	 0.40795	-1320.845068900	-14259.978236994	1051.527547993
4011	 5.08923	 2.78213	 9.16122	 0.40969	-1319.760018629	-14265.111285317	1067.511099023
4012	 5.35390	 2.63971	 8.80315	 0.44032	-1322.219179565	-14265.033438149	1042.841642499
4013	 5.10998	 2.63385	 8.36232	 0.42043	-1319.541839963	-14259.709786638	1064.291387012
4014	 5.28688	 2.73542	 8.64674	 0.38042	-1318.859903567	-14261.209681762	1072.610646090
4015	 5.10678	 2.85030	 8.25173	 0.38133	-1320.025957618	-14258.991389057	1058.731812876
4016	 5.36460	 2.71344	 8.49875	 0.34261	-1318.194578016	-14265.270455174	1083.324675010
4017	 5.18388	 2.76513	 8.10189	 0.36168	-1319.658522006	-14259.746609416	1063.161389353
4018	 5.07529	 2.69061	 7.81202	 0.36299	-1318.474422183	-14260.152589640	1075.408367809
4019	 4.83846	 2.54825	 8.09410	 0.36182	-1318.314289200	-14256.916374576	1073.773482573
4020	 4.73460	 2.48190	 8.53064	 0.36358	-1317.923426189	-14260.524610403	1081.290348512
4021	 4.51336	 2.56633	 8.21193	 0.40130	-1320.416433936	-14260.042430606	1055.878091249
4022	 4.76728	 2.76639	 8.23686	 0.43140	-1321.600793303	-14264.190518690	1048.182585663
4023	 4.98124	 2.70460	 8.00022	 0.41119	-1319.587192418	-14260.289126867	1064.417202686
4024	 5.23218	 2.77343	 7.97040	 0.41214	-1321.997737243	-14274.067533333	1054.090160901
4025	 5.21166	 2.71874	 8.13239	 0.44539	-1320.745573801	-14259.185774535	1051.730036529
4026	 5.05326	 2.63772	 8.33151	 0.40913	-1317.024756500	-14257.947569452	1087.700004448
4027	 5.34396	 2.45154	 8.01460	 0.39114	-1318.960519108	-14267.728756447	1078.123565367
4028	 5.41067	 2.41496	 8.37819	 0.39018	-1318.407610686	-14262.545887782	1078.469780926
4029	 5.42088	 2.53860	 8.11873	 0.42598	-1319.815155694	-14261.461704249	1063.310147307
4030	 5.57447	 2.66358	 7.76572	 0.41033	-1318.161219456	-14264.495469305	1082.883274748
4031	 5.83483	 2.56174	 7.80172	 0.38249	-1318.145663561	-14257.660009107	1076.203373498
4032	 5.64525	 2.67262	 7.78366	 0.38160	-1319.324156948	-14265.880223720	1072.638654236
4033	 5.81876	 2.57166	 8.13491	 0.42472	-1321.197969080	-14265.868247114	1053.888556318
4034	 5.52697	 2.48373	 8.11146	 0.40131	-1319.494576389	-14270.073933395	1075.128169506
4035	 5.79213	 2.39700	 7.79860	 0.39959	-1320.338897810	-14269.997715489	1066.608737392
4036	 5.77587	 2.47779	 7.39231	 0.39847	-1320.312093954	-14266.200595065	1063.079655523
4037	 6.11584	 2.48681	 7.15418	 0.39992	-1319.244111534	-14267.521871927	1075.080756590
4038	 5.78060	 2.41381	 7.38395	 0.43500	-1319.941752090	-14264.138313231	1064.720792334
4039	 5.55012	 2.44645	 7.72349	 0.41601	-1317.966629879	-14268.036189025	1088.369890231
4040	 5.43185	 2.50237	 7.74418	 0.41713	-1317.360681190	-14268.256611457	1094.649799554
4041	 5.58675	 2.42709	 8.09637	 0.45206	-1320.283706233	-14269.913824941	1067.076762611
4042	 5.80951	 2.31713	 8.12370	 0.45359	-1318.087986186	-14257.705759505	1076.825897648
4043	 6.13129	 2.26743	 8.36549	 0.45468	-1317.947488062	-14258.197126090	1078.722245466
4044	 5.89784	 2.32278	 8.60111	 0.45381	-1318.802974799	-14262.807376775	1074.777628784
4045	 5.53819	 2.39923	 8.96602	 0.48291	-1318.762006958	-14255.139954757	1067.519885175
4046	 5.71842	 2.31805	 9.39939	 0.48363	-1320.737595557	-14263.300328521	1055.924372948
4047	 5.57897	 2.41998	 9.89054	 0.45609	-1318.536121983	-14264.935739180	1079.574519349
4048	 5.41685	 2.37154	 9.70576	 0.42821	-1319.306806640	-14273.209900925	1080.141834521
4049	 5.39585	 2.31255	 9.47641	 0.42655	-1317.334792847	-14271.239973632	1097.892045163
4050	 5.31037	 2.40486	 9.09566	 0.45324	-1322.017924401	-14278.124722315	1057.945478306
4051	 5.55968	 2.44644	 8.72302	 0.42315	-1320.023775173	-14274.490945137	1074.253193405
4052	 5.64646	 2.55051	 8.40657	 0.42165	-1318.666728563	-14258.914565046	1072.247279413
4053	 5.85182	 2.62309	 8.08858	 0.42117	-1322.601721981	-14259.538116089	1033.520896279
4054	 5.62340	 2.49045	 7.87748	 0.44003	-1319.412191139	-14260.244688534	1066.122777147
4055	 5.35670	 2.58498	 8.27979	 0.42205	-1318.316646422	-14263.720833647	1080.554369431
4056	 5.22469	 2.51347	 8.59863	 0.45052	-1318.913243027	-14262.033920382	1072.901490111
4057	 5.42462	 2.60308	 8.93446	 0.44962	-1318.417638215	-14256.458851479	1072.282469329
4058	 5.12120	 2.47164	 8.64733	 0.46565	-1320.681195515	-14259.728353259	1052.916398113
4059	 5.34105	 2.58325	 8.66526	 0.43852	-1319.785824181	-14265.082397103	1067.224155290
4060	 5.33038	 2.69323	 8.31498	 0.40515	-1320.940172231	-14266.676743617	1057.275021309
4061	 5.18177	 2.59385	 8.74384	 0.36217	-1320.179586126	-14267.348807857	1065.552946595
4062	 4.98070	 2.69703	 9.08182	 0.36385	-1319.565161495	-14266.942355357	1071.290740409
4063	 4.96392	 2.56186	 8.64523	 0.36262	-1317.342262714	-14264.533780981	1091.111153839
4064	 5.19141	 2.46893	 8.95264	 0.36146	-1320.668756839	-14266.545690761	1059.858122366
4065	 5.29977	 2.46774	 9.16881	 0.36129	-1322.507472764	-14271.978846887	1046.904119245
4066	 5.31788	 2.34839	 9.01070	 0.37081	-1321.192729824	-14261.854897379	1049.927599142
4067	 5.26679	 2.29490	 9.19406	 0.40170	-1321.282357794	-14258.746194415	1045.922616473
4068	 5.04596	 2.18033	 8.80416	 0.42236	-1319.460908631	-14257.658920031	1063.049833719
4069	 5.05643	 2.33373	 8.55658	 0.42324	-1318.549437905	-14258.461788629	1072.967409582
4070	 5.18277	 2.32673	 8.26580	 0.39245	-1318.178498121	-14258.404699070	1076.619717857
4071	 4.96818	 2.25806	 8.29347	 0.37463	-1319.012263313	-14259.689467117	1069.566833982
4072	 4.72193	 2.29725	 8.06239	 0.40372	-1318.385607948	-14260.868953209	1077.012873733
4073	 4.88055	 2.29297	 8.04735	 0.40296	-1316.729541360	-14256.483771327	1089.188357722
4074	 5.05014	 2.28648	 7.71734	 0.40182	-1316.318451405	-14254.945572607	1091.761058555
4075	 5.29391	 2.20995	 7.27708	 0.37420	-1316.392441053	-14259.065241450	1095.140830924
4076	 5.09252	 2.09088	 6.86396	 0.40759	-1315.526045311	-14259.383474180	1104.123021066
4077	 5.33809	 2.21005	 6.62253	 0.42379	-1317.574129643	-14264.915897507	1089.174601080
4078	 5.57195	 2.12949	 6.46006	 0.46446	-1318.703868716	-14262.170113236	1075.131426080
4079	 5.36544	 2.08576	 6.63810	 0.45033	-1318.605665611	-14265.734893520	1079.678237413
4080	 5.17164	 2.02987	 6.66173	 0.42317	-1317.779675170	-14265.539095709	1087.742344013
4081	 5.39937	 2.12512	 6.38660	 0.37909	-1316.528020862	-14270.880747049	1105.600538427
4082	 5.41220	 2.18392	 6.60002	 0.40632	-1317.744882192	-14281.196262590	1103.747440665
4083	 5.23074	 2.10387	 6.26813	 0.43272	-1316.809752301	-14277.346580559	1109.249057553
4084	 5.09436	 2.22110	 6.00480	 0.43197	-1317.724802234	-14265.169605343	1087.921583008
4085	 4.90712	 2.15973	 5.81889	 0.43391	-1315.744828776	-14259.311048161	1101.862760403
4086	 5.14682	 2.28066	 6.08336	 0.46130	-1316.216135636	-14253.817751526	1091.656395170
4087	 5.27085	 2.37157	 6.09762	 0.46238	-1317.407385198	-14260.253343790	1086.179491811
4088	 5.28289	 2.31750	 6.39852	 0.44561	-1315.424072628	-14260.823177550	1106.582451273
4089	 5.29555	 2.32306	 6.18436	 0.47594	-1316.180157469	-14263.203726377	1101.402151683
4090	 5.41884	 2.42356	 6.37340	 0.49450	-1317.002012936	-14267.565850916	1097.545721559
4091	 5.40277	 2.51145	 6.63296	 0.45998	-1316.896641864	-14266.991349419	1098.024930774
4092	 5.60519	 2.38863	 6.82038	 0.48907	-1316.999444166	-14262.370987695	1092.376546031
4093	 5.55666	 2.52481	 6.85309	 0.49141	-1319.377760945	-14273.009761925	1079.232152479
4094	 5.75964	 2.62676	 7.10371	 0.51675	-1319.573033455	-14272.790030487	1077.059695932
4095	 5.44307	 2.72734	 7.37322	 0.52337	-1318.460334669	-14273.370607996	1088.767261311
4096	 5.42165	 2.64174	 7.02692	 0.53103	-1319.707451240	-14264.479301039	1067.404788639
4097	 5.27042	 2.55886	 6.76689	 0.52731	-1319.785345515	-14274.585767523	1076.732312377
4098	 4.99968	 2.59374	 6.33269	 0.55213	-1318.646929456	-14271.457939681	1084.988645120
4099	 5.01175	 2.51550	 6.70004	 0.52524	-1318.503483186	-14276.378647201	1091.343815343
4100	 5.15724	 2.65148	 6.53635	 0.52736	-1317.521515217	-14260.798084321	1085.582932146
4101	 5.30908	 2.77575	 6.82723	 0.50641	-1317.041859265	-14254.904610474	1084.486017826
4102	 5.32517	 2.71838	 6.52584	 0.54156	-1317.240641549	-14256.789590908	1084.383175417
4103	 5.48442	 2.64676	 6.80786	 0.56726	-1318.819453160	-14254.330691907	1066.136160308
4104	 5.74075	 2.64348	 6.56197	 0.53330	-1320.212144203	-14255.555550819	1053.434108793
4105	 5.54049	 2.55409	 6.57568	 0.51824	-1319.318287700	-14264.457691422	1071.274814419
4106	 5.42699	 2.47094	 6.36420	 0.50015	-1315.508211093	-14268.106131499	1113.024020571
4107	 5.65107	 2.28789	 6.08337	 0.47404	-1318.895613639	-14265.437530749	1076.481394360
4108	 5.88365	 2.33197	 5.94629	 0.47270	-1319.538430851	-14266.558342250	1071.174033738
4109	 6.17038	 2.37756	 6.16068	 0.44298	-1316.759420785	-14265.597511153	1098.003303300
4110	 6.49582	 2.26370	 6.45047	 0.47569	-1316.973017199	-14261.198133985	1091.467961996
4111	 6.64705	 2.14045	 6.24290	 0.47686	-1316.259042852	-14268.603870327	1106.013441802
4112	 6.65313	 2.22724	 6.14339	 0.51580	-1316.069983212	-14267.197213017	1106.497380902
4113	 6.84365	 2.14850	 5.97494	 0.48266	-1317.156087649	-14267.119608415	1095.558731921
4114	 7.18618	 2.17941	 6.12148	 0.46050	-1317.487169089	-14269.007542906	1094.135852021
4115	 7.48113	 2.10317	 6.43730	 0.45935	-1316.440473654	-14266.779764187	1102.375027650
4116	 7.21666	 2.07093	 6.46112	 0.49441	-1314.153287337	-14264.594372184	1123.061498812
4117	 6.94376	 2.12809	 6.14657	 0.46485	-1315.827084933	-14260.281781121	1102.010931788
4118	 6.82326	 2.01283	 5.96886	 0.48618	-1319.143186364	-14260.374475452	1068.942611811
4119	 7.11106	 2.02102	 6.16955	 0.48816	-1318.121346910	-14259.730357173	1078.516888076
4120	 6.80285	 1.92795	 6.03795	 0.51565	-1317.079358265	-14263.640284149	1092.846701502
4121	 7.08889	 1.93045	 5.83188	 0.51632	-1316.449742699	-14258.943079265	1094.445652277
4122	 6.81989	 2.03147	 6.15452	 0.48380	-1316.979135000	-14258.970509353	1089.179159355
4123	 6.52555	 2.12341	 5.95556	 0.44254	-1316.047646160	-14260.902760090	1100.426298488
4124	 6.83351	 2.21515	 5.83321	 0.42140	-1316.220812768	-14264.204087816	1101.995960140
4125	 7.12725	 2.11866	 6.23055	 0.42332	-1316.290562864	-14275.799347215	1112.893718571
4126	 7.22881	 2.03622	 6.41450	 0.42232	-1317.489440533	-14280.844074368	1105.949669033
4127	 7.48957	 2.09782	 6.10530	 0.42103	-1316.903491184	-14276.368128718	1107.333216876
4128	 7.46728	 2.16081	 5.85802	 0.41978	-1315.454747270	-14270.079929151	1115.532456455
4129	 7.83498	 2.22666	 5.96760	 0.45085	-1316.986873620	-14268.865433649	1098.996697453
4130	 7.83837	 2.13604	 6.33464	 0.45104	-1317.254846537	-14264.439991710	1091.891526339
4131	 7.85565	 2.22096	 6.20991	 0.45204	-1315.929159673	-14269.008338213	1109.716741481
4132	 7.76135	 2.34940	 6.40945	 0.42042	-1316.458294207	-14266.190389891	1101.607447822
4133	 7.96783	 2.32316	 6.67761	 0.40525	-1317.034207607	-14269.729608182	1099.387532111
4134	 8.31665	 2.31646	 6.41800	 0.40408	-1315.869617718	-14268.961009041	1110.264831857
4135	 8.35442	 2.22667	 6.01214	 0.40592	-1316.448222567	-14269.725390665	1105.243164999
4136	 8.08330	 2.22064	 5.99585	 0.40482	-1316.703555338	-14264.530613326	1097.495059949
4137	 7.74269	 2.13706	 6.01218	 0.39832	-1319.026590321	-14268.118017223	1077.852114017
4138	 8.12288	 2.27023	 5.78828	 0.43545	-1317.852456077	-14262.126955330	1083.602394559
4139	 8.27239	 2.35973	 5.77166	 0.44936	-1318.979645896	-14265.739040428	1075.942581467
4140	 7.80612	 2.50856	 6.03321	 0.42971	-1317.775563901	-14265.063730589	1087.308091576
4141	 8.00823	 2.43100	 6.15830	 0.45834	-1321.053660730	-14274.913063842	1064.376456546
4142	 7.63380	 2.52524	 6.29582	 0.43386	-1319.605617639	-14277.565560881	1081.509384495
4143	 8.19584	 2.59722	 6.31902	 0.45747	-1319.890088639	-14272.520648059	1073.619761669
4144	 8.56610	 2.66932	 6.04261	 0.45693	-1318.588377821	-14269.016436880	1083.132658673
4145	 8.75741	 2.73747	 6.01921	 0.45516	-1318.346862266	-14273.220477401	1089.751854744
4146	 9.15626	 2.74829	 6.17045	 0.49905	-1319.673367915	-14261.473265278	1064.739586125
