iter	coalStatFlat	numCoalFlat	migStatFlat	numMigFlat	logPrior	logLikelihood	dataLogLikelihood	genealogyLogLikelihood
    180	44.119872	      150	10.856424	        0	-8.959061	-111444.525637	-101955.321707	-9489.203931
    181	44.714063	      150	10.951904	        0	-8.741077	-111411.884715	-101782.445388	-9629.439327
    182	45.228172	      150	11.028060	        0	-8.693603	-111386.090046	-101642.272700	-9743.817346
    183	45.339484	      150	11.072353	        0	-10.943882	-110870.688263	-101592.727874	-9277.960389
    184	46.174118	      150	11.280584	        0	-11.644768	-110639.542716	-101363.797189	-9275.745526
    185	46.710262	      150	11.426069	        0	-12.972004	-110331.077861	-101232.297873	-9098.779987
    186	47.615076	      150	11.554540	        0	-14.190060	-110066.459224	-101001.159803	-9065.299422
    187	48.047425	      150	11.564293	        0	-15.441321	-109784.028428	-100898.878003	-8885.150425
    188	48.982982	      150	11.752826	        0	-17.265371	-109414.488538	-100684.004233	-8730.484305
    189	49.396682	      150	11.828918	        0	-19.445570	-108983.090097	-100592.434700	-8390.655397
    190	49.942441	      150	11.957616	        0	-20.324659	-108804.292374	-100442.754272	-8361.538102
    191	50.852880	      150	12.149039	        0	-20.399429	-108731.503338	-100231.346499	-8500.156839
    192	51.787768	      150	12.373895	        0	-22.729171	-108301.266429	-100030.486695	-8270.779734
    193	53.200005	      150	12.580629	        0	-22.783298	-108237.930181	-99743.559080	-8494.371101
    194	54.299666	      150	12.795374	        0	-24.397481	-107910.006626	-99506.282328	-8403.724297
    195	55.292941	      150	12.974837	        0	-27.450015	-107407.840172	-99304.937098	-8102.903075
    196	56.639175	      150	13.175386	        0	-28.306351	-107270.366560	-99063.776035	-8206.590525
    197	57.225189	      150	13.204557	        0	-30.666235	-106896.757788	-98920.492043	-7976.265746
    198	57.612864	      150	13.195127	        0	-30.517483	-106870.412980	-98834.286085	-8036.126895
    199	58.069710	      150	13.291728	        0	-35.330800	-106258.550641	-98742.497091	-7516.053551
